Title	uuid
The Cognitive Cost Of Immersion: Experimental Evidence From Vr-Based Technical Training	979845ea-05b0-40e0-b02d-afeb0f745840
Learning Styles And Knowledge Retention In Anatomy And Physiology Among Nursing Students: A Cross-Sectional Study	44364bcf-1e18-471f-9004-80ea435b828b
Unveiling The Impacts Of Knowledge Loss On Perceived Synergetic Innovation Efficacy: The Moderating Role Of Reconfiguration Capability And Redundancy	368caccb-7924-4d6e-b292-ec61521aab00
National Innovation Policies And Knowledge Acquisition In International Alliances	b7dc6c51-566e-475c-bceb-f67b8cbe0a95
Bridging The Knowledge-Skill Gap: The Role Of Large Language Model And Critical Thinking In Education	99416445-cd07-46fc-b6bc-8eeb4fe25474
Pioneering Sustainability: Insights From The Integrative Role Of Knowledge Management Processes And Technological Innovation	1f192a3a-80be-431c-86e1-c34e95daa29a
Do Generative Ai Technologies Play A Double-Edged Sword Role In Education? Findings From Hybrid Approach Using Pls-Sem And Fsqca	ca9f7112-24bc-42e9-bed8-9255c4c1b57e
Influence Of Learner Characteristics On Optimal Knowledge Acquisition Among Wisconsin Maple Syrup Producers	162b08d2-2f77-42ea-97ce-248ec09ac6ce
Aekt: A Multi-Dimensional Knowledge Tracing Model Integrating Student Cognitive Ability And Knowledge Acquisition	6bc44f94-c990-4e9c-9822-ecd2d086e0e5
Emergent Individual Factors For Ar Education And Training	d27e7fb7-896c-4f08-b1af-9d4d27773207
Digital Learning Platforms In Aircraft Maintenance Technology: Evaluating The Effectiveness Of Gamified Learning Approaches	8ef53e22-6b64-4e94-9d0e-d5cd213b87d0
Sustainable Learning In Sight: A Multi-Analytical Investigation Into Potential Impact Of Extended Reality (Xr) On Knowledge Retention And Skill Development	4a14d97e-89c8-4cf3-bd84-64c29db3b0f5
Fostering Scientific Inquiry With Hybrid Intelligence: A Semester-Long Experiment On Knowledge Acquisition In The Science Classroom	8714163c-7833-4108-b6c5-22005677ebf8
Medical Education Escape Room Aligned With Flipped Classroom And Powered By Mobile Augmented Reality	52daa792-8b0a-4572-8b4f-c301d1816a75
Social Capital And Knowledge Acquisition Among New Product Development Teams	336d8fb0-615c-470c-80b0-06ff802332a3
Who Is Spreading Ai-Generated Health Rumors? A Study On The Association Between Aigc Interaction Types And The Willingness To Share Health Rumors	26258bf1-7aea-4e97-9a57-9e24aaaf7855
Digital Organizational Culture, Organizational Readiness, And Knowledge Acquisition Affecting Digital Transformation In Smes From Food Manufacturing Sector	d26a696a-3c6f-4dbf-9332-f213661a87b3
Spatial Knowledge Acquisition For Pedestrian Navigation: A Comparative Study Between Smartphones And Ar Glasses	7c08262d-cb84-4e19-814e-e8329b2d4252
International Joint Ventures' Knowledge Acquisition: Critical Literature Review	686c26f1-af93-4627-aa41-ed090bae355b
Learning Outcomes Of Psychomotor Domains In Welding Technology: Vrwelding Kit Assessment: A Systematic Literature Review	381ad4eb-f479-4688-a15e-60c969780e67
The Transformative Impact Of Ai On Knowledge Management Processes	ea86c3a9-d35b-42f8-a03c-a75d914f90b6
Beyond Plagiarism: Chatgpt As The Vanguard Of Technological Revolution In Research And Citation	dd79cdaa-1a16-4aa7-ab9b-a58444bfbd9b
Optical See-Through Augmented Reality Fire Safety Training For Building Occupants	38c25db3-ac40-42a5-9632-425c957da187
The Impact Of Guilt On Student Interactions With Generative Ai Technology	fb0fe9d1-8d21-492b-a13e-a9528d09122d
Augmented Reality (Ar) Technology Advancing Climate Science Education: A Case Study Of Waste Sorting	1a1c0c0c-61fc-40d9-9ef0-3b4640474d65
A Review And Prospects Of Manufacturing Process Knowledge Acquisition, Representation, And Application	58cb8c1d-c78b-494a-aa17-ab69bb043756
Traveling As If Playing A Game: Enhancing The Cultural Tourism Experience Of Digital Natives Through Gamified Digital Tools	4793f568-adac-48ca-b29a-b14d4feea338
How Channels Of Knowledge Acquisition Affect Farmers' Adoption Of Green Agricultural Technologies: Evidence From Hubei Province, China	f09332de-6821-4f0c-903d-cdbe61639f22
Three-Dimensional Modeling And Ai-Assisted Contextual Narratives In Digital Heritage Education: Course For Enhancing Design Skill, Cultural Awareness, And User Experience	bd55952b-a4f3-4ddd-b6d9-51a5e722074f
Direct And Moderating Effects Of Public R&D Support On External Knowledge Acquisition: The Interaction With Performance Feedback	3f8b30ff-f6c2-451f-89d3-f72729cdbb44
Reverse Engineering And Innovation: Empirical Evidence From Firm-Level Data	24eb11be-5ec0-4a8d-965d-7af3a8d38b58
Assessing The Impact Of Immersion On Learning In Medical Students: A Pilot Study Comparing Two-Dimensional And Three-Dimensional Virtual Simulation	e4062e31-6808-4cf0-9bb8-20375146fdd8
Extracting Learning Data From Handwritten Notes: A New Approach To Educational Data Analysis Based On Image Segmentation And Generative Ai	2c713c55-5862-4356-acb1-3f00bd94a108
A Cultural, Technological, And Contextual Pedagogy To Enhance Retention Of Biology Concepts	b1ab1e54-2de7-414d-8c29-f2ab7cc6e01b
Enhancing Postgraduate Students' Learning Outcomes Through Flipped Mobile-Based Microlearning	3eeb160b-51e4-4b8d-afd6-7dd23ac95d1b
A Visual Management And Augmented-Reality-Based Training Module For The Enhancement Of Short And Long-Term Procedural Knowledge Retention In Complex Machinery Setup	10edb75d-1297-4380-89b6-3b0d03a92057
Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality	d32e384c-8d76-4979-b5d3-013fd93cfbf1
Designing And Engaging Students In Library Tours Using Mixed Reality: A Study On Library Anxiety, Knowledge Acquisition, And Student Engagement	5b9a54a8-f52a-4fbf-90ef-d770c7a0994a
Digital Enabled Innovation Ecosystems: A Dual Case Study Of Knowledge Flows In Intellectual Property Platforms	3b4a079b-7662-4389-85b9-700be63410f1
Cultivating Change: The Mediating Roles Of Knowledge And Skills In The Relationship Between Tourism Education Interventions And Industry Transformation	d66e1b2e-c7b7-4a04-9af5-22f4b4484aab
Development And Usability Testing Of A Knowledge Graph-Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study	dbad9f84-4d40-4e6d-9725-0d7ff4e921ad
Evaluating The Effectiveness Of Gif-Based Methodology In Enhancing Geoscience Education Among Primary Education Undergraduates	8c5e1286-fae3-4f3e-b849-d40451e90b7d
Analyzing The Effects Of Knowledge Management On Green Product And Process Innovations In The Field Of Photovoltaic/Thermal Technologies	9f24ef53-999c-4276-a4c4-c2c9cc307f4d
Ai Automation And Ai Opacity: The Effects On Threat And Response Appraisal	c7734363-e5a5-47ce-86a3-9d2ad922588e
The Beginning Was Traumatising - Industry 4.0: A Lifesaver Or Disruptor? A Knowledge-Based Viewpoint	9235e30e-97c0-4353-9959-4253347d30b5
Development Of A Web-Based Learning Platform For Preservice Physical Education Teachers: Effects On Academic Achievement, Professional Practice And Knowledge Retention	795d4967-c062-45b3-9918-518594621da7
Leveraging Ai-Based Analytics, Knowledge Acquisition, Opportunity Exploitation, And Circular Innovation For High-Performance Circular Product Development	8cfe4668-c4c7-4f7e-9d95-882d081fba86
Ar For Science Education: Students' Behaviour Patterns And The Relationship Between Cognitive Load, Knowledge Acquisition And Performance	7c251da2-ef94-4016-a3ea-6d32d3e62f44
Role Of Perceived Threats And Knowledge Management In Shaping Generative Ai Use In Education And Its Impact On Social Sustainability	4e8a0727-834b-4bc6-a867-557ae1a0f183
The Role Of Academic Library Resources And Teacher Competency In Student Learning Engagement In The Digital Era	5132077b-0980-4ba1-a239-76222fe5e599
Where Does Individual Ambidexterity Come From Under Digital Work Context? Inclusive Leadership, Team Knowledge Acquisition, And Team Knowledge Sharing	da1fa78b-a2eb-4f40-831b-caaf3431ad54
Influence Of Standards Alliance Coopetition Relationship On Enterprises' Technology Innovation Performance - A Dual-Path Perspective Of Knowledge Acquisition And Routine Updating	96a9e94e-5f3f-4222-ab4b-2ab06253cfdf
The Impact Of Blockchain Technology Applications On Enterprise Innovation In The Digital Economy Era: An Empirical Test Based On A Psm-Did Model	9453fb92-5466-4b3d-9f91-3d3a11808727
Effectiveness Of The Didactic Use Of Telegram In Online University Teaching	75afd7c8-1a5f-4a28-b006-dda937c39210
Comparing The Effectiveness Of Immersive Virtual Simulation And High-Fidelity Simulations In Mechanical Ventilator Nursing Education: A Randomized Crossover Design	b7357516-2f30-4efb-af89-72f7c1e807af
Virtual Reality For Safety Training: A Systematic Literature Review And Meta-Analysis	ff2648c4-aaec-4475-98d4-9b02b22c03ee
Enhancing Stem Learning Through Ai-Driven Mind Mapping: A Study On The Educational Impact Of Napkin Ai On Student Outcomes And Knowledge Retention	9aac32e0-7829-4a78-8928-8681a1f4914b
Design And Evaluation Of A Serious Game For Teaching Nanotechnologies In Pharmacy Education	060b34f6-9708-463a-8f4a-f69ff5623a52
Immersive Learning In Virtual Worlds: A Two-Step Analysis Sem And Nca For Assessing The Impact Of Metaverse Education On Knowledge Retention And Student Collaboration	acf6b7a1-3b13-457c-bdb6-6d85f6e8d94a
Emotional Engagement And Teaching Innovations For Deep Learning And Retention In Education: A Literature Review	d47bdf70-0357-4d30-90b2-5eff12a8b3ee
Effects Of Classroom Response System On The Achievement And Knowledge Retention Of The Students In Mathematics	ad08fa5a-6a2f-4693-bfae-2a68d0efaf0d
New Knowledge Creation And Loss During Covid-19: Sustainable Knowledge Management'S Perspective	173030b5-f479-4535-865f-ccc2868352f7
Virtual Onboarding: Using The Metaverse For Induction Of New Employees On Remote Work	be2aac70-5a32-4bde-8e33-6e210ade9fa4
Comparative Effects Of Dynamic Geometry System And Physical Manipulatives On Inquiry-Based Math Learning For Students In Junior High School	cbfce2b4-9574-4ca7-9f6c-503229a51186
A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities	fed0ca71-f6a7-44b4-8df8-759057e303c9
Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration	b76b0e86-3e2f-4c1c-9bd4-0fabea02e175
Virtual Sample Diffusion Generation Method Guided By Large Language Model-Generated Knowledge For Enhancing Information Completeness And Zero-Shot Fault Diagnosis In Building Thermal Systems	5a02a89d-d016-42a3-aa22-5ac3239103cc
Linking Information Technology Use With Corporate Entrepreneurship: The Mediation Role Of Openness To External Knowledge	ca97cba5-d962-4ad0-93d8-a2718da93891
Evaluating The Preliminary Effectiveness Of Industrial Virtual Reality Safety Training For Ozone Generator Isolation Procedure	ceb4d713-a0ad-48e9-bbb4-f056d6e583c2
The Influence Of Artificial Intelligence Tools On Student Performance In E-Learning Environments: Case Study	3aa1db41-c3c1-4654-b1b5-bfb75d12c553
A Critical Approach To The Use Of Chatgpt In Higher Education	69c0c19e-3741-400a-9c83-881c4dce8968
When Does External Knowledge Benefit Team Creativity? The Role Of Internal Team Network Structure And Task Complexity	bebd6eaa-f032-475c-9dab-c96428aa8573
Perceived Utility Moderates Motivational Intervention Effects In Learning To Teach Responsibly With Genai	97223ebd-b042-4942-827f-ee3dcc43890e
Can Interaction With Generative Artificial Intelligence Enhance Learning Autonomy? A Longitudinal Study From Comparative Perspectives Of Virtual Companionship And Knowledge Acquisition Preferences	8ed1e2c1-ff65-4156-b8d7-3548c7dc6ee9
Situational Awareness And Feature Extraction For Indoor Building Navigation Using Mixed Reality	c30347be-25b1-437a-a95b-99e039e1d3ef
Navigating Academic Horizons: The Role Of Location-Based Games In Multidisciplinary University Transition	7feeab77-4aa7-4bf8-8f9e-920e0ba206b0
Exploring The Effectiveness Of Ai-Generated Learning Materials In Facilitating Active Learning Strategies And Knowledge Retention In Higher Education	ff99d72f-224b-4fc6-a9a1-712c2099f4c7
Graphic And Visual Resources For Teaching Natural Sciences: An Integrative Approach From Neuroeducation And Contemporary Didactics	7ed2ec52-555a-4afa-ac0c-1a51188a061d
Protocol For Identifying And Retaining Critical Knowledge In A Public Health Administration	b7c62eb5-2f0f-4179-9479-500ae2d31f55
Exploring The Impact Of Cps-Based Robot-Assisted Teaching In Stem Education: Enhancing Knowledge, Skills, And Attitudes	00c107d0-13a6-4d2d-9b7d-5fbf7c472f8b
Effects Of School-Based Immersive Virtual Reality Interventions On Learning In The K-6 Range: A Systematic Literature Review	2f026189-ec65-4478-913d-083d483aa25c
Organizational Resilience To Knowledge Loss In Biotechnology Research	8cd96041-79ee-49b8-ad30-668fe2052761
Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership	ca6326fd-6562-4ac5-ad75-86de47d0d552
Degree Of University Students' Awareness Of Using Artificial Intelligence Applications (Chatgpt) In The Educational Process In The Uae	a866dbbf-1d4c-4228-b024-c6fe51e93218
Bwka: A Blockchain-Based Wide-Area Knowledge Acquisition Ecosystem	1f0efe79-ac36-47ed-87aa-8dfe95d3ee5e
Designing Learning Experiences On Climate Change For Undergraduate Students Of Different Majors	9589adfe-20c0-47a3-b929-7e49594461f4
Disruptive Technologies For Knowledge Management: Bibliometric Review And Patent Analysis	5245b4cb-ea48-49a4-bd9b-59423a502fcc
Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty	c71c6527-2bbe-4d7e-a25b-87e0aa645916
Boosting Firms' Absorptive Capacity: The Digital Technologies Edge	5f5680cc-96d6-4b8c-b5c1-7ca4f75ce75e
Supporting The Management Of Rolling Stock Maintenance With An Ontology-Based Virtual Depot	76d59148-5ba6-41bb-ab58-ffc2393cb9ef
Key Organisational Barriers To Effective Knowledge Risk Management In South African Public Sector Enterprises	dfb84e20-eaeb-4e50-8c50-79d9fdd905a7
Teachers Developing More Creative Learning Views Via Online Knowledge Building Activities	dcd40031-8877-4a0f-8136-f8ca0d5c342d
Impact Of Technology Literacy, Information Literacy, And User Satisfaction On The Adoption Of Gai-Chatgpt For Learning, Knowledge Acquisition, And Knowledge Dissemination Among Chinese Students	a1fd2e84-dbc7-450f-a5a3-757bc0f3fb1f
Development And Evaluation Of Immersive Vr Laboratories Of Organic Chemistry And Physics For Students Education	7b7afcbb-2981-46ef-8f28-a31bb42765e7
From Games To High Fidelity: A Comparative Study Of Cpr Training Methods In Nursing Education	7cb85d8f-90bc-4d3c-b54f-f0588abce3c1
Micro World - Exploring The Microbial Kingdom: Design And Testing Of A Microbial Vr Science Product	5284c171-c50f-4be7-9608-4dcdf6a21199
Enhancing Students' Learning Achievements, Self-Efficacy, And Motivation Using Mobile Augmented Reality	21757913-d5b3-4121-8ab3-54e7aa1bb93a
Impact Of Entrepreneurship On Technological Innovation In The Digital Age: A Knowledge Management Perspective	56ac7215-4c59-46c1-9619-dd25443fbbe2
Virtual And Augmented Reality Techniques For Medical Education: A Review Of Ai And Visual Computing Innovations	9c8c4969-6e0e-4f2e-b23a-306204763adf
Types Of Knowledge Transferred Within International Interfirm Alliances In The Nigerian Oil Industry And The Potential To Develop Partners' Innovation Capacity	ec60bb25-65fa-4787-9b87-45bbac05ebce
The Impact Of Digital Technology Innovation Network Embedding On Firms' Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation	3cf7d662-93a7-4c64-8d64-c16862b3b898
Investigating The Effects Of Virtual Site Tours In Construction Technology Education: An Eplatform For Students' Transferable Knowledge Acquisition	4a5b1586-2542-46bb-9168-efefd755e79a
Driving New Product Development Performance: The Mediating Role Of Absorptive Capacity In Open Innovation For Smes	ee1ffbc0-1e50-4476-acc6-fe626957b7d6
Does A Student'S Attendance And A Classroom Task Significantly Enhance Learning Outcomes? Implications Of Policy In Gamely And Management Education	9b185e70-9167-41f2-b501-0bca41cfe883
Mapping Educational Boundaries: A Guide To Understanding And Integrating Practices In The Context Of Media Education	9a4ac66d-7b13-436f-b1a6-ab07a03d426a
The Impact Of Ai-Generated Instructional Videos On Problem-Based Learning In Science Teacher Education	fdb93e22-3b38-4dc7-aecb-0a008d34a213
A Ubiquitous Learning Approach On Robotics	6bb3da76-979d-4145-baf8-9280dd7e606c
Improving Us Elementary School Reading Comprehension Through Knowledge Acquisition And Transformation	dcd7decd-9423-49f0-9dda-b32a2e520980
Enhancing Knowledge Engagement In Higher Education: A Vr-Driven Framework For Transforming Ideological And Political Instruction	ce8c0c5e-1655-435f-a316-5b653a458a73
Designing Technology For Neurodivergent Self-Determination: Challenges And Opportunities	92539db2-9b20-4110-90ae-5ba5a5d6597f
Learning In Silence: How Tacit Knowledge And Alliances Enable Recovery Among Emerging Market Smes	48b962b6-4626-4640-ade3-e596aa19ed18
Extended Reality And Metaverse Technologies For Industrial Training, Safety And Social Interaction	0d489221-8b7f-42c3-95a6-c1e98ebffcbf
Application Of Zspace Technology In The Disciplines Of The Stem Cycle	42888b67-5367-4caf-9c11-1d4d614af41b
Integrating A Digital Math Vector Game Into A Blended Classroom: Technological And Instructional Design Principles	693df4b7-0c60-452e-a9f3-734601f2ab06
Air Pollution, Technology Seeking And Firms' Cross-Border M&A	697623bc-0a9e-4e7b-833b-5864d8f5f462
Augmented Learning Corners: Integrating Ar And Pbl For Teaching Natural Sciences In Early Childhood Education	123a983a-3a52-40c1-aaf4-62e447ade3a9
Practices, Opportunities And Challenges In The Fusion Of Knowledge Graphs And Large Language Models	d936d183-23db-4519-b8dc-a10318f3e16b
The World'S Productivity Distribution And Optimal Knowledge Absorption	bac4a7e4-1c6f-43d8-b853-002263338db6
An Anthropotechnological Analysis Of Training Innovations In Prosub: The Role Of Computer-Based Training (Cbt) In Achieving Operational Readiness For Brazil'S Riachuelo-Class Submarine Crews	0e474583-4007-4041-af22-f918b76b7a8e
Engineering Education: A Can Bus Training System For Students	e85b9c68-1de0-458d-9263-2e93a32cc25c
Study With Confucius: An Ai-Based Immersive Educational Game With Multiple Educational Modes	278166b7-2d9b-47cd-a331-99764d2c034f
Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses	bad0f07d-b0bd-42da-bdfd-c8310f1f0aa2
A Comparative Study On The Effectiveness Of Ai Chatbots And Dictionary Apps For Lexical Tasks And Retention	e69bcc55-74c1-4095-8358-12854305ccef
Academic Performance Indicators For The Hackathon Learning Approach - The Case Of The Blockchain Hackathon	35a36118-9e40-434f-8a41-14d8a89f100a
Knowledge Representation And Acquisition For Ethical Ai: Challenges And Opportunities	1548569a-8e81-463f-876b-a7b7fd5d3ca3
Building Trustworthy Knowledge: Data Quality And Validation Protocols For Educational Knowledge Graphs	3b161690-a059-474f-ae94-9cbece13e82e
Spatial Reality In Education - Approaches From Innovation Experiences In Singapore	376e84bd-d820-4efd-802c-35acb2d116bf
Unmaking By Requalification. The Withdrawal Of Superphénix	85c03162-5c05-4fff-b72d-aa8dee91d38c
Gamification As A Function Of Meaningful Learning. Theoretical Notes For Its Use In Teaching The Subject Of Language And Literature	136bce0b-65e4-434d-bc34-784ef87697c7
Development Of A Sustainable Automated Irrigation System As A Learning Object	a5c05e98-3155-4232-a0aa-921211e95995
Design And Evaluation Of A Virtual Rehabilitation System Integrating Intangible Cultural Heritage: A Case Study Of Baduanjin-Based Somatosensory Training	fb9de19c-bf5c-4e85-8fe2-cfc5498e2c96
Reimagining Descartes' Philosophy Of Autodidacticism In The Postdigital Education	a580d3d3-1259-4011-8b1c-4d5f6ab63b34
The Transformative Impact Of E-Learning On Workplace Safety And Health Training In The Industry: A Comprehensive Analysis Of Effectiveness, Implementation, And Future Opportunities	c58774dc-f827-4770-a096-bb26bb9bd2f7
Modernizing Onboarding At Accenture With Immersive Learning	29d77240-d8d0-4b05-887c-c89265182eaf
Virtual Reality And Education: A Systematic Review Of A Decade Of Research In The Arts And Humanities Area Of Scopus	bc7ba7ca-d314-423b-bae2-ff1088e804d1
Gamification In Photovoltaic Education	2b114dbb-e72c-4daa-88c4-68f77b25b1db
Benefits And Barriers Of Using Virtual Reality In Teaching Undergraduate Nursing Students	98500b97-dbea-4d14-abaf-a74ce5621092
Gamitic- Ict Literacy Tool For Teachers In Vulnerable Zones	7781c357-55af-463f-98a1-bdfbc7b707ae
From Audiobook Narration To The Verbal And Visual Textuality Of The Audiotext: An Alternative For Knowledge Acquisition	a66d9020-bbeb-4900-be62-46a6550c846e
Design Of Digital Twin System For Dc Contactor Condition Monitoring	cb27aabc-0cd4-4c6e-b833-df2da4805c21
Intelligent Expert System Fault Diagnosis Based On Pca-Spe-Cnn Classifier	28f74f86-d14d-4b86-8dba-8ebef6de9f37
Exploring The Intersection Of Technology And History: Gifted Students' Journey In Mathematics	6e744663-8ce3-42dd-9a75-5ec4bee2e79b
Integrating Stem Principles Into Kindergarten Science Education	12b8764c-4a74-4b22-8869-7cdc0b4ff2b0
Looking At Electrochemistry Through A Concentration Cell: A High School Laboratory Activity Integrated Into A Data Access System Explored With Preservice Chemistry Teachers	93dc4fb5-4410-4d8d-8397-26cc7d271fd5
Empowering Computer Vision In Higher Education: A Novel Tool For Enhancing Video Coding Comprehension	26d68c22-c252-4bc7-83e3-3491048fb200
Transformational Trends In Higher Education In The Context Of Digitalization: The Case Of Artificial Intelligence Technologies	18a26d1f-7546-4f17-be14-46b0cf059845
Gamification In Cybersecurity Education: Insights, Challenges, And Emerging Solutions	f6c4246e-c80f-47a0-8338-7acf47739571
Evaluating The Benefits And Drawbacks Of Visualizing Systems Modeling Language (Sysml) Diagrams In The 3D Virtual Reality Environment	281868ab-a69c-4c8b-a68a-28a644881f16
Do Technology Transfer Networks Impact Urban Innovation Capacity? Evidence From Chinese Cities	2b7c054b-f926-4e12-a79a-1571dcdef0bc
Ha-Vid: A Human Assembly Video Dataset For Comprehensive Assembly Knowledge Understanding	91cdaa8a-0de7-40b1-ace5-32e3b1aab0ec
Data Management Framework For Risk Estimate Of Electronic Boards In Drilling And Measurement Tools	0a2a243e-0cc5-4bde-b50e-df01f18c3357
A Road Less Traveled For Designing Rigorous Studies To Identify Effective Technology-Based Reading Interventions	8cd466e8-53c0-4486-a1b1-486c7560ce7f
Key Criteria For Making Decisions By Prosumers To Use The Technology For Power Balancing In Households	346a2f37-deb7-45ce-b73a-ea99369074a4
Pixelmap: Enhancing Children'S Geography Learning With Tangible Augmented Reality Interaction	fd5993c9-5922-48f0-a7d1-0245476c8462
Development Of A Low-Cost Multipurpose Registry And Web Platform For Its Updating: Contributions Offree Software And Geotechnologies In Territorial Planning	41603084-7f6d-498f-8902-42b37bba310a
Industry-University Collaboration And Commercializing Chinese Corporate Innovation	5928d008-cfae-4a25-bb4a-76d365605162
Gaming To Learn: A Pilot Case Study On Students Acceptance Of Playing Video Games As A Learning Method	0028461c-eaed-4cc0-883e-be5d10637e39
Technological Integration And Energy-Efficiency Innovation: The Mediating Effect Of Energy Management Evidence From Egypt	78d1a6ac-9044-4a5d-9ff1-64601aed2fa3
A Moderated Model Of Open Innovation: An Integration Of Theories Of Constraint And Dynamic Capabilities	8d92f784-5cce-43ad-afaf-36f791515a90
On Extended Reality Objective Performance Metrics For Neurosurgical Training	a8f560ec-25af-4d92-907b-83bbb56ac937
Infraplay: Platform For Gamification Of Educational Activities Through Laser Sensors For An Active, Inclusive And Sustainable Education	f81e05a2-7c6a-4947-91c1-12e77bb63fde
Impact Of Knowledge Management Process On Organizational Performance: The Mediating Role Of Technological Innovation	119a004d-b2b4-42b5-8e06-155e062f9b69
An Empirical Study On The Impact Of Generative Artificial Intelligence-Based Learning Activities On College Students' Deep Learning	e354b4ec-2708-4079-a467-30aaf4511ad2
Investigating Human-Computer Interaction In Educationaledutainment Environments: Preliminary Results	9703323a-a555-4874-b0e6-35ef4e358990
Cognitive Load Within Mixed Reality Learning Environment In Construction Education	0a23b3b9-50cf-4191-80a2-c706f51144c8
Extended Reality For Public Understanding Of Science: A Systematic Literature Review	04c83932-70a5-41c0-b634-e3c27b7728bf
Do We Still Need Deep Learning?	d8ee110a-cba4-4665-81fe-0cfaeee8228e
A Meta-Analysis And Systematic Review Of The Effect Of Chatbot Technology Use In Sustainable Education	6c6d8ede-18de-4c28-939e-b31c3b151b5d
Next-Gen Safety Training: Ict Solutions For Informal Workers In Colombia	68be0028-bd17-44c0-8a84-c897e04b3ae4
Exploring The Place Of Immersive Technology For Improved Anatomy Education: A Pilot Study	734af40c-d126-4045-aa2c-63741e9a3b0a
Design And Application Of An Aigc Music Generation Framework: Aligning Technical Innovation With Organizational Knowledge Management Needs	70dfe7cf-9792-4451-a536-35b6a9ae8b07
Illustrating The Myths With Explanations And Linking The Excuses With Dynamicity: A Visualized Discourse For Climate Actions	a89a74fa-6c75-4d3f-a503-88fbe6ccd3c2
Understanding The Efforts Of Cross-Border Search And Knowledge Co-Creation On Manufacturing Enterprises' Service Innovation Performance	d9fe9590-7f9a-4410-af28-7118404f45b2
The Potential Of Immersive Technologies In Colombia For The Creation Of Accessible Didactic Material In Basic Secondary Education	8db20f3e-2cea-40ac-a01e-d7622a23bd68
Inclusive Library Services Through Virtual Reality: Enhancing Access And Reducing Anxiety For Hearing And Physically Impaired Students	67949eb2-c9a5-447f-8734-915de0062d48
Capacity Building For Organizational Performance: A Systematic Review, Conceptual Framework, And Future Research Directions	28623f1f-625b-4956-a1c3-b53adfa02faa
Quality Assessment Of Virtual Reality Software Applications	8d9dfbfe-98fe-4921-93dc-4724a9082984
Enhancing Environmental Literacy Through Digital Game-Based Learning: A Technology-Integrated Attitude Change Approach	befe0ccc-e0f4-461b-9fe3-d783add7bc80
Evaluating The Effectiveness Of Translation Technology Training In Iran: A Perception-Based Mixed Methods Study	bf02d9ed-16e7-4da5-9255-1af51a9a948c
Educational Platform For Inclusive Learning With Deep Camera Integration And Serious Games	c5592848-7b1e-4e45-a9be-43957d98f179
The Critical Success Factors For Lean Six Sigma Implementation In Small-And-Medium-Sized Enterprises	1d2f61b6-6a4c-40ce-b93e-dbeebe15532a
Enhancing Spatial Learning During Driving: The Role Of 3D Navigation Interface Visualization In Ar-Hud	286183f1-d38b-4ed7-9c4d-0f37943949f1
An Analysis Of The Use Of Augmented Reality And Virtual Reality As Educational Resources	5a1b1caf-b5d8-4c33-940e-332e57257b9a
Learning Through Informal Spaces For Technology Integration: Unpacking The Nature Of Teachers' Learning And Its Implications For Classroom Pedagogy	26b27339-aba8-496a-a862-174a44f3b940
The Role Of Virtual Reality Technology In Knowledge Acquisition: A Systematic Review	ff34ca41-437f-4b24-8be5-02ccc41ed091
Digitization As An Opportunity For Management Consultants During The Covid-19 Epidemic	20b6e639-b4e1-4b87-8e0d-27738c8980f2
Contributions Of Flipped Learning To Arabic Language Teaching And Learning	2f7bf07c-e52a-4dc1-85fa-c984ef25f25f
Applied Learning For Developing Knowledge On Artificial Intelligence Among Students: The Role Of University Lecturers	727779a5-cf3a-491d-84ab-41d0486e9bd0
Enterprise Social Media Use And Employee Creativity: Moderating Role Of Innovative Culture	2d8b91ff-9f1c-4248-89bf-5542ad66ca63
Drawdio-Enhanced Stem Learning: A Comparative Study Of Robot- And Tablet-Facilitated Project-Based Multimodal Storytelling	69d9e4f0-db6f-45cc-aac4-f1f1633987b6
Enhancing Learning Experience Through Micro-Learning Activities For Cost Managers In Restaurants Amidst Digital Transformation	dbeda5bd-b927-407a-924b-6d84af145a2e
Driving Innovation Through Knowledge: Integrating Technology-Enhanced Learning Spaces (Tels) For Successful Acceleration Programs	1af767c9-febb-46b3-be9a-446df3296a6c
Why Should Users Take The Risk Of Sustainable Use Of Generative Artificial Intelligence Chatbots: An Exploration Of Chatgpt'S Use	1675ebfc-afc9-4bfa-a38b-34bb04bccc85
A Meta-Analysis Of The Effects Of Augmented Reality Technologies In Interactive Learning Environments (2012-2022)	dbabad10-29e3-4181-b187-f391a53b6928
Gamification And Technological Resources: Innovative Experiences To Motivate And Optimize The Learning Process In University Contexts	fb03b0d6-7efa-4aef-9f42-86d25a36fca1
Learners' Eye Movement Behaviour In A Conceptual Knowledge Video Lecture: A Chinese Case Study	e68c2bce-f205-430c-8111-7d7f3ad61feb
Problem-Based Learning In Higher Education: A Path Towards Training Innovative And Competent Specialists	b9371133-1cd4-43f6-9246-7600346c5086
