node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c214M01N49,lag in real-time responsiveness,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The current adaptive learning system retained a lag in real-time responsiveness.,Delay in detecting needs and providing fully immediate adaptation.,"Section 7.2, PDF page 17"
c214M02N46,Low learner engagement in passive instruction,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Traditional safety training methods, such as classroom lectures, have significant limitations, including limited interactivity, low engagement, and weak motivation among participants",Disinterest and reduced participation in passive training formats,"Section 2.1, Page 2"
c214M02N47,Weak motivation for self-directed learning,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Traditional safety training methods, such as classroom lectures, have significant limitations, including limited interactivity, low engagement, and weak motivation among participants",Lack of incentive to proactively engage with training material,"Section 2.1, Page 2"
c214M02N48,Restricted physical access to nuclear facilities,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted",Inability to practice in real nuclear environments due to safety/security,"Section 2.1, Page 2"
c214M02N49,Lack of hands-on practice in real hazards,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",This lack of hands-on practice often leaves trainees ill-prepared to resolve on-site issues promptly and insufficiently equipped to assess risks effectively,Insufficient practical experience in handling actual nuclear hazards,"Section 2.1, Page 2"
c214M02N50,Knowledge transfer gaps from departing experienced workers,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The constant influx of new hires and departure of experienced workers creating gaps in knowledge transfer,Loss of tacit expertise when experienced nuclear workers leave,"Section 2.2, Page 3"
c214M02N51,Passive learning through slide-based delivery,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Many scientific and engineering contents are often delivered by trainers which making the learning process passive despite the different immersive environment,Receptive rather than active learning in slide-based and lecture formats,"Section 2.1, Page 3"
c214M02N56,Technology complexity barrier for novice users,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","A few participants (n = 4) found the system difficult to use, potentially due to the complexity of adaptive interactions or unfamiliarity with the AI or VR technology",Difficulty learning to operate the AIVR system for some trainees,"Section 6.2, Page 16"
c214M02N57,Learner prior VR experience requirement,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR training necessitates certain physical and visual thresholds to mitigate potential discomfort or adverse effects,Need for participant suitability screening based on prior VR exposure,"Section 7.3, Page 17"
c214M02N58,Motion sickness susceptibility screening,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Individuals who reported severe symptoms were excluded from the study to ensure safety and comfort during immersive training,Physical limitation restricting VR participation for some individuals,"Section 5.1, Page 9"
c215M01N20,complete retraining is time-consuming,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Complete retraining for expanding samples or biosignals is described as time-consuming.,Latency and computational overhead caused by rebuilding the entire model.,Abstract and Pages 2 and 4
c215M01N21,limited computational and storage capabilities of wearable devices,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Standard wearable devices may struggle to meet the computation and storage demands of retraining.,"Restricted memory, processing, computation, and storage on wearable platforms.","Pages 2 and 6, Sections I and III-C.2"
c215M01N23,redundancy and bias in incremental data,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Incoming information may already exist in the dataset and may introduce redundancy and bias.,Duplicated or overlapping incremental information that can distort the model.,"Page 12, Section VI-C"
c215M01N26,suboptimal performance for elderly and hypertensive subpopulations,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Performance remains suboptimal for elderly and hypertensive subpopulations.,Higher estimation error for specified age and blood-pressure groups.,"Page 12, Sections VI-B and VI-C"
c215M02N36,Wearable device real-time processing speed bottlenecks,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,these devices still face strict constraints in... processing speed,Limited processing speed of wearable devices.,Page 2
c215M02N37,Mandatory full retraining requirement for new data,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Conventional data-driven approaches require complete retraining to incorporate newly emerging features or continuously expanding datasets.,The need to fully retrain models when new data or signal modalities arrive.,Page 2
c215M02N38,Cumulative retraining computational overhead,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,This results in cumulative computational overhead and increasing operational latency.,Increasing computational cost from repeated retraining.,Page 2
c215M02N39,Model update and inference operation latency,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,This results in cumulative computational overhead and increasing operational latency.,Increasing response time from repeated model updates.,Page 2
c215M02N40,Neglect of SBP-DBP intrinsic relationship in traditional models,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,Existing data-driven methods often overlook the intrinsic structure within BP measurements,Failure to capture relationships between SBP and DBP in traditional methods.,Page 2
c215M02N41,Absence of explicit physiological constraint modeling,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,thereby disregarding valuable information that could enhance model performance,Lack of physiological constraint modeling in traditional approaches.,Page 2
c215M02N42,Slow convergence in iterative gradient descent,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"BpBLS eliminates the need for iterative gradient-based optimization, reducing incremental time when compared to models like HGCTNet.",Problems with convergence in traditional gradient-based optimization methods.,Page 11
c215M02N43,Manual feature engineering dependency,Limitation,E,Bpbls: A Knowledge-Embedded Bi-Incremental Broad Learning System For Wearable Cuffless Blood Pressure Estimation,"the current approach relies on manually engineered features as inputs, which may limit the model's generalizability across diverse situations",Limitation of relying on manually engineered features rather than end-to-end learning.,Page 12
c216M01N48,scalability and sustainability constraints of conventional naloxone training,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Existing naloxone programs face scalability and sustainability challenges.,Difficulty delivering and maintaining conventional training broadly.,"Section 1, PDF page 3"
c216M01N49,layperson anxiety and fear of mistakes during real overdose response,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Anxiety and fear or uncertainty can inhibit response to a real overdose.,Emotional barrier to applying overdose-response knowledge.,"Sections 1, 3.3, and 4, PDF pages 3-4, 10, and 14"
c216M01N50,gap between naloxone knowledge gains and real-world overdose intervention,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Knowledge improvements may not translate into confident intervention.,Gap between measured learning and actual overdose response.,"Section 4, PDF page 14"
c216M01N51,need for additional chest-compression and rescue-breathing practice,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Chest compressions and rescue breathing may require additional practice or instruction.,Insufficient practice for selected hands-on skills.,"Section 4, PDF page 14"
c216M01N52,variation in ReviveXR users' digital and technical literacy,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Variability in digital and technical literacy may impede engagement.,Differences in ability to use the mixed reality platform.,"Section 4.2, PDF page 15"
c216M01N53,uncertain long-term retention of ReviveXR-acquired skills,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"Long-term skill retention remains uncertain, especially when overdoses are encountered infrequently.",Lack of evidence that practical skills persist over time.,"Sections 4.2 and 5, PDF pages 15-16"
c216M01N54,distress and re-traumatization risk from realistic overdose scenarios,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Realistic overdose scenarios may distress participants with related personal or traumatic experience.,Emotional-harm risk from realistic simulation.,"Section 4.2, PDF pages 15-16"
c216M01N55,insufficient evidence that ReviveXR equals or exceeds in-person naloxone training,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The modest sample does not establish equivalence or superiority for real-world outcomes.,Insufficient comparative effectiveness evidence.,"Section 4.2, PDF page 16"
c216M01N56,absence of mannequin-like tactile feedback in ReviveXR,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Participants noted the absence of tactile feedback normally provided by physical mannequins.,Lack of physical patient contact for precise techniques.,"Section 3.6 and Table 5, PDF pages 12-13"
c216M01N58,ReviveXR object-manipulation and interface problems,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"Participants reported object manipulation, action-recognition, panel-control, and visibility problems.",Technical interaction problems interfering with training.,"Section 3.6 and Table 5, PDF pages 12-13"
c216M01N60,ReviveXR physical-space constraint in rural or resource-limited settings,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Required physical space may limit scalability in rural or resource-limited settings.,Scalability constraint caused by required training space.,"Section 5, PDF page 16"
c216M01N61,one ReviveXR participant per headset constraint,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"Without multiple devices, the current approach supports one participant at a time.","Single-device throughput, cost, and efficiency constraint.","Section 5, PDF page 16"
c216M02N44,Knowledge‑to‑practice gap in opioid response,Limitation,I,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"As with past research, there remains a gap in real‑world application, suggesting that knowledge improvements may not always translate into confident intervention.",Disconnect between acquired knowledge and successful real‑world overdose intervention.,"Page 14, Discussion"
c216M02N45,Skill retention forgetting curve over time,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"The long‑term retention of skills acquired through ReviveXR remains uncertain, particularly for individuals who may encounter overdose events infrequently.",Natural decay of skills and knowledge without regular practice or refresher training.,"Page 15‑16, Limitations"
c216M02N47,Absence of tactile/mannequin physical feedback,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"The absence of tactile feedback, which is typically provided by physical mannequins, was noted as a limitation. One pointed out that while ReviveXR is effective for general use, it may not be as well‑suited for techniques requiring precise hands‑on skills, such as CPR.","Lack of physical touch sensation in MR, impacting precision skill development.","Page 13, Table 5"
c216M02N48,Apple Vision Pro headset physical discomfort,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"Some reported physical discomfort during use, including headset heaviness, mild headaches after extended use, eye strain, and difficulty fitting the headset with glasses.","Usability issues (weight, eye strain, glasses incompatibility) causing user discomfort.","Page 13, Table 5"
c216M02N49,User digital literacy and technical capability barriers,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,Variability in digital and technical literacy among users may pose a barrier to effective engagement with the MR platform.,Differing levels of user comfort and capability with digital technology.,"Page 15, Limitations"
c216M02N50,Physical space requirement for MR training,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"The physical space required for the current training modality may limit scalability, particularly in rural or resource‑limited settings.",Need for adequate physical space to perform movement‑based MR training.,"Page 16, Conclusions"
c216M02N51,Single‑user per device limitation,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The current approach allows for only one participant at a time without multiple devices—raising cost and efficiency concerns.,"Training can only accommodate one user per headset, limiting throughput.","Page 16, Conclusions"
c216M02N52,Device cost and availability scalability challenges,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,"ReviveXR offers a scalable, cost‑effective alternative... though cost and efficiency concerns remain.",High cost and limited availability of MR headsets restrict large‑scale deployment.,"Page 16, Conclusions"
c216M02N53,Need for periodic refresher training,Limitation,E,Usability Of Mixed Reality For Naloxone Training: Iterative Development And Field Testing Of Revivexr,The RCT should also follow up with participants over years to examine... if/when they need refresher training.,Requirement for repeated training to maintain skills and knowledge over time.,"Page 15, Section 4.1"
c217M01N18,inefficient knowledge transfer,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The introduction identifies inefficient knowledge transfer as a long-standing challenge impeding professional development and teamwork.,A reported inefficiency affecting the transfer of knowledge among nursing educators.,"PDF p. 1, Introduction"
c217M01N19,communication barriers,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The introduction identifies communication barriers as a long-standing challenge in nursing educators' professional development and teamwork.,Reported barriers that impede communication and knowledge sharing.,"PDF p. 1, Introduction"
c217M01N20,insufficient technical support,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The thematic analysis identifies insufficient technical support as one of the main obstacles to technology application.,A lack of adequate technical assistance for applying digital tools.,"PDF p. 4, Section 2.1, interview analysis"
c217M01N21,cultural differences,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The thematic analysis identifies cultural differences as one of the main obstacles to technology application.,Differences among cultural settings that obstruct or complicate technology application.,"PDF p. 4, Section 2.1, interview analysis"
c217M02N27,Insufficient Technical Support in Nursing Education,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The main obstacles nursing educators face in technology application include insufficient technical support and cultural differences.,Specific bottleneck: lack of adequate technical assistance and resources.,Page 4
c217M02N28,Cross-cultural Differences in Nursing Education,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The main obstacles nursing educators face in technology application include insufficient technical support and cultural differences.,Specific barrier: variations in norms and trust levels across cultures.,Page 4
c217M02N31,Cross-cultural KSB Measurement Bias,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The measurement invariance test assesses whether the same measurement standards and constructs hold across different cultural groups through multi-level verification, thereby eliminating any potential measurement bias caused by cultural differences.",Potential systematic error in measurement arising from cultural context differences.,Page 10
c217M02N32,Limited Regional Sample Representativeness,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,"The sample is primarily drawn from specific regions, which may not fully reflect global contexts.",Acknowledged constraint regarding geographic generalizability.,Page 14
c217M02N33,Unaddressed Social Interaction Factors,Limitation,E,Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment,The study does not address some social interaction factors.,"Gap in capturing social dynamics (e.g., motivation, team trust) that influence KSB.",Page 14
c218M01N33,Geographic and financial barriers to pediatric neuro-oncology in-person training,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Healthcare professionals face geographic and financial barriers to in-person learning.,Constraints limiting access to face-to-face pediatric neuro-oncology training.,"Journal p. 470; PDF p. 1, Introduction"
c218M01N34,NOTS participants' time constraints and clinical work overload,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,A respondent requested more time because participants were already overwhelmed with work.,Insufficient time to complete online course activities alongside clinical responsibilities.,"Journal p. 474; PDF p. 5, Qualitative Results"
c218M01N35,English-language and lecture-audio clarity barriers in NOTS,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Respondents requested clearer lectures and audio enhancements for people not speaking English.,Difficulty understanding English-language recorded or live course content because of language and audio clarity.,"Journal p. 474; PDF p. 5, Qualitative Results"
c218M01N36,NOTS online-course noncompletion and early dropout,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"Some participants did not complete the course, had no grades, or dropped out early.",Failure to complete all required NOTS online modules and activities.,"Journal pp. 470, 472, and 475; PDF pp. 1, 3, and 6"
c218M01N37,Self-report and evaluation-completer bias in the NOTS study,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,The study relied on self-reported measures and contained inherent bias among participants who completed the evaluation.,Measurement vulnerability resulting from self-reporting and selective evaluation completion.,"Journal p. 475; PDF p. 6, Discussion—Limitations"
c218M01N38,Lack of long-term pediatric neuro-oncology competency and clinical-outcome assessment,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"The study did not establish long-term effects on clinical competency, clinical practice, or patient outcomes.","Absence of longitudinal evidence concerning competency, practice change, and patient outcomes.","Journal p. 475; PDF p. 6, Discussion"
c218M02N54,Geographic barriers to in-person learning,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,healthcare professionals face geographic and financial barriers to in-person learning,Physical distance that prevents attendance at face‑to‑face workshops,Page 1
c218M02N56,Internet connectivity and device limitations,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"Online learning in LMICs, such as time constraints and internet connection, have potential to impede the benefits of online learning",Technical obstacles including unreliable networks and inadequate hardware,Page 5
c218M02N57,Course design structural flaws,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,many online courses face challenges related to...course design limitations,"Pedagogical weaknesses in module structure, pacing, or interactivity",Page 2
c218M02N58,Insufficient mentorship integration,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,many online courses face challenges related to...insufficient integration of mentorship,Lack of structured expert guidance and coaching in online programmes,Page 2
c218M02N59,Scarcity of neuro-oncology training opportunities,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"shortage of trained providers with expertise in pediatric neuro-oncology, exacerbated by limited access to educational opportunities",General lack of accessible educational programmes in LMICs,Page 1
c218M02N60,Participant satisfaction and engagement gaps,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,Previous studies on online pediatric hematology-oncology education have primarily focused on evaluating knowledge scores and participant satisfaction,"Inconsistent learner motivation, satisfaction, and active involvement",Page 1
c218M02N61,Low online course completion rates,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,participants with low completion rates (under 70%) or no grades at all,Dropout and non‑completion of online activities,Page 6
c218M02N62,Insufficient formative assessments,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,participants requested a short after-topic test for better understanding,Lack of frequent low‑stakes quizzes and check‑for‑understanding tools,Page 5
c218M02N63,Physical and technical infrastructure deficits,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"Unreliable internet connectivity, limited access to digital devices, and insufficient infrastructure",Overall infrastructure gap affecting both online and blended learning,Page 5
c218M02N64,Translation of learning into clinical practice gap,Limitation,E,Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries,"to ensure that online training translates into improved knowledge, changes in clinical practice, and improved patient outcomes",Difficulty in applying acquired knowledge to real‑world patient care,Page 6
c219M01N32,knowledge fragmentation,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,"Online education platforms tend to fragment knowledge, hindering coherent understanding.",Separation of related knowledge points into disconnected information.,"PDF p. 1, Background §1"
c219M01N34,cognitive overload,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Navigating a vast amount of fragmented information often causes cognitive overload.,Excessive cognitive burden from navigating large volumes of information.,"PDF pp. 1 and 8, Background §1; Discussion §4"
c219M01N35,temporal and spatial limitations of traditional instruction,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,The platform was described as overcoming the temporal and spatial limitations of traditional instruction.,Restrictions on when and where learners can participate in conventional instruction.,"PDF p. 8, Discussion §4"
c219M01N36,lack of navigational flexibility,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Participants reported difficulty returning to previous interfaces.,Platform navigation did not flexibly support returning to earlier screens.,"PDF pp. 7 and 9, Results §3.2.3; Discussion §4"
c219M01N37,insufficient emphasis on key knowledge points,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Participants reported insufficient emphasis on key knowledge points.,The interface did not make important curriculum concepts sufficiently prominent.,"PDF pp. 7 and 9, Results §3.2.3; Discussion §4"
c219M01N38,limited assessment question types,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Participants suggested diversifying question types in assessments.,The implemented assessments lacked sufficient variation in question format.,"PDF p. 9, Discussion §4"
c219M01N39,insufficiently detailed answer explanations,Limitation,E,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,Participants requested more detailed explanations for knowledge-point questions.,Assessment feedback did not provide enough explanatory detail.,"PDF pp. 7 and 9, Results §3.2.3; Discussion §4"
c219M02N48,Lack of domain structure in generic platforms,Limitation,I,Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study,"This design offers a distinct advantage over generic MOOC platforms, which lack inherent domain structure",Generic platforms lack inherent domain-specific structure,"Page 8, Discussion Section"
c221M01N21,Fading of intergenerational traditional medical knowledge,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",Knowledge transferred from generation to generation faces the danger of fading away.,Risk that traditional medical knowledge transferred between generations will disappear over time.,"Section I, Introduction, page 1"
c221M01N22,Obscurity and local confinement of indigenous medical practices,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Many indigenous medical practices are obscure, orally transmitted, or confined to local knowledge.",Restricted visibility and accessibility of locally held indigenous medical practices.,"Section I, Introduction, page 1"
c221M01N23,Loss risk for nondigitized puskola medical manuscripts,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",Precious texts such as the puskola or palm-tree manuscript are at risk of being lost without digital preservation.,Risk that nondigitized traditional medical manuscripts will be lost.,"Section I, Introduction, page 1"
c221M01N24,Undervaluation of indigenous medicine practitioners’ expertise,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","The expertise of indigenous medicine practitioners is often undervalued and unrecognized in formal healthcare systems, marginalizing practitioners and threatening the survival of the traditions.",Insufficient recognition of indigenous medicine practitioners and their expertise.,"Section I, Introduction, page 1"
c221M02N36,Undigitized palm manuscript degradation and loss,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Precious texts, like the 'puskola book'(palm tree manuscript), are at risk of being lost without digital preservation",Vulnerability of physical manuscripts to decay and loss,Page 1
c221M02N38,Absence of verifiable practitioner credential protocols,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",The lack of verification mechanisms for practitioners' credentials and the risk of fraud due to the absence of credential verification mechanisms,No reliable systems for authenticating practitioner qualifications,Page 1
c221M02N39,Geographic and oral confinement of recipe knowledge,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",Often passed down orally or confined to local knowledge,Knowledge restricted by geography and verbal transmission limits,Page 1
c221M02N40,Systemic exclusion from formal healthcare structures,Limitation,E,"Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform",This leaves them marginalized and threatens the survival of these traditions,Exclusion of traditional practitioners from formal healthcare systems,Page 1
c222M01N29,resource inefficiency of manually annotating the full osteosarcoma corpus,Limitation,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The authors state that manually annotating the considerable number of documents would be an inefficient use of resources.,The labor and resource burden of manually labeling the full osteosarcoma corpus.,"Section 2.3, PDF page 2"
c222M01N30,osteosarcoma synonym and disease-subcategory ambiguity,Limitation,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"Annotation encountered synonymous and subcategorized disease names, including OS and osteosarcoma.",Terminological variation complicating consistent osteosarcoma entity classification.,"Section 2.3, PDF page 3"
c222M01N31,incomplete osteosarcoma entity identification from complex text,Limitation,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Preprocessing was designed to prevent incomplete entity identification caused by textual structures.,Failure to identify complete osteosarcoma-related biomedical entities in complex text.,"Section 2.2, PDF page 2"
c222M01N32,limited OSKG expressiveness for complex biomedical relationships and concepts,Limitation,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,The ternary KG representation cannot fully express complex relationships and concepts.,Restricted semantic expressiveness of the OSKG entity-relationship-entity representation.,"Introduction, PDF page 2"
c222M01N34,factually incorrect or insufficiently grounded osteosarcoma answers from unguided LLMs,Limitation,E,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,Large models without specialized domain guidance may be factually wrong or lack detailed bases.,Reliability weakness of an LLM operating without validated osteosarcoma knowledge.,"Introduction, PDF page 2"
