uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
9ce07ae9-7f61-4e5a-9941-c8feacd086c0,Yes,"Considering the importance of knowledge extraction as one of the stages of knowledge acquisition in the organization, this article aims to identify the effective components and dimensions of intelligent knowledge extraction and determine the importance of each one.",high,knowledge extraction,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,No,None identified,high,None identified,None identified,literature review,high,False
4391a91d-026e-4bc7-a03e-2580d747e4ab,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
93dc41dd-5850-42e8-bb9f-9c176a850284,No,None identified,high,Not Specific,Not Specific,high,Yes,Bidirectional Encoder Representation from Transformers-Bi-directional Long Short-Term Memory-Conditional Random Fields (BERT+BiLSTM+CRF) model; Graph Convolutional Network (GCN) algorithm,high,Bidirectional Encoder Representation from Transformers-Bi-directional Long Short-Term Memory-Conditional Random Fields (BERT+BiLSTM+CRF) model; Graph Convolutional Network (GCN) algorithm,Artificial Intelligence and Intelligent Computation; Others(*),empirical study,high,False
6e88a7ca-95c7-493a-9cda-75e07b3250ca,Yes,"Farmers’ adoption of green agricultural technologies (GATs) could reduce the negative environmental impacts of traditional agriculture in China. Despite the benefits of GATs, their adoption rate has not been high. While previous studies have examined the information and communication technologies that influence the adoption of GATs, most have selected only one of the GATs and have not distinguished between public and private channels of knowledge acquisition.",medium,Expert judgment; Decision rules; Procedural know-how; Situational problem-solving,Cognitive tacit knowledge; Somatic tacit knowledge; Adaptive tacit knowledge,medium,Yes,radio and the government (through its face-to-face channels),medium,radio and the government (through its face-to-face channels),"Mobile, Social, and Communication Technologies; Others(*)",empirical study,high,True
445c6007-2c1e-4d81-a663-b91654a7c106,No,None identified,high,Not Specific,Not Specific,high,Yes,Augmented Reality (AR); Machine Learning (ML) algorithms using the HoloLens 2; hybrid CNN-SVM (Convolutional Neural Network - Support Vector Machine) model,high,Augmented Reality (AR); Machine Learning (ML) algorithms using the HoloLens 2; hybrid CNN-SVM (Convolutional Neural Network - Support Vector Machine) model,Human–Computer Interaction and Immersive Technologies; Artificial Intelligence and Intelligent Computation; Others(*),empirical study,high,False
d117fed0-fb77-4b35-872b-947562b59a03,No,None identified,high,Not Specific,Not Specific,high,Yes,online sequential extreme learning machine (OS-ELM); least mean square algorithm for decision feedback,high,online sequential extreme learning machine (OS-ELM); least mean square algorithm for decision feedback,Artificial Intelligence and Intelligent Computation; Others(*),empirical study,high,False
52a60ec1-7b07-4c6a-81dc-691e94537d82,No,None identified,high,Not Specific,Not Specific,high,Yes,ontologies; Semantic Wikis; Smart data; semantic markup; Semantic MediaWiki,high,ontologies; Semantic Wikis; Smart data; semantic markup; Semantic MediaWiki,"Data, Information, and Knowledge Systems; Others(*)",conceptual paper,high,False
4638baf8-8f7d-4505-b70a-88ac3fb1ec51,No,None identified,high,Not Specific,Not Specific,high,Yes,gamified mobile application; Science-Inclusive Gamified Mobile Application (SIGMA),high,gamified mobile application; Science-Inclusive Gamified Mobile Application (SIGMA),Human–Computer Interaction and Immersive Technologies; Others(*),empirical study,high,False
a8321b3c-95e9-4990-9dc3-4d85afe64d50,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
37874273-1c8f-4464-95c5-00a39b49b96f,No,None identified,high,Not Specific,Not Specific,high,Yes,AI-powered adaptive content delivery systems; content recommendation; real-time progress monitoring; personalized feedback; adaptive learning paths,high,AI-powered adaptive content delivery systems; content recommendation; real-time progress monitoring; personalized feedback; adaptive learning paths,Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies; Others(*),empirical study,high,False
2a3e20d0-c54c-474c-ab5d-8a2d9c336aba,No,None identified,high,Not Specific,Not Specific,high,Yes,"eLearning; video learning; Virtual Reality, VR; 3D models; animation; gamified VR training modules",high,"eLearning; video learning; Virtual Reality, VR; 3D models; animation; gamified VR training modules",Human–Computer Interaction and Immersive Technologies; Others(*),case study,high,False
4ba7e56f-b150-451b-b01a-d56293885faf,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
4ff8aa49-5c76-4e9b-806a-8fc0de965e22,Yes,"improved content acquisition and transfer due to ubiquitous access, simplified multimedia content, hands-on practice, instructor-peer feedback, and digital self-reflective e-portfolios",high,content acquisition and transfer; hands-on practice; instructor-peer feedback,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",medium,Yes,"Padlet training was designed as an alternative to face-to-face programs during the Covid-19 pandemic to support in-service primary teachers with online synchronous teaching. The data from semi-structured interviews, observations, interactions, peer feedback, and teaching e-portfolios were analysed with a systematic grounded theory three-step coding",high,Padlet; e-portfolios,"Mobile, Social, and Communication Technologies; Data, Information, and Knowledge Systems",empirical study,high,True
f47bba85-7460-42ae-ba43-d261d73ba202,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
487a21fc-57b2-41b2-b4df-db627aed2aa5,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
6cbb0c83-4c56-4a99-a671-277b3353a5d7,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
4608f4e5-b1a9-45fe-8586-1756d66e98e7,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
0c379374-08da-4ec4-b6ee-0e4e6450ba5f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
8d50274b-0725-4391-a555-44bd75b8c41c,Yes,The analysis revealed evidence of the logic of open innovation in the EC acquisition processes of SMEs. Relevant aspects were also identified regarding the management and processes of EC acquisition among SMEs,medium,EC acquisition processes; management and processes of EC acquisition,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge(Situational problem-solving, other)",medium,No,None identified,high,None identified,None identified,empirical study,high,False
e4fd083d-1f63-467a-af89-fda637f3a22b,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
c7fb10eb-8fae-4517-b8e3-30d78ed7d2f4,Yes,"An effective way of using Cyber3 is achieved by the combined method—creative processes are mastered in the traditional way, and knowledge of the technique, problem-solving techniques and technology is mastered, identified and evaluated by a computer system. The purpose of “Cyber 3S” is to master the subjects provided in the curriculum independently, remotely in self-learning mode",high,knowledge of the technique; problem-solving techniques and technology,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge(Situational problem-solving, other)",high,Yes,"Cyber3 is a combination of Cyber 3 web applications: Cyber 3S (Kiber3S.tsu.ge), Cyber 3SE, Cyber 3T, Cyber 3E, Cyber 3A. An effective way of using Cyber3 is achieved by the combined method—creative processes are mastered in the traditional way, and knowledge of the technique, problem-solving techniques and technology is mastered, identified and evaluated by a computer system",high,Cyber3; Cyber 3S; Cyber 3SE; Cyber 3T; Cyber 3E; Cyber 3A,"Human–Computer Interaction and Immersive Technologies; Data, Information, and Knowledge Systems",empirical study,high,True
0827c580-e497-4878-a139-375dbdcde196,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
bcb2d391-bc9b-4574-a8bc-2e7bab56de76,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
8533c7bf-a0d9-4fb9-aec8-06fbe20888fb,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
1525b13f-a132-4643-94b7-66e43f7e6ed1,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
d5aa585b-c928-4732-ba4e-b3a372729bd0,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
4ff412a6-3f98-4bc9-9de1-668c3f6117f6,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
48f3a55e-6aa4-4b09-b554-67f36e4942b1,Yes,"The Great Resignation has created numerous knowledge-related impacts on the individual, organizational and national levels. On the individual level, because of an accelerating adoption of freelancing, the future may witness an expansion of the category of the knowledge worker and a growing need for personal knowledge management methods and information technologies. Organizational effects include knowledge loss, reduced business process efficiency, damaged intra-organizational knowledge flows, lower relational capital, lost informal friendship networks, difficulty attracting the best human capital, undermined knowledge transfer processes and knowledge leakage to competition. Countries may also witness the depletion of national human capital.",high,"knowledge loss, reduced business process efficiency, damaged intra-organizational knowledge flows, lower relational capital, lost informal friendship networks, difficulty attracting the best human capital, undermined knowledge transfer processes and knowledge leakage to competition",Cognitive tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,Yes,"Managers should learn how to use the available human capital more efficiently; realize the importance of universal succession planning programs; automate knowledge-centric business processes; facilitate knowledge-based IT initiatives by implementing self-functioning virtual communities, including enterprise social networks; restructure organizations to optimize intra-organizational knowledge flows; adjust strategies, products and target markets based on the available human capital; and create telecommuting conditions for people with disabilities who cannot be physically present.",medium,"self-functioning virtual communities, including enterprise social networks","Human–Computer Interaction and Immersive Technologies; Distributed, Secure, and Trust Technologies",conceptual paper,high,False
b06b61c3-6ba6-41e7-a765-79053e189572,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
23b05aaa-e179-4824-a5be-db07d1947391,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
90e5fa25-0a22-4f25-9205-c10311580c44,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
9a7de416-af90-40b3-a4b5-dbcc69b1b1f1,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
15874ef3-f1c2-41f9-91c5-586730955174,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
b0b046f4-9617-4872-83b5-c1a153b405f6,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
9d97086f-0672-45c2-8845-aaa3ba30cca3,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
a028185d-7cf4-46fd-b5bd-11f6f909a05b,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
953f5775-13dc-4081-8e39-6cbcf08df7ea,Yes,"The capturing and the sharing of people’s experiences, reflections, and learning can create value within any firm where knowledge is a regarded as a primary asset. Intraorganizational benefits of conversations captured via podcast-style recording and sharing have the potential to be a major facet of the modern art of knowledge management.",high,"people’s experiences, reflections, and learning","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",high,Yes,podcast-style recording and sharing,high,podcast-style recording and sharing,"Mobile, Social, and Communication Technologies",conceptual paper,medium,False
00d2db31-975c-4a74-b0fd-795ca782f354,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
32f1177e-2c7e-446e-86e8-fd6c43ef345f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,medium,False
ae373300-fcda-4e06-be44-74e0e0fc97ad,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
9e46ed9a-3b5b-4e5b-9a54-e5cb6e6f4f9d,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,medium,False
757e6196-0760-479b-bd04-e097d12cca95,Yes,"Organizational factors (i.e. OGCUL and LMS) are positively associated with KM and innovation. KM constructs, namely, knowledge sharing, knowledge conversion and knowledge storage, have a significant positive influence on innovation. Knowledge sharing mediates the relationship between organizational factors and innovation.",high,knowledge sharing; knowledge conversion; knowledge storage,Cognitive tacit knowledge; Somatic tacit knowledge; Collective and relational tacit knowledge,high,No,None identified,low,None identified,None identified,empirical study,high,False
7d035efb-67a9-4882-956d-03a92d99f6aa,Yes,"Green knowledge acquisition partially mediates between leadership and management support, radical and incremental green innovation. Green knowledge acquisition moderates the association between leadership and management support and green knowledge acquisition and the link between leadership and management support and incremental GI.",high,green knowledge acquisition,Cognitive tacit knowledge,high,No,None identified,low,None identified,None identified,empirical study,high,False
57695c2a-9cd4-4920-8621-3f66bdee2268,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
5cae7710-4b52-44ef-a436-14747ceb709f,Yes,"A knowledge Management System (KMS) is one of the technologies that can be utilized to surmount the problem under these conditions. Knowledge Management System (KMS) is a centralized database utilized to organize, store, and disseminate organizational knowledge with employees and customers.",high,organizational knowledge,Cognitive tacit knowledge; Somatic tacit knowledge; Collective and relational tacit knowledge,high,Yes,"A knowledge Management System (KMS) is one of the technologies that can be utilized to surmount the problem under these conditions. Knowledge Management System (KMS) is a centralized database utilized to organize, store, and disseminate organizational knowledge with employees and customers.",high,Knowledge Management System (KMS),"Data, Information, and Knowledge Systems",case study,high,True
317daa96-7c71-4b62-93d5-f4001ec56248,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
acd59e48-01bd-43cd-b9dd-60e67bed1153,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
d5683265-f84c-4fdb-8db4-4ef53dbfe8f8,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
76cdb932-ff2b-47ca-b7a7-827feea1fc7c,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
6afaea21-0a24-4cb9-8dc4-3d94e4b10229,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
8d00ff0c-0d56-4db4-a7a6-f42aad615709,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,case study,high,False
dfbae8cd-f4e7-4475-862f-bdc045d5fbaa,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f489f5c4-50a5-493a-bb8e-c1df0ec0b597,Yes,"Building formal ontologies remains a complex process for companies. This paper proposes a methodological approach based on knowledge elicitation for the conception of formal, consensual, and shared ontologies.",high,expression of implicit knowledge related to high level know-how rarely verbalized,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,No,None identified,high,None identified,None identified,conceptual paper,high,False
1eee32c2-9d3e-408c-9d69-c3c201399a15,Yes,We advance this research by developing a model in which a scientist's R&D productivity is a function of her or his technological expertise. This technological expertise is subject to loss over time. Knowledge loss also affects R&D productivity through spillovers of knowledge.,high,technological expertise; prior knowledge,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,No,None identified,high,None identified,None identified,empirical study,high,False
50a2f631-7278-42b5-a3ce-10acd4765a70,No,None identified,high,Not Specific,Not Specific,high,Yes,"This study presents Blockchain-based Multi-Layer Federated Extreme Learning Machines (MLFEM) enabled IDS (BEF-IDS) for safe data transfers. The proposed IDS leverages federated learning to generate Multi-Layered Extreme Learning Machines, which are offloaded to dispersed vehicular edge devices such as Road-Side Units (RSU) and connected vehicles. Blockchain technology records and shares training models, assuring network security.",high,Blockchain-based Multi-Layer Federated Extreme Learning Machines (MLFEM); federated learning; Blockchain technology,"Artificial Intelligence and Intelligent Computation; Distributed, Secure, and Trust Technologies",empirical study,high,False
59aa85ca-8fba-49cc-ab80-10eedfb07e7b,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
8d171dc0-abcb-43f0-9b4d-77e76754024c,No,None identified,high,Not Specific,Not Specific,high,Yes,"The entire system includes three major parts: the main station computer system, data communication network, and on-site terminals. The power load forecasting method of improved extreme learning machine is proposed. The key characteristics were extracted by means of data mining and Pearson correlation analysis, and input into the extreme speed learning machine based on Spike algorithm to achieve load prediction of power grid.",high,main station computer system; data communication network; on-site terminals; improved extreme learning machine; data mining; Pearson correlation analysis; extreme speed learning machine based on Spike algorithm,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,False
7ac8b424-96f3-47dc-9127-39df9ac70d20,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
1272fb09-b48d-4649-ad91-609b0c4f44b0,Yes,"Therefore, we designed an interactive drawing tool, Bio Sketchbook, which scaffolds children in systematic observation, observational drawing, and knowledge acquisition. It can recognize plant species and generate contour drawings from children's photographs, guiding them to observe and draw multi-dimensional plant features with a digital magnifier and in-context biological information.",high,observation and drawing skills; multi-dimensional plant features,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,"we designed an interactive drawing tool, Bio Sketchbook, which scaffolds children in systematic observation, observational drawing, and knowledge acquisition. It can recognize plant species and generate contour drawings from children's photographs, guiding them to observe and draw multi-dimensional plant features with a digital magnifier and in-context biological information.",high,"interactive drawing tool, Bio Sketchbook; recognize plant species; generate contour drawings; digital magnifier; in-context biological information",Human–Computer Interaction and Immersive Technologies; Artificial Intelligence and Intelligent Computation,empirical study,high,True
e480e359-cee0-40a0-8771-2a2e9d1afa61,Yes,"In this paper, the researchers report an experimental study on conceptual knowledge learning and application through embodied interactions, expecting that bodily movements would facilitate learning in a positive manner. During the intervention, participants in the experimental group manipulated and interacted with the learning materials through their body movements enabled by Kinect; while those in the control group learned the same content but interacted using conventional mouse and keyboard.",high,conceptual knowledge; bodily movements; learning materials,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,"During the intervention, participants in the experimental group manipulated and interacted with the learning materials through their body movements enabled by Kinect; while those in the control group learned the same content but interacted using conventional mouse and keyboard.",high,Kinect; conventional mouse and keyboard,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
0265d89e-f186-48ab-9879-a0597f9dc38e,No,None identified,high,Not Specific,Not Specific,high,Yes,"In order to protect the rights and interests of consumers need to establish a rapid and effective jade origin traceability method. In this paper, through the (LA-ICP-MS) trace element data set and the method based on weighted extreme learning machine, AdaBoost and incremental learning fusion, the jadeite discrimination model of different producing areas is established to realize the intelligent discrimination of jadeite producing areas.",high,(LA-ICP-MS) trace element data set; weighted extreme learning machine; AdaBoost; incremental learning fusion; jadeite discrimination model,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,False
925f0e21-72c0-4dd9-88da-65124ee5108f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
02458a9a-d91d-4d5b-8c49-3a6f68288582,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
991b6c46-852a-4b54-b7c8-5118f9ffe4d4,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
7d3e235a-8a60-4af9-ac6d-92f2c3ad257a,Yes,"Knowledge management is widely acknowledged as key to achieving competitive advantages and technological advancement in times of crisis. While a few studies have shown that COVID-19 affects the amount of knowledge loss, it also opens opportunities for new knowledge to be created and shared.",high,new knowledge; knowledge loss,Cognitive tacit knowledge; Adaptive tacit knowledge,medium,Yes,"Effective governance, technology and digital transformation with the presence of social accountability and environmental sustainability are vital for producing innovative solutions from multiple perspectives sustainable knowledge management.",medium,digital transformation,"Distributed, Secure, and Trust Technologies; Others(*)",literature review,high,False
b744d321-179d-4e5b-b890-1780f8c6ba6b,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
876ad942-efa2-4da4-87ce-1d0e055a5be4,Yes,RG creates knowledge and learning opportunities that transform into LTP. Relationship quality (RQ) is found to contribute positively to knowledge learned (KL) contingent on relationship structure. KL is found to fully mediate the influence of buyer-supplier RQ on LTP of suppliers.,high,knowledge learned; relationship quality,Collective and relational tacit knowledge; Cognitive tacit knowledge,high,No,None identified,high,None identified,None identified,empirical study,high,False
70b97301-be20-4b75-9ee8-b35bc3af9b65,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
05633ab3-95dc-4a9f-b222-154100abb455,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
274afe35-2976-4611-bc05-439172f9f57f,Yes,"The impact of ChatGPT is elaborated on six aspects: data organization, knowledge service, information analysis, literature utilization, team construction and service priorities. Based on the characteristics of Literature & Information Service, nine suggestions are put forward.",medium,knowledge service; information analysis; literature utilization; team construction,Cognitive tacit knowledge; Collective and relational tacit knowledge; Other(*); Other(*),medium,Yes,"The essence of the rapid breakthrough of AI technologies lies in the improvement of knowledge acquisition capability. Moreover, the success of ChatGPT proves that high-value corpus is the basis of all AI technologies.",high,AI technologies; ChatGPT,Artificial Intelligence and Intelligent Computation; Others(*),conceptual paper,high,False
8110c376-44b5-4b99-871e-62842534b06a,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
b7740804-a529-47bb-b46f-fca8338946e8,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
fb77d6b7-b6e4-49e4-ba56-9b74af28b003,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,case study,high,False
bebcaa4a-7094-46ea-bb11-d884cab59435,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
4e6044a9-4312-41c3-8b24-7a483a499da8,No,None identified,high,Not Specific,Not Specific,high,Yes,Virtual Reality technology enables faculty to use multisensory teaching tools to enhance student comprehension and motivation to learn.,medium,Virtual Reality technology,Human–Computer Interaction and Immersive Technologies,empirical study,high,False
f16a69e2-ba37-4e87-b331-e8bab9b84323,No,None identified,high,Not Specific,Not Specific,high,Yes,"The application made for this project has been called 'Escape with Pulcinella', the goal is to empower the Italian language learning and the improvement of knowledge about Neapolitan culture's learning, applying the paradigm of Tangible User Interface (TUI) using a storytelling that motivates and involves the user.",medium,Tangible User Interface (TUI),Human–Computer Interaction and Immersive Technologies,empirical study,high,False
15f90bdf-0421-4242-89c9-18800a246083,Yes,"Knowledge absorptive capacity is one of the dynamic capabilities that allows them to improve their level of innovation and business performance, through their ability to recognize, assimilate and commercially exploit new external knowledge.",high,"ability to recognize, assimilate and commercially exploit new external knowledge","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,No,None identified,high,None identified,None identified,empirical study,high,False
440f289e-c120-4bcd-8d3c-c6b62ce52f79,No,None identified,high,Not Specific,Not Specific,high,Yes,"Adopting a framework on ETP sociocultural, linguistic, and formulaic competence, the researchers designed relevant learning content using audios, images, and verbatim onscreen text on EduVenture VR to create an interactive, simulated tour.",medium,EduVenture VR,Human–Computer Interaction and Immersive Technologies,empirical study,high,False
85ce2782-ef98-4f47-b617-e59efd57d96b,Yes,"This study aims to explore how suppliers from traditional emerging economies (STEE) can acquire, assimilate and use new knowledge essential for the development of production and marketing capabilities. These capabilities then facilitate suppliers in climbing the value chain from B-to-B to B-to-C.",high,new knowledge essential for the development of production and marketing capabilities,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",high,No,None identified,high,None identified,None identified,case study,high,False
022c405f-e099-4231-980e-236fef83271a,No,None identified,high,Not Specific,Not Specific,high,Yes,"The modern education system is focused on implementing the high potential of computer and telecommunication information technologies, which provide offering valuable opportunities for knowledge acquisition and practical skill development.",medium,computer and telecommunication information technologies,"Mobile, Social, and Communication Technologies; Data, Information, and Knowledge Systems",conceptual paper,medium,False
34021650-57df-429f-b5f8-209961851cb2,No,None identified,high,Not Specific,Not Specific,high,Yes,"Generative Artificial Intelligence (GAI) has rapidly emerged as an advanced technology with the potential to revolutionize various sectors, including education and healthcare.",high,Generative Artificial Intelligence (GAI),Artificial Intelligence and Intelligent Computation,empirical study,high,False
319b4dc5-afb9-49bb-b89e-ef8afe5caf18,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
ae146eae-e669-4355-9a3d-57cc1a984ab8,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
70b39243-9715-4123-9e29-e5d64482b074,Yes,"how to effectively and efficiently absorb and incorporate new external knowledge into their current internal knowledge to counter this limitation. This paper focuses on the rapid development of digital technology, which is driving the whole link reconstruction of industry, and the transition period of the paradigm brings new possibility for the manufacturer to make the leapfrog servitization transformation.",medium,new external knowledge; current internal knowledge,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Other(*)",medium,Yes,"This paper focuses on the rapid development of digital technology, which is driving the whole link reconstruction of industry, and the transition period of the paradigm brings new possibility for the manufacturer to make the leapfrog servitization transformation.",medium,digital technology,Others(*),case study,high,True
75222b9d-3c54-49bf-bc20-435b8e8ccd48,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f11979e9-34ab-4802-b120-5a5d30505197,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
5d61b2ba-0d2e-4b4c-9acf-1688c6c85b55,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
7309e706-8d10-4ff5-94cc-8ee092564246,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
ad9cd6df-52ed-46bf-82ec-38c34aafa641,Yes,"This research investigates a model for organizing and integrating medical information into semantic knowledge graphs. This is based on a design patterns and semantic standards methodology to facilitate modular, yet cohesive system components for designing and developing semantic knowledge graphs for scalable knowledge discovery and acquisition in the public health sector.",medium,medical information; semantic knowledge graphs,"Data, Information, and Knowledge Systems; Others(*)",medium,Yes,"This research investigates a model for organizing and integrating medical information into semantic knowledge graphs. This is based on a design patterns and semantic standards methodology to facilitate modular, yet cohesive system components for designing and developing semantic knowledge graphs for scalable knowledge discovery and acquisition in the public health sector.",medium,semantic knowledge graphs; design patterns and semantic standards methodology,"Data, Information, and Knowledge Systems; Others(*)",conceptual paper,high,False
be747341-59aa-4275-a455-18d87ba335a0,Yes,"the firms' in-house knowledge related to the outsourced core component can predispose the firms to cognitive biases in the solution search process. Thus, their eventual product performance is compromised. We also hypothesize that prior exploratory experience in a technologically related but outside domain and the external knowledge about the core component from suppliers can moderate such negative influence of the firms' in-house knowledge on product performance during the pre-dominant technology phase.",medium,in-house knowledge related to the outsourced core component; prior exploratory experience; external knowledge about the core component from suppliers,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Other(*)",medium,No,None identified,high,None identified,None identified,empirical study,high,False
c5f35091-2515-4960-8b33-a7c675b7cfc4,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
