"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c121M02N35","Historical product data","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can encode historical product data using pre-trained models.","Data from past product generations used for knowledge inheritance.","Page 4","EK02","Codified Descriptive Knowledge"
"c121M02N36","Consumer return patterns","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can generate dynamic routing schemes using data such as consumer return patterns.","Data on how consumers return products for recycling.","Page 3","EK02","Codified Descriptive Knowledge"
"c121M02N37","Pareto improvement solutions","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","When conflicts arise between circular goals and commercial interests, GenAI can simulate multi-stakeholder interactions and provide Pareto improvement solutions.","Optimal solutions that improve outcomes for all stakeholders.","Page 3","EK05","Codified Predictive Knowledge"
"c122M01N01","product- or process-related knowledge","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","Respondents reported sharing product- or process-related knowledge with colleagues through the Metaverse platform.","Knowledge concerning products or manufacturing processes.","Appendix A, Table A.1, KS1, PDF page 26","EK09","Ambiguous Explicit Knowledge(*)"
"c122M01N04","design files","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","Design files are listed among the digital resources exchanged through the Metaverse.","A codified digital design resource.","Appendix A, Table A.1, KS4, PDF page 26","EK09","Ambiguous Explicit Knowledge(*)"
"c122M01N05","documents","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","Documents are listed among the digital resources exchanged through the Metaverse.","A codified textual or digital resource.","Appendix A, Table A.1, KS4, PDF page 26","EK09","Ambiguous Explicit Knowledge(*)"
"c122M01N06","process data","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","Process data are listed among the digital resources exchanged through the Metaverse.","Codified data concerning manufacturing processes.","Appendix A, Table A.1, KS4, PDF page 26","EK02","Codified Descriptive Knowledge"
"c122M01N10","task-relevant knowledge","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","Respondents reported searching for and accessing task-relevant knowledge through digital and Metaverse tools.","Accessible knowledge relevant to a work task or decision.","Appendix A, Table A.1, DL2 and OE4, PDF pages 26–27","EK09","Ambiguous Explicit Knowledge(*)"
"c122M02N12","Digital Resources and Technical Data","Explicit Knowledge","E","Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing","I can access a variety of digital resources in the Metaverse that support my task-related knowledge needs","Structured technical data, reports, and digital resources that support task-related knowledge needs","Table A.1, KAC4 (Page 26)","EK02","Codified Descriptive Knowledge"
"c124M01N01","real-time mechanical-asset operational and status information","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Virtual representations of mechanical objects are continuously supplied with operational and state data to support monitoring, diagnostics, predictive modelling, and optimization.","Operational and condition information continuously informing the virtual representation of a mechanical asset.","Section 2.1, PDF page 4","EK02","Codified Descriptive Knowledge"
"c124M01N02","mechanical-asset sensor data","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","The paper states that organizations can convert sensor data and analytical information into actionable maintenance fixes and improved operating processes.","Structured observations collected from mechanical-asset sensors.","Section 2.1, PDF page 4","EK02","Codified Descriptive Knowledge"
"c124M01N03","digital-twin mechanical-asset simulation data","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Digital-twin schemes expose organizations to continuing flows of equipment-condition data, simulation data, and predictive diagnostic data.","Data produced by simulations of mechanical assets in a digital-twin environment.","Section 2.1, PDF page 4","EK05","Codified Predictive Knowledge"
"c124M01N04","mechanical-asset predictive diagnostic data","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Digital-twin schemes expose organizations to continuing flows of equipment-condition data, simulation data, and predictive diagnostic data.","Predictive and diagnostic information about mechanical-asset condition and possible failure.","Section 2.1, PDF page 4","EK05","Codified Predictive Knowledge"
"c124M01N05","mechanical-asset maintenance policies","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Absorptive capacity determines whether digital-twin data are perceived, incorporated into technical expertise, and used to redesign maintenance policies.","Codified organizational directions governing mechanical-asset maintenance decisions.","Section 2.1, PDF page 4","EK01","Codified Normative Knowledge"
"c124M01N06","mechanical-equipment spare parts planning","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Digital-twin information can be used to redesign maintenance policies, spare parts planning, and response strategies.","Codified planning information governing spare-part availability and use for mechanical equipment.","Section 2.1, PDF page 4","EK03","Codified Procedural Knowledge"
"c124M01N07","mechanical-system disruption response strategies","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Digital-twin information can be used to redesign maintenance policies, spare parts planning, and response strategies.","Codified strategies for responding to mechanical-system disruptions or failures.","Section 2.1, PDF page 4","EK03","Codified Procedural Knowledge"
"c124M02N02","Operational Resilience","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","The capability of a system to react to disruptions, absorb disturbances, and adapt maintenance strategies in changing conditions","Section 2, Page 39","","EK02","Codified Descriptive Knowledge"
"c124M02N09","Absorb Change","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","A dimension of operational resilience representing the capacity to absorb disruptions","Table 2, Page 44","","EK02","Codified Descriptive Knowledge"
"c124M02N10","Recover","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","A dimension of operational resilience representing the capacity to be restored to operation after disruptions","Table 2, Page 44","","EK02","Codified Descriptive Knowledge"
"c124M02N22","Sensor Data","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Data collected from sensors monitoring physical asset conditions and operations","Section 2.1, Page 40","","EK02","Codified Descriptive Knowledge"
"c124M02N24","Simulation Results","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Output data from virtual simulations of system behavior","Section 1, Page 38","","EK05","Codified Predictive Knowledge"
"c124M02N25","Predictive Diagnosis Knowledge","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Knowledge generated from predictive analytics about potential failures and maintenance needs","Section 1, Page 37-38","","EK05","Codified Predictive Knowledge"
"c124M02N26","Operational Data","Explicit Knowledge","E","Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience","Real-time operational information from mechanical assets","Section 2.1, Page 40","","EK02","Codified Descriptive Knowledge"
"c125M01N06","small manufacturing businesses’ pain points","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","The maturity questionnaire identifies business pain points, and the platform presents possible solutions for key pain points.","Identified production or digital-transformation problems experienced by a small manufacturing business.","Sections 2, 3.1, and 3.4, PDF pages 3, 5–7","EK07","Codified Outcome Knowledge"
"c125M01N07","Industry 4.0 maturity level","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","The maturity scan determines business readiness and assigns maturity levels for five assessment categories and an overall index.","A platform-calculated indication of readiness for adopting smart-manufacturing solutions.","Sections 2 and 3.4, PDF pages 3 and 6–7","EK07","Codified Outcome Knowledge"
"c125M01N08","key performance indicators","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","Pain-point identification uses key performance indicators, and businesses begin by defining their main targets using those indicators.","Measures used to identify business pain points and operational targets.","Sections 2 and 3; Figure 2, PDF pages 3–4","EK06","Codified Evaluative Knowledge"
"c125M01N09","training curriculum","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","The host website communicates the PiTech Academy motive and vision together with its training curriculum.","The organized training content communicated through the PiTech Academy website.","Abstract; Section 3.4, PDF pages 1 and 6","EK03","Codified Procedural Knowledge"
"c125M01N10","system-based training modules","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","System-based training modules are developed after a solution is selected to facilitate its adoption.","Training content based on a selected and developed smart-manufacturing solution.","Section 2, Step 3, PDF page 3","EK03","Codified Procedural Knowledge"
"c125M01N11","(low-cost) smart manufacturing solution designs","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","Engineering students collaborate with shop floor workers to develop multiple solution designs for analysis and selection.","Documented product or process designs intended to address identified pain points.","Sections 2 and 3.1, PDF pages 3 and 5","EK05","Codified Predictive Knowledge"
"c125M02N01","Industry 4.0 maturity scan questionnaire","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","The Industry 4.0 maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture, (ii) workforce, (iii) smart factories, (iv) smart processes, and (v) smart products and services through a questionnaire","A codified assessment tool with standardized questions to evaluate digital maturity across five categories","Page 6, Section 3.4","EK06","Codified Evaluative Knowledge"
"c125M02N02","Workshop survey feedback data","Explicit Knowledge","E","Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories","the attendees were surveyed to learn about the impact of this hands-on experiential learning event on their willingness to explore the possibilities to digitally enhance and/or smartify their production operations","Structured feedback data collected from workshop participants to evaluate impact","Page 5, Section 3.3","EK07","Codified Outcome Knowledge"
"c126M01N01","latest blockchain applications and industry trends","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","Professional-association membership keeps the company updated on the latest applications and trends in BT.","Current applications and developments in the blockchain domain.","Appendix Fig. A1, page 10","EK02","Codified Descriptive Knowledge"
"c126M01N02","blockchain implementation insights","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","Participation in BT-related workshops and conferences provides insights into blockchain implementation.","Codified or communicable knowledge about implementing blockchain.","Appendix Fig. A1, page 10","EK08","Codified Experiential Knowledge"
"c126M01N03","literature on blockchain applications","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","Companies subscribe to literature that helps them understand the latest applications of BT.","Published information about blockchain applications.","Appendix Fig. A1, page 10","EK02","Codified Descriptive Knowledge"
"c126M01N04","blockchain best practices, security measures, and compliance strategies","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","Engagement with industry experts, seminars, and BT consortia provides insights into best practices, security measures, and compliance strategies.","Structured guidance for secure, compliant, and effective blockchain implementation.","Section 3, page 3","EK01","Codified Normative Knowledge"
"c126M02N05","Economic Performance","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","BT exploitation can enhance economic performance, and BT exploration is positively associated with economic performance","Measurable financial outcomes from BT usage, including operational efficiency, reduced financial losses, and increased stakeholder trust","Page 4-5","EK07","Codified Outcome Knowledge"
"c126M02N06","Environmental Performance","Explicit Knowledge","E","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","BT exploitation can enhance environmental performance, and BT exploration is positively associated with environmental performance","Measurable sustainability outcomes from BT usage, including waste reduction, reduced carbon emissions, and sustainable resource use","Page 4-5","EK07","Codified Outcome Knowledge"
"c126M02N30","Acquired External BT Knowledge","Explicit Knowledge","I","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","External knowledge equips firms to address risks by benchmarking their processes against industry standards, adopting established security protocols, and remaining informed about regulatory developments","Codified external information, best practices, security measures, and compliance strategies sourced from outside the firm","Page 3","EK01","Codified Normative Knowledge"
"c126M02N31","Integrated Internal BT Knowledge","Explicit Knowledge","I","Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory","When a firm effectively integrates internal knowledge, it can ensure that the insights gained from external knowledge are not siloed","Codified synthesis of internal expertise, experiences, and insights combined across departments","Page 4","EK08","Codified Experiential Knowledge"

