src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label
s002M01TK12,s002M01THR05,be_transferred_by,1,c108M01N06 - c108M01N65: The interviews sought to understand work reasoning and practices.,SIC 80 - Services (Health Services),Aggregation
s002M01TK12,s002M01THR15,be_transferred_by,1,c108M01N01 - c108M01N34: Interview transcription restituted the employees' know-how as text for analysis.,SIC 80 - Services (Health Services),Aggregation
s002M01TK12,s002M01THR17,be_transferred_by,2,"c101M01N01 - c101M01N04: The existing workflow relies on informal, manual communication rather than formal documentation.
c101M01N01 - c101M01N06: The operator verbally explains the maintenance problem as part of the informal workflow later supplied to the chatbot.",SIC 80 - Services (Health Services),Aggregation
s002M01TK12,s002M01TP08,be_captured_by,2,"c101M01N01 - c101M01N10: The chatbot converts tacit operational knowledge into formal BPMN diagrams.
c101M01N01 - c101M01N11: The interactive dialogue was conducted to transform tacit maintenance knowledge into a structured AS-IS model.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH02,be_shared_by,7,"c103M01N13 - c103M01N14: The test subject performed the resting class.
c105M01N01 - c105M01N14: Experienced CTA respondents possessed specialist process expertise.
c105M02N04 - c105M01N14: switching between tasks... sometimes leads to errors
c108M01N02 - c108M01N24: The interviewed vine growers supplied vine and wine life-cycle know-how.
c108M01N02 - c108M01N25: The interviewed wine professionals supplied vine and wine life-cycle know-how.
c108M01N03 - c108M01N24: Vine-cultivation know-how was collected from viticulture participants including vine growers.
c108M01N07 - c108M01N24: Wine growers rely on the experience of their peers.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH03,be_shared_by,6,"c105M02N02 - c105M02N14: employees in the primary process indeed participated (and require specialist expertise)
c109M01N01 - c109M01N05: The paper describes tacit knowledge as generated and used by employees and accumulated in individuals' minds before being shared.
c109M01N02 - c109M01N05: The paper identifies personal or individual experience as knowledge shared by organizational members and held by employees.
c109M01N03 - c109M01N05: Skills and expertise are described as tacit knowledge rooted in individuals and used by employees in work.
c109M02N04 - c109M01N05: ""Green human capital (GHC) encompasses an organization's personnel and their attributes""
c125M02N07 - c125M02N10: Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH04,be_shared_by,2,"c117M01N01 - c117M01N11: Consumers possess the emerging preferences that firms seek to sense through external platforms.
c117M01N02 - c117M01N11: Consumer feedback, reviews, comments, and discussions provide consumer insights.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH06,be_documented_partially_by,1,c105M02N02 - c105M02N12: assessing which specialist expertise is particularly required and which cognitive complexities are involved,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH06,be_shared_by,3,"c105M02N02 - c105M02N12: assessing which specialist expertise is particularly required
c108M02N02 - c108M02N03: In industry, know-how acquisition is the most important step for building formal and digital solutions. It requires direct access to human knowledge and expertise.
c108M02N57 - c108M02N03: Expression of implicit knowledge related to high level know-how rarely verbalized",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH07,be_shared_by,3,"c115M02N06 - c115M02N02: Digital capability is described as ""mastering state-of-the-art digital technologies"" held by middle and senior managers who ""possess green knowledge and innovation performance""
c115M02N07 - c115M02N02: ""The capacity of a firm to innovate"" and innovation performance are possessed by managers who ""participate in digital transformation processes""
c124M02N30 - c124M02N13: Section 2.1, Page 40",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH08,be_shared_by,2,"c109M01N01 - c109M02N08: ""focusing on top management of small and medium-sized firms in the manufacturing industry""
c125M02N07 - c125M01N16: Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH10,be_documented_partially_by,1,c114M01N04 - c114M02N06: number of R&D personnel as a control variable affecting innovation performance; R&D personnel drive innovation within firms,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH10,be_shared_by,1,"c125M02N07 - c125M01N14: Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH11,be_documented_partially_by,1,c107M02N09 - c107M02N12: developed with the help of a teacher of pneumatics at a vocational college,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH11,be_shared_by,2,"c106M01N09 - c106M02N04: The trainer is a company veteran who has been qualified to provide operative support... (implying they hold the tacit know-how). The worker's skills developed through the training are related to... preventing potential problems or mistakes.
c107M02N09 - c107M02N12: developed with the help of a teacher of pneumatics at a vocational college",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH12,be_shared_by,1,"c109M01N01 - c109M02N11: ""Sharing tacit information enables team members to acquire practical skills, unique experiences, and specialized techniques""",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH13,be_shared_by,5,"c111M02N01 - c111M02N18: Lack of know-how is also present among employees in controlling departments
c111M02N02 - c111M02N18: Lack of imagination for AI uses is a trait held by employees
c111M02N03 - c111M02N18: Lack of awareness of the need to engage with AI is held by employees
c111M02N04 - c111M02N17: Programming skills are held by a controller (senior)
c111M02N05 - c111M02N17: Algorithmic thinking is held by controllers with technical education",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH14,be_shared_by,9,"c108M02N56 - c108M02N06: fifty-five employees representing different departments of the company at several locations in the four countries are interviewed
c109M01N01 - c109M02N12: ""GRC reflects the value derived from external relationships with customers, suppliers, and institutions""
c109M02N06 - c109M02N12: ""GRC reflects the value derived from external relationships with customers, suppliers, and institutions""
c114M01N04 - c114M01N06: Strong relationships with partners facilitate tacit-knowledge sharing and communication.
c114M01N05 - c114M01N06: Firms with higher centrality and more partners can obtain complementary knowledge through cooperative relationships.
c114M01N04 - c114M02N05: partners with strong relationships are more stable with each other... trust mechanism generated by strong relationships determines a higher cost for firms to violate network practices
c115M02N06 - c115M02N04: Firms collectively possess digital capabilities as organizational resources
c115M02N07 - c115M02N04: Firms have innovation capability as an organizational asset
c115M02N08 - c115M02N04: Firms have environmental awareness as part of their green competence
c124M01N08 - c124M01N11: The maintenance team combines useful external information with knowledge on the operational level.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH15,be_shared_by,4,"c109M01N01 - c109M02N07: ""Senior-level managers in manufacturing SMEs were initially briefed on the research goals and significance to gauge their willingness to participate""
c113M02N08 - c113M02N14: Participants carried out an electrical connection task
c113M02N11 - c113M02N14: The ability to use learned information to solve new problems
c113M01N07 - c113M02N14: Knowledge reusability is an important aspect of learnability since the acquired knowledge provides the foundation for reasoning and actions when facing new but similar problems",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH16,be_documented_partially_by,1,"c109M01N01 - c109M02N10: ""Knowledge retention within a company is the concept that knowledge remains inside the organization even when employees go""",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KH16,be_shared_by,2,"c101M02N01 - c101M01N03: Tacit knowledge—the unwritten, experience-based insights people carry in their heads—is notoriously difficult to articulate, as Polanyi famously noted. When veteran staff retire or switch jobs, this undocumented expertise departs with them
c102M02N14 - c102M02N17: LLMs enable robots to transfer common-sense domain knowledge to various scenarios and platforms",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL01,be_absorbed_by,2,"c113M01N06 - c113M01N09: Two users in the traditional AR group successfully wired the second sensor; successful completion explicitly required the right understanding of the electronic system.
c113M01N06 - c113M01N11: One user in the paper-based document group successfully wired the second sensor; successful completion explicitly required the right understanding of the electronic system.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL02,be_absorbed_by,7,"c105M02N02 - c105M02N16: master directly teaches an apprentice the skills needed
c106M01N09 - c106M01N12: The authors report retained recognition and correction of potential errors among VMAR participants.
c107M01N09 - c107M01N11: The authors report that airflow and internal-view visualizations helped learners understand and internalize complex relationships and modes of operation.
c113M02N11 - c113M02N17: participants were also asked to wire a second sensor to a terminal board without any guidance... This test was used to assess knowledge reusability
c113M01N07 - c113M02N17: participants were also asked to wire a second sensor to a terminal board without any guidance... This test was used to assess knowledge reusability
c113M02N40 - c113M02N17: AR-based approaches could enhance knowledge acquisition...
c113M02N41 - c113M02N17: Post-tests consist of one post-test given directly after the experiment (short-term retention test)
c113M02N42 - c113M02N17: a second post-test quiz given one week later (long-term retention test) to measure information retention",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL03,be_absorbed_by,2,"c105M02N02 - c105M01N17: Due to the specialist knowledge required to operate the machines, the requirements... are much higher
c105M02N04 - c105M01N17: switching between tasks... sometimes leads to errors in the product",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL04,be_absorbed_by,5,"c108M02N02 - c108M02N08: The IT personnel will be responsible for connecting the solution to the digital information system, implementing the final model, and developing different services to exploit it
c111M02N01 - c111M01N01: Controllers looking for insights into AI applications absorb the know-how
c111M02N01 - c111M02N22: Employees need to absorb AI know-how through training
c111M02N04 - c111M01N01: Controllers can acquire programming skills
c111M02N05 - c111M01N01: Controllers can develop algorithmic thinking",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL09,be_absorbed_by,7,"c109M01N01 - c109M01N06: The paper states that sharing implicit information allows team members to learn and apply unique experiences, practical skills, and creative methods.
c109M01N02 - c109M01N06: Team members are described as learning and applying unique experiences through implicit-information sharing.
c109M01N03 - c109M01N06: Team members are described as learning and applying practical skills and creative methods through implicit-information sharing.
c109M01N01 - c109M02N13: ""businesses could foster a workforce that is inclined to innovate by investing in green human capital development programs that enable the sharing and understanding of tacit knowledge""
c109M02N04 - c109M02N13: ""businesses could foster a workforce that is inclined to innovate by investing in green human capital development programs""
c114M01N04 - c114M02N04: enterprises often need to acquire more external digital technology knowledge through network embedding
c115M02N07 - c115M02N24: ""Transformational leaders motivate employees to go above and beyond to seek solutions... boosting subordinates' creativity and encouraging them to build abilities and knowledge that drives innovation performance""",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL10,be_absorbed_by,1,c108M02N02 - c108M02N07: The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01KL11,be_absorbed_by,1,c102M02N14 - c102M01N11: LLMs enable robots to transfer common-sense domain knowledge,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI01,be_difficult_to_capture_due_to,1,"c106M01N09 - c106M02N11: The analysis demonstrates the inefficacy of traditional approaches in properly supporting the training of complex machinery setups. Considering G1, the total weighted errors increased by 60.0% between session 1 and session 2.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI04,be_difficult_to_capture_due_to,2,"c107M02N09 - c107M02N44: The simulation software is predominantly two-dimensional (2D) and does not represent reality
c113M01N07 - c113M01N24: this kind of approach puts the user as a rather passive information receiver and might not be effective to achieve knowledge reusability",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI05,be_difficult_to_capture_due_to,1,"c115M01N01 - c115M01N17: Environmental protection know-how is a measured component of green knowledge acquisition, while the paper identifies green information assimilation barriers as obstacles to obtaining green knowledge.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI08,be_difficult_to_capture_due_to,2,"c111M02N01 - c111M02N51: AI-specific know-how is difficult to capture because of lack of internal expertise
c111M02N03 - c111M02N51: Awareness is difficult to foster due to lack of expertise",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI09,be_difficult_to_capture_due_to,2,"c108M02N02 - c108M02N30: Reicence of the expert. The knowledge acquisition process puts the expert in different conditions than they are used to. Therefore, they may be reticent to participate in this process
c108M02N02 - c108M02N32: Several experts in the same domain participate in the elicitation process. It is then possible to have situations where experts do not agree.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01LI10,be_difficult_to_capture_due_to,12,"c101M02N01 - c101M02N03: When veteran staff retire or switch jobs, this undocumented expertise departs with them
c101M02N01 - c101M02N04: risking operational disruption
c105M01N01 - c105M01N35: Experts may underestimate their expertise and omit crucial information when explaining work.
c105M01N01 - c105M01N36: The relevant processes included tacit expert knowledge not always found on paper.
c108M01N02 - c108M01N50: The viticulture case included implicit knowledge acquired through observation because it was not sufficiently verbalizable.
c108M01N02 - c108M01N53: The complexity and multiple professional perspectives in viticulture required six separate interview grids.
c108M02N02 - c108M02N31: Explicitiation of implicit knowledge. Some knowledge are not directly verbalizable by experts and are difficult to access and communicate.
c109M01N01 - c109M01N20: The paper states that much valuable knowledge remains elusive because it is embedded in individuals' minds.
c109M01N01 - c109M01N21: Tacit knowledge rooted in individual experience, skills, and expertise is described as challenging to express or replicate.
c109M01N01 - c109M01N22: Tacit knowledge is described as difficult to formalize, recognize, access, and communicate because it is situated in action and practical experience and influenced by judgment.
c109M01N01 - c109M02N47: ""SMEs encounter difficulties in this process due to the lack of resources and the complexity of tacit knowledge that is built on personal experiences and contextual situations""
c114M01N04 - c114M02N15: connecting subjects with inconsistent technical knowledge and reducing information asymmetry",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR01,be_transferred_by,2,"c108M01N02 - c108M01N33: The viticulture experiment included implicit knowledge acquired through observation.
c108M02N02 - c108M02N11: observational techniques can be used when verbal communication becomes insufficient for collecting tacit knowledge.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR05,be_transferred_by,4,"c108M01N02 - c108M01N65: The vine and wine life-cycle know-how was elicited through interviews with vine growers and wine professionals.
c108M01N03 - c108M01N65: The viticulture interviews collected vine-cultivation know-how.
c108M01N07 - c108M01N65: The viticulture interviews captured work knowledge in a field where growers rely on peer experience.
c108M02N02 - c108M02N09: This phase consists of extracting knowledge by conducting interviews adapted to the identified needs resulting from the analysis phase.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR07,be_transferred_by,1,c105M01N01 - c105M01N18: Cognitive apprenticeship transfers task skills directly from master to apprentice.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR11,be_transferred_by,1,c106M01N07 - c106M01N13: Trainer explanations were intended to transfer technical understanding beyond the setup cycle.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR15,be_transferred_by,3,"c101M02N01 - c101M02N14: The entire process relies on informal, manual communication to transfer undocumented knowledge
c108M01N02 - c108M01N34: The viticulture knowledge underwent restitution after interviews.
c108M02N56 - c108M02N13: The goal of this phase is to transform the informal representation of know-how, expressed in natural language, into a coherent, structured and semi-formal model using mind maps and UML diagrams.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR16,be_transferred_by,1,c108M02N02 - c108M02N10: Collective interviews may be then conducted in case of confusion or disagreement between experts. These will be performed after analyzing individual interviews and address specific themes to resolve ambiguity and standardize the knowledge collected.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01THR17,be_transferred_by,1,c101M02N33 - c101M01N05: operator verbally explains the problem,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP01,be_transferred_by,1,c108M01N02 - c108M01N36: The elicited viticulture knowledge was structured through mind maps and UML diagrams.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP03,be_captured_by,4,"c105M02N02 - c105M02N23: assessing which specialist expertise is particularly required and which cognitive complexities are involved
c105M02N04 - c105M02N23: switching between tasks... sometimes leads to errors
c106M01N09 - c106M01N15: The workers' performance was assessed via the number and types of setup errors (Wt_Error_Count) to evaluate ST- and LT-PKR.
c107M02N09 - c107M02N21: Visualizations conveying additional information... proved to help learners better understand and internalize complex relationships",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP03,be_transferred_by,1,"c107M01N09 - c107M01N16: The airflow-tracking and X-ray visualizations were designed and reported to help learners understand complex circuits, relationships and modes of operation.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP06,be_captured_by,2,"c103M02N26 - c103M02N21: body-conducted sounds can be used to recognize... hand-contact objects, such as textured material contacting a fingernail. A wristband was used to secure a body-conducted sound sensor in the middle of the dorsal wrist of the dominant hand.
c105M01N01 - c105M01N22: The Vuzix prototype recorded an expert explaining the process step by step.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP07,be_captured_by,1,"c108M02N02 - c108M02N46: Additional analyses, such as the calculation of a Binomial distribution (Bernoulli's theorem, 1713), can also be performed to identify other important issues that can serve as a starting point for further development and discussions.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP08,be_captured_by,3,"c101M02N01 - c101M01N11: LLM-driven conversational assistant that captures such knowledge on the shop floor and converts it incrementally and interactively into standards-compliant BPMN 2.0 diagrams
c101M02N01 - c101M02N16: LLM-driven conversational assistant that captures such knowledge on the shop floor
c102M02N14 - c102M02N26: language-guided robot skill acquisition approach",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP09,be_captured_by,1,c108M02N02 - c108M02N15: An ontology is a formal and explicit specification of concepts and their relationships... allows the formalization of domain knowledge in a common way,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP09,be_transferred_by,1,c108M01N02 - c108M01N40: The Wine Cloud platform was based on domain expert knowledge.,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP10,be_captured_by,2,"c109M01N04 - c109M01N15: AI-based knowledge management solutions are described as making it easier to capture tacit knowledge concerning energy-efficient activities.
c109M01N01 - c109M01N15: ""AI technology makes it easier to capture tacit knowledge on energy-efficient activities, making that knowledge accessible to all""",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP11,be_captured_by,3,"c109M01N01 - c109M01N13: Canadian SMEs are stated to use AI-powered collaboration tools to formalize and codify tacit knowledge.
c117M01N01 - c117M01N22: External social media is used to sense emerging user preferences.
c117M01N02 - c117M01N22: External platforms capture feedback and commentary that firms use as consumer insight.",SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP13,be_captured_by,1,c114M01N04 - c114M02N09: the number of patents cited in the annual patent application was used to represent enterprises' technological knowledge acquisition capability,SIC 80 - Services (Health Services),Aggregation
s002M01TK13,s002M01TP14,be_transferred_by,1,"c115M01N01 - c115M01N11: Environmental protection know-how is a measured component of green knowledge acquisition, and digital transformation has a significant positive effect on the acquisition construct.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01ED01,depend_on,1,c121M02N11 - c121M02N28: Enterprises use iterative innovation to adjust and improve their operating models and strategies... to respond effectively to changes in... policy or regulatory adjustments.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01ED02,depend_on,3,"c121M02N11 - c121M02N29: Enterprises use iterative innovation to adjust and improve their operating models and strategies. This approach enables them to respond effectively to changes in market demand.
c121M02N11 - c121M02N30: Enterprises use iterative innovation to adjust and improve their operating models and strategies. This approach enables them to respond effectively to changes in... technological advancements.
c124M01N15 - c124M01N24: Technological turbulence significantly moderates the relationship between digital twin in mechanical maintenance management and operational resilience, strengthening the relationship under rapid technological change.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01EK02,adopt,5,"c108M01N36 - c108M01N16: The viticulture semi-formal modeling practice used mind maps.
c108M01N36 - c108M01N17: The manufacturing semi-formal modeling practice used a UML model.
c108M01N36 - c108M01N64: The viticulture semi-formal modeling practice used UML diagrams.
c124M01N15 - c124M01N01: The digital-twin practice uses real-time operational and status information to inform virtual representations.
c124M01N15 - c124M01N02: Digital-twin maintenance integrates sensor data into its decision environment.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01EK03,adopt,1,c102M01N19 - c102M01N08: The exploration primitive operates after the LLM has produced the hierarchical exploration plan.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01EK05,adopt,4,"c121M02N11 - c121M02N37: When conflicts arise between circular goals and commercial interests, GenAI can simulate multi-stakeholder interactions and provide Pareto improvement solutions.
c124M01N15 - c124M01N03: Simulation data are among the continuing information flows generated in digital-twin schemes.
c124M01N15 - c124M01N04: Predictive diagnostic data are among the continuing information flows generated in digital-twin schemes.
c124M02N20 - c124M02N24: Section 1, Page 38",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI04,be_constrained_by,2,"c107M01N37 - c107M01N29: Predominantly two-dimensional simulation software does not represent reality because components are usually shown only through circuit symbols.
c124M01N15 - c124M01N25: The mediation result indicates that digital twin on its own is not likely to increase resilience.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI04,mitigate,1,"c124M01N15 - c124M02N37: Section 2.1, Page 40
c124M01N15 - c124M02N38: Section 2.1, Page 40",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI05,be_constrained_by,1,c108M01N36 - c108M01N57: UML modeling alone lacks machine-understandable formalization and reasoning.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI10,be_constrained_by,1,c108M01N36 - c108M01N53: Semi-formal modeling must address ambiguity and conflicts in elicited knowledge.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI10,mitigate,5,"c108M01N36 - c108M01N50: UML's expressiveness enabled easier identification of and access to tacit knowledge.
c108M01N36 - c108M01N53: UML's expressiveness and flexibility enabled early detection of ambiguity and conflicts.
c121M02N11 - c121M02N17: GenAI can enhance enterprises' generative capability by supporting knowledge acquisition, inheritance, and updating (thereby reducing knowledge stickiness).
c121M02N11 - c121M02N19: GenAI's real-time monitoring enables organizations to identify new knowledge quickly and integrate it into their knowledge systems (preventing decay).
c121M02N11 - c121M02N20: GenAI can enhance process automation by improving the efficiency of reverse logistics and resource tracing.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI10,resolve,1,c121M02N11 - c121M02N22: generative capability addresses the problem of knowledge disconnection.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01LI11,mitigate,2,"c124M01N15 - c124M01N27: The empirically significant effect of digital-twin-enabled mechanical maintenance is interpreted as enhancing responsiveness and reducing mechanical-system vulnerability under unstable conditions.
c124M01N17 - c124M01N27: In technologically turbulent environments, digital twin allows organizations to test maintenance plans virtually before introducing them into physical operations.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01OD02,depend_on,1,c121M02N11 - c121M02N26: Firms with a strong circular innovation orientation can increase organizational members' awareness of circularity-related knowledge through measures such as vision statements and management decision preferences.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01OD05,depend_on,1,"c124M01N15 - c124M02N34: Section 6.2, Page 48",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01OD06,depend_on,2,"c121M02N11 - c121M02N24: The circular innovation orientation can shape the cultural atmosphere and establishing institutional guarantees.
c121M02N11 - c121M02N27: By signaling long-termism, the circular innovation orientation provides a fault-tolerance mechanism for circular innovation and encourages exploratory iterations.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01OD08,depend_on,2,"c121M02N11 - c121M02N25: Generative capability can be viewed as a higher-order capability grounded in organizational routines.
c124M01N15 - c124M01N23: Absorptive capacity significantly mediates the relationship between digital twin and operational resilience, showing that knowledge-processing capability is required to convert digital outputs into useful action.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TE01,adopt,5,"c102M01N20 - c102M01N30: The motion planner uses a rapidly-exploring random tree to generate robot trajectories.
c121M02N11 - c121M01N17: GenAI can also analyze and summarize past successful circular supply chain cases through simulation-based analysis.
c121M02N11 - c121M02N09: GenAI can encode historical product data using pre-trained models.
c121M02N11 - c121M02N12: GenAI can quickly collect and analyze large amounts of internal and external data... using natural language processing.
c121M02N11 - c121M02N15: GenAI's generative reasoning capability... such as simulation optimization using reinforcement learning.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TE03,adopt,2,"c121M02N11 - c121M02N10: GenAI can build digital twin environments to test the feasibility of innovative solutions through virtual simulations.
c124M01N15 - c124M01N22: Digital twin in mechanical maintenance management is the application of digital twin technologies to virtual, data-driven models of mechanical assets.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TE04,adopt,2,"c108M01N36 - c108M01N42: Semi-formal modeling used UML to express knowledge concepts, use cases, and constraints.
c108M02N16 - c108M02N22: The UML language standard proposes a set of visual diagrams allowing expression of different know-how aspects",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TE05,adopt,1,c121M02N11 - c121M02N13: GenAI can quickly collect and analyze large amounts of internal and external data... using pattern recognition techniques.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01THR17,cannot_fully_replace,1,"c121M02N11 - c121M02N16: It can substantially shorten the innovation cycle, allowing organizations to iterate on innovation more quickly than traditional trial-and-error methods.",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01THR17,complement,4,"c121M02N11 - c121M02N16: It can substantially shorten the innovation cycle, allowing organizations to iterate on innovation more quickly than traditional trial-and-error methods.
c124M01N15 - c124M01N13: The paper describes digitally supported predictive and adaptive maintenance as moving maintenance beyond reactive concepts.
c124M01N15 - c124M01N14: The paper describes digitally supported predictive and adaptive maintenance as moving maintenance beyond preventive concepts.
c124M01N15 - c124M02N16: Section 1, Page 37",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TK12,evaluate,1,c108M01N36 - c108M01N01: UML modeling was used to ensure a good understanding of manufacturing know-how and detect ambiguity.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TK13,evaluate,1,c108M01N36 - c108M01N02: The viticulture semi-formal models were reviewed before ontological formalization.,SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TP05,be_composed_of,2,"c124M01N15 - c124M01N16: The measured digital-twin maintenance construct includes real-time monitoring capability.
c124M01N15 - c124M02N18: Section 1, Page 37-38",SIC 80 - Services (Health Services),Aggregation
s002M01TP01,s002M01TP07,be_composed_of,6,"c102M01N19 - c102M01N21: The 6-DOF exploration primitive includes a geometry-based grasp sampler.
c102M01N19 - c102M01N22: The 6-DOF exploration primitive includes a placement sampler.
c124M01N15 - c124M01N18: Digital-twin-assisted maintenance supports predictive maintenance and condition-based interventions.
c124M01N15 - c124M01N19: The digital-twin maintenance construct is defined as supporting diagnostics of mechanical-system behaviour.
c124M01N15 - c124M01N20: The digital-twin maintenance construct is defined as supporting prognostics of mechanical-system behaviour.
c124M01N15 - c124M02N19: Section 1, Page 37-38",SIC 80 - Services (Health Services),Aggregation
s002M01TP03,s002M01ED01,depend_on,1,"c105M02N22 - c105M02N35: it is often stated that any technology should not get in the way of safety
c105M02N23 - c105M02N35: it is often stated that any technology should not get in the way of safety",SIC 80 - Services (Health Services),Aggregation
s002M01TP03,s002M01ED08,depend_on,6,"c104M01N12 - c104M01N22: Virtual guidance was aligned with a physical breadboard, and participants assembled real IoT components.
c104M02N14 - c104M02N20: MAR assembly depends on the physical breadboard.
c104M02N14 - c104M02N21: MAR experiment conducted in a lab setting.
c105M02N22 - c105M02N37: production hall is very warm, there is a lot of dust and there is a lot of ambient noise
c106M01N15 - c106M01N26: The implemented module was validated using company machinery in a realistic industrial environment.
c113M01N14 - c113M01N30: The enhanced AR application used the same Vuforia image-target architecture and therefore required a camera-visible target for augmented-content registration.",SIC 80 - Services (Health Services),Aggregation
s002M01TP03,s002M01ED10,depend_on,1,c105M02N22 - c105M02N36: safety glasses are already worn,SIC 80 - Services (Health Services),Aggregation
s002M01TP03,s002M01EK01,adopt,3,"c106M01N15 - c106M01N05: The VMAR experimental workflow used the previously agreed correction protocol to govern trainer intervention during unsupported scenarios when serious errors or fatal forgetfulness occurred.
c107M01N14 - c107M01N01: The application design incorporated the learning objectives defined in the framework curricula.
c107M01N14 - c107M01N03: The application incorporated a functional description as structured task content.",SIC 80 - Services (Health Services),Aggregation
