src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s002M02KH03,s002M02TP11,participate_in,c104M01N04,c104M01N08,E,SIC 80 - Services (Health Services),Patients listened to the voice-cloned education content through headphones or speakers under guidance.
s002M02TK10,s002M02THR07,be_transferred_by,c104M01N02,c104M01N07,E,SIC 80 - Services (Health Services),"Verbal education was conducted by trained medical staff according to a unified education outline, including disease knowledge."
s002M02TK10,s002M02TP11,be_transferred_by,c104M01N02,c104M01N08,E,SIC 80 - Services (Health Services),"Medical professionals then formulated personalized education content, synthesized the voice using doctor voice cloning."
s002M02TP11,s002M02TE01,adopt,c104M01N08,c104M01N11,E,SIC 80 - Services (Health Services),"Advances in AI, including voice cloning technology, offer new opportunities to deliver personalized health education."
s002M02TP05,s002M02TE01,adopt,c104M01N10,c104M01N13,E,SIC 80 - Services (Health Services),The education content compliance rate was assessed using ChatGPT-4 as an automated evaluation tool.
s002M02THR07,s002M02LI02,be_constrained_by,c104M01N07,c104M01N17,E,SIC 80 - Services (Health Services),"Traditional patient education often lacks personalization and engagement, potentially limiting knowledge acquisition."
s002M02TP11,s002M02LI02,resolve,c104M01N08,c104M01N17,E,SIC 80 - Services (Health Services),Using patients' own cloned voices for health education delivery leveraged the self-reference effect to enhance learning outcomes.
s002M02TP05,s002M02LI08,resolve,c104M01N10,c104M01N18,E,SIC 80 - Services (Health Services),"Compared with traditional manual evaluation, Al-assisted assessment may offer advantages in efficiency, scalability, and consistency."
s002M02TP11,s002M02OD06,depend_on,c104M01N08,c104M01N14,E,SIC 80 - Services (Health Services),The use of voice cloning technology was explicitly covered in the consent form.
s002M02TP05,s002M02ED04,depend_on,c104M01N10,c104M01N15,E,SIC 80 - Services (Health Services),Phase 2 re-evaluated the same recordings by uploading the original audio directly to the ChatGPT web interface (WAV/MP3).
s002M02TP05,s002M02TK10,evaluate,c104M01N10,c104M01N02,E,SIC 80 - Services (Health Services),All 3 groups had their education effect assessed before discharge by using ChatGPT to compare the education content recited by patients.
s002M02TP11,s002M02LI13,be_constrained_by,c104M01N08,c104M01N19,E,SIC 80 - Services (Health Services),Voice-based delivery systems may misinterpret medication names or specialized terminology.
s002M02TP05,s002M02LI13,be_constrained_by,c104M01N10,c104M01N20,E,SIC 80 - Services (Health Services),"Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases."
s002M02TP05,s002M02THR07,cannot_fully_replace,c104M01N10,c104M01N07,E,SIC 80 - Services (Health Services),"Therefore, Al-assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment."
s002M02KH02,s002M02TP05,participate_in,c104M01N06,c104M01N10,E,SIC 80 - Services (Health Services),Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.
s002M02EK02,s002M02TP11,be_transferred_by,c104M02N02,c104M02N10,E,SIC 80 - Services (Health Services),The physician voice cloning education group ... received patient education through cloning of the attending physician's voice.
s002M02KH03,s002M02TP05,participate_in,c104M02N07,c104M01N10,E,SIC 80 - Services (Health Services),Research team ... used ChatGPT for evaluation (detailed prompts provided in Multimedia Appendix 1).
s002M02THR07,s002M02LI06,be_constrained_by,c104M01N07,c104M02N29,E,SIC 80 - Services (Health Services),Traditional methods ... are constrained by limited time.
s002M02TP11,s002M02TE02,adopt,c104M02N10,c104M02N17,E,SIC 80 - Services (Health Services),Patients listened to the voice-cloned education content through headphones or speakers.
s002M02TP11,s002M02LI02,mitigate,c104M02N10,c104M01N17,E,SIC 80 - Services (Health Services),"AI-assisted groups had significantly higher compliance (86.7, 92.5 vs. 73.2) and satisfaction (4.3, 4.5 vs. 3.8), demonstrating personalization improves outcomes."
s002M02TP05,s002M02THR03,complement,c104M01N10,c104M02N09,E,SIC 80 - Services (Health Services),"AI‑assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment, and its use should be accompanied by appropriate human oversight."
s002M02TP05,s002M02THR03,cannot_fully_replace,c104M01N10,c104M02N09,E,SIC 80 - Services (Health Services),AI‑assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment.
s002M02TP11,s002M02OD07,depend_on,c104M02N10,c104M02N25,E,SIC 80 - Services (Health Services),Medical professionals then formulated personalized education content.
s002M02TP11,s002M02ED03,depend_on,c104M02N10,c104M02N26,E,SIC 80 - Services (Health Services),Participants were hospitalized patients in a tertiary hospital.
s002M02TP11,s002M02OD05,depend_on,c104M02N10,c104M02N24,E,SIC 80 - Services (Health Services),Staff training completed before the trial.
s002M02TP05,s002M02OD06,depend_on,c104M01N10,c104M02N22,E,SIC 80 - Services (Health Services),Ethics committee approval was obtained for the trial (which includes the evaluation).
s002M02EK01,s002M02EK02,be_derived_from,c105M01N01,c105M01N02,E,SIC 80 - Services (Health Services),"The course includes content about OA, pain management, strengthening exercise and physical activity... based on scientific evidence"
s002M02TK10,s002M02KH02,be_absorbed_by,c105M01N03,c105M01N04,E,SIC 80 - Services (Health Services),Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education.
s002M02TP09,s002M02LI11,resolve,c105M01N07,c105M01N09,E,SIC 80 - Services (Health Services),the translation into Brazilian Portuguese benefited participants that faced difficulties in keeping up-to-date with scientific evidence due to language barriers.
s002M02TP09,s002M02LI06,be_constrained_by,c105M01N07,c105M01N11,E,SIC 80 - Services (Health Services),Some participants mentioned the time required to complete the course (4 weeks) as a barrier.
s002M02TP09,s002M02LI11,be_constrained_by,c105M01N07,c105M01N12,E,SIC 80 - Services (Health Services),findings also indicate that only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine.
s002M02TK02,s002M02LI11,be_difficult_to_capture_due_to,c105M01N06,c105M01N12,I,SIC 80 - Services (Health Services),"approaching the patient without the need for a direct [hands-on] contact with the physiotherapist, as we are so used to being taught in graduation... findings also indicate that only 25%... applied learnings"
s002M02EK02,s002M02EK01,be_derived_from,c105M02N03,c105M01N01,E,SIC 80 - Services (Health Services),The course contains the core KOA management recommendations from clinical practice guidelines
s002M02EK02,s002M02TK04,translate_into,c105M02N03,c105M02N08,E,SIC 80 - Services (Health Services),"in relation to telehealth, it was what impacted me the most, because I had never had that experience"
s002M02EK02,s002M02TK09,translate_into,c105M02N03,c105M02N10,E,SIC 80 - Services (Health Services),my expectations during the training really helped me gain more confidence in...
s002M02EK01,s002M02TK10,translate_into,c105M02N05,c105M01N03,I,SIC 80 - Services (Health Services),Participants reported that the course increased their safety and confidence to prescribe physical exercise
s002M02TK10,s002M02KH02,be_held_by,c105M01N03,c105M01N04,E,SIC 80 - Services (Health Services),Physical therapists also reported reduced confidence in knowledge and clinical skills for appropriate KOA management
s002M02TK09,s002M02KH01,be_held_by,c105M02N10,c105M02N14,E,SIC 80 - Services (Health Services),four (25%) out of the 16 clinically practicing participants reported having used learnings from the PEAK-PT to their practice
s002M02TK09,s002M02KH01,be_absorbed_by,c105M02N10,c105M02N14,E,SIC 80 - Services (Health Services),four (25%) out of the 16 clinically practicing participants reported having used learnings
s002M02TK10,s002M02TP09,be_transferred_by,c105M01N03,c105M01N07,E,SIC 80 - Services (Health Services),Participants reported that the course increased their safety and confidence
s002M02TK04,s002M02TP09,be_transferred_by,c105M02N08,c105M01N07,E,SIC 80 - Services (Health Services),"in relation to telehealth, it was what impacted me the most"
s002M02TK09,s002M02TP09,be_transferred_by,c105M02N10,c105M01N07,E,SIC 80 - Services (Health Services),my expectations during the training really helped me gain more confidence
s002M02KH03,s002M02TP07,participate_in,c105M02N13,c105M02N18,E,SIC 80 - Services (Health Services),Individual semi-structured interviews were conducted via video conference
s002M02TP09,s002M02OD06,depend_on,c105M01N07,c105M02N26,E,SIC 80 - Services (Health Services),The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians
s002M02TP09,s002M02LI11,mitigate,c105M01N07,c105M01N09,E,SIC 80 - Services (Health Services),The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians
s002M02TK09,s002M02LI11,be_difficult_to_capture_due_to,c105M02N10,c105M01N12,E,SIC 80 - Services (Health Services),only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine
s002M02TK07,s002M02KH03,be_held_by,c106M01N03,c106M01N01,E,SIC 80 - Services (Health Services),Older adults showed analogical thinking towards concepts like database and file.
s002M02THR03,s002M02TK07,evaluate,c106M01N12,c106M01N03,E,SIC 80 - Services (Health Services),"Session (2), dedicated to charades on games and digital platforms, informed the thinking and knowledge...Older adults showed analogical thinking"
s002M02TK09,s002M02KH03,be_absorbed_by,c106M01N04,c106M01N01,E,SIC 80 - Services (Health Services),acquisition of new digital competences in the dimensions of information and data literacy
s002M02TK11,s002M02KH03,be_absorbed_by,c106M01N05,c106M01N01,E,SIC 80 - Services (Health Services),acquisition of new digital competences in the dimensions of...communication and collaboration
s002M02TP10,s002M02LI10,mitigate,c106M01N15,c106M01N22,E,SIC 80 - Services (Health Services),"Thus, despite the observed impairments in fine motor skills, mouse and keyboard usage showed significant improvements"
s002M02TP10,s002M02LI10,be_constrained_by,c106M01N15,c106M01N21,E,SIC 80 - Services (Health Services),can present further challenges when dealing with age-related cognitive impairments
s002M02TP10,s002M02ED04,depend_on,c106M01N15,c106M01N20,E,SIC 80 - Services (Health Services),"allow players to play without an internet connection, as the internet can be unstable;"
s002M02THR03,s002M02LI07,be_constrained_by,c106M01N12,c106M01N26,E,SIC 80 - Services (Health Services),"Third, a convenience sample was used. Thus, caution must be applied when extrapolating"
s002M02TK02,s002M02LI10,be_difficult_to_capture_due_to,c106M01N07,c106M01N22,E,SIC 80 - Services (Health Services),"Thus, despite the observed impairments in fine motor skills, mouse and keyboard usage showed significant improvements"
s002M02EK02,s002M02KH03,be_held_by,c107M02N01,c107M01N06,E,SIC 80 - Services (Health Services),"Inclusion criteria included completion of basic and clinical courses, providing students with foundational understanding."
s002M02TK08,s002M02KH03,be_absorbed_by,c107M02N13,c107M01N06,I,SIC 80 - Services (Health Services),The model addressed teaching challenges of identifying which vessels and bronchi to resect or preserve.
s002M02EK02,s002M02TP01,be_transferred_by,c107M02N01,c107M02N20,E,SIC 80 - Services (Health Services),The 3DV group learned lung anatomy and surgical procedures using the 3DV model.
s002M02TK09,s002M02TP01,be_transferred_by,c107M01N03,c107M02N20,E,SIC 80 - Services (Health Services),3DP model was rated superior for understanding vascular spatial relationships (P<0.001).
s002M02TK02,s002M02TP01,be_transferred_by,c107M02N11,c107M02N20,I,SIC 80 - Services (Health Services),"The 3DP model allowed surgical simulation, improving surgical skills teaching."
s002M02KH03,s002M02TP01,participate_in,c107M01N06,c107M02N20,E,SIC 80 - Services (Health Services),31 interns were in the 3DV group and learned with the 3DV model.
s002M02TP01,s002M02OD07,depend_on,c107M02N20,c107M02N29,E,SIC 80 - Services (Health Services),Inclusion criteria required completion of basic medical courses.
s002M02TP01,s002M02OD06,depend_on,c107M02N20,c107M02N31,E,SIC 80 - Services (Health Services),The study was approved by the Ethics Committee.
s002M02TP01,s002M02LI04,be_constrained_by,c107M02N20,c107M02N38,E,SIC 80 - Services (Health Services),3DV digital models require students to mentally construct 3D information from a 2D screen.
s002M02TP01,s002M02LI05,be_constrained_by,c107M02N20,c107M02N40,E,SIC 80 - Services (Health Services),The cost of the 3DP model used is approximately 1500... limiting factor.
s002M02TP01,s002M02LI02,be_constrained_by,c107M02N20,c107M02N43,E,SIC 80 - Services (Health Services),"Table 1: 3DP group has no magnification/reduction, no display/hide features."
s002M02THR03,s002M02LI12,be_constrained_by,c107M02N17,c107M02N34,E,SIC 80 - Services (Health Services),Cadaver resources are scarce.
s002M02TP01,s002M02LI04,mitigate,c107M02N20,c107M02N36,I,SIC 80 - Services (Health Services),"The 3DP model omitted lung parenchyma, avoiding issues like glare and refraction errors; allowed clear visualization of vessels."
s002M02TP01,s002M02TE02,adopt,c107M02N20,c107M02N22,E,SIC 80 - Services (Health Services),The 3DV group learned with a 3D visualization model on a computer.
s002M02TP01,s002M02TE03,adopt,c107M02N20,c107M02N23,E,SIC 80 - Services (Health Services),The 3DP model was produced using 3D printing technology.
s002M02TP01,s002M02EK03,adopt,c107M02N20,c107M02N07,E,SIC 80 - Services (Health Services),Lung CT scan images were used for 3D reconstruction.
s002M02EK02,s002M02TK02,translate_into,c107M02N01,c107M02N11,I,SIC 80 - Services (Health Services),Students learned anatomical knowledge and applied it to surgical skills during simulation.
s002M02EK01,s002M02KH02,be_held_by,c108M01N01,c108M01N03,E,SIC 80 - Services (Health Services),Nurses with a master's degree exhibited a higher level of basic knowledge than those with a bachelor's degree.
s002M02EK01,s002M02KH02,be_absorbed_by,c108M01N01,c108M01N03,E,SIC 80 - Services (Health Services),The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.
s002M02EK01,s002M02KH01,be_absorbed_by,c108M01N01,c108M01N04,E,SIC 80 - Services (Health Services),The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.
s002M02KH01,s002M02TP09,participate_in,c108M01N04,c108M01N06,E,SIC 80 - Services (Health Services),All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.
s002M02TP09,s002M02OD04,depend_on,c108M01N06,c108M01N09,E,SIC 80 - Services (Health Services),The alignment of the MOOC with the participants professional roles... likely contributed to higher enrollment and completion rates.
s002M02TP09,s002M02ED04,depend_on,c108M01N06,c108M01N10,I,SIC 80 - Services (Health Services),"In recent years, the number of MOOCs has grown exponentially, in line with the increase in the number of people with access to the internet."
s002M02TP09,s002M02EK01,evaluate,c108M01N06,c108M01N01,E,SIC 80 - Services (Health Services),Each participant was asked to complete a knowledge assessment at the end of each module.
s002M02THR07,s002M02LI05,be_constrained_by,c108M01N05,c108M01N12,I,SIC 80 - Services (Health Services),"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden."
s002M02TP09,s002M02LI08,be_constrained_by,c108M01N06,c108M01N15,E,SIC 80 - Services (Health Services),"The first limitation concerns the study's methodology, mainly because of the absence of a control group."
s002M02TP09,s002M02LI07,be_constrained_by,c108M01N06,c108M01N16,E,SIC 80 - Services (Health Services),"Since the sample was restricted to one medicine department in a single hospital institution, it hindered the generalizability of the results."
s002M02TP09,s002M02LI06,resolve,c108M01N06,c108M01N11,E,SIC 80 - Services (Health Services),"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden."
s002M02EK01,s002M02TK08,translate_into,c108M01N01,c108M01N02,I,SIC 80 - Services (Health Services),Theoretical knowledge (COPD self‑management) is applied in clinical decision‑making through virtual simulation
s002M02EK01,s002M02KH03,be_held_by,c108M01N01,c108M02N15,E,SIC 80 - Services (Health Services),Participants achieved an average initial score of 59.97% and final score of 84.05%
s002M02EK01,s002M02KH03,be_absorbed_by,c108M01N01,c108M02N15,E,SIC 80 - Services (Health Services),Participants' average score increased from 59.97% to 84.05% (P<0.01) indicating knowledge absorption
s002M02TK09,s002M02KH02,be_held_by,c108M02N09,c108M01N03,I,SIC 80 - Services (Health Services),A master's degree equips nurses with the ability to manage complex situations such as empowering patients to self‑manage chronic conditions
s002M02TP09,s002M02TE08,adopt,c108M01N06,c108M02N24,E,SIC 80 - Services (Health Services),Significant engagement attributed to gamification
s002M02TP01,s002M02TE08,adopt,c108M02N19,c108M02N24,I,SIC 80 - Services (Health Services),Gamification is integrated into the virtual simulation to boost motivation
s002M02TP02,s002M02EK01,evaluate,c108M02N20,c108M01N01,E,SIC 80 - Services (Health Services),Knowledge retention was assessed by comparing the mean scores before and after the course
s002M02TP02,s002M02EK04,adopt,c108M02N20,c108M02N02,E,SIC 80 - Services (Health Services),The level of knowledge was assessed using 29 multiple‑choice questions
s002M02EK02,s002M02TP03,be_transferred_by,c109M01N01,c109M01N06,E,SIC 80 - Services (Health Services),This study aims to assess the effectiveness of educating the elderly about common age-related eye disorders through a novel AR-based health education workshop.
s002M02KH03,s002M02TP03,participate_in,c109M01N03,c109M01N06,E,SIC 80 - Services (Health Services),An AR-based education workshop was designed for the elderly to understand the major visual symptoms.
s002M02KH02,s002M02TP03,participate_in,c109M01N04,c109M01N06,E,SIC 80 - Services (Health Services),Enabling the workshop instructor to apply simulated visual defects to their devices using the control panel interface.
s002M02TP03,s002M02EK02,evaluate,c109M01N06,c109M01N01,E,SIC 80 - Services (Health Services),The effectiveness of the workshop was assessed by conducting pre- and post-activity surveys to measure the knowledge acquisition.
s002M02TP03,s002M02LI04,resolve,c109M01N06,c109M01N10,I,SIC 80 - Services (Health Services),Our research aims to study the effectiveness of an AR-based educational workshop utilizing an AR application to educate the elderly on the visual symptoms.
s002M02TP03,s002M02LI10,be_constrained_by,c109M01N06,c109M01N11,E,SIC 80 - Services (Health Services),Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process.
s002M02TP03,s002M02LI08,be_constrained_by,c109M01N06,c109M01N12,E,SIC 80 - Services (Health Services),"First, our study lacked a control group."
s002M02TK01,s002M02TP03,be_captured_by,c109M02N02,c109M01N06,I,SIC 80 - Services (Health Services),AR can present... first-hand perception of symptoms
s002M02TK01,s002M02KH03,be_absorbed_by,c109M02N02,c109M01N03,I,SIC 80 - Services (Health Services),participants can appreciate the impacts of various eye diseases on their vision
s002M02TP03,s002M02TE07,adopt,c109M01N06,c109M02N11,E,SIC 80 - Services (Health Services),smartphones
s002M02TP03,s002M02ED03,depend_on,c109M01N06,c109M02N14,I,SIC 80 - Services (Health Services),recruited from 10 local daily elderly centers
s002M02TP03,s002M02ED04,depend_on,c109M01N06,c109M02N15,I,SIC 80 - Services (Health Services),"accessibility of the AR headset, prevalence of mobile devices"
s002M02TP03,s002M02LI11,be_constrained_by,c109M01N06,c109M02N19,I,SIC 80 - Services (Health Services),participants with a higher education level... could grasp new health information more efficiently
s002M02TP03,s002M02LI09,be_constrained_by,c109M01N06,c109M02N21,E,SIC 80 - Services (Health Services),AR exposure could lead to symptoms of cyber-sickness
s002M02TP03,s002M02LI02,be_constrained_by,c109M01N06,c109M02N22,E,SIC 80 - Services (Health Services),current study was a one-off intervention
s003M02TK10,s003M02KH01,be_held_by,c201M01N01,c201M01N07,E,SIC 20-39 - Manufacturing,"Small and medium-sized enterprises (SMEs) still depend heavily on tacit, experience-based know-how that rarely makes its way into formal documentation."
s003M02TK10,s003M02KH02,be_held_by,c201M01N01,c201M01N08,E,SIC 20-39 - Manufacturing,"Small and medium-sized enterprises (SMEs) still depend heavily on tacit, experience-based know-how that rarely makes its way into formal documentation."
s003M02TK10,s003M02LI11,be_difficult_to_capture_due_to,c201M01N01,c201M01N19,E,SIC 20-39 - Manufacturing,"Tacit knowledge the unwritten, experience-based insights people carry in their heads is notoriously difficult to articulate, as Polanyi famously noted"
s003M02KH01,s003M02THR03,participate_in,c201M01N07,c201M01N12,E,SIC 20-39 - Manufacturing,The process begins when an operator verbally reports a machine fault to a supervisor.
s003M02KH02,s003M02THR03,participate_in,c201M01N08,c201M01N12,E,SIC 20-39 - Manufacturing,He finds the maintenance supervisor and verbally explains the problem.
s003M02THR03,s003M02LI12,be_constrained_by,c201M01N12,c201M01N20,E,SIC 20-39 - Manufacturing,"When veteran staff retire or switch jobs, this undocumented expertise departs with them, risking operational disruption"
s003M02TP05,s003M02TE01,adopt,c201M01N13,c201M01N15,E,SIC 20-39 - Manufacturing,The system's core logic is powered by Google's Gemini 2.5 Pro API.
s003M02TP05,s003M02TE07,adopt,c201M01N13,c201M01N16,E,SIC 20-39 - Manufacturing,"The user interface is built with Gradio, an open-source Python framework"
s003M02TP05,s003M02TE02,adopt,c201M01N13,c201M01N17,E,SIC 20-39 - Manufacturing,Process diagrams are rendered in the browser using bpmn-js
s003M02TP05,s003M02EK02,adopt,c201M01N13,c201M01N03,E,SIC 20-39 - Manufacturing,The final prompt instructs the Gemini model to always respond with exactly two fenced code blocks: 1. A xml block containing the complete... BPMN 2.0 XML
s003M02TP05,s003M02EK04,adopt,c201M01N13,c201M01N04,E,SIC 20-39 - Manufacturing,2. A json block containing an array of overlay objects for adding comments to the diagram.
s003M02TP05,s003M02TK10,evaluate,c201M01N13,c201M01N01,E,SIC 20-39 - Manufacturing,This paper introduces a large-language-model (LLM)-driven conversational assistant that captures such knowledge on the shop floor and converts it incrementally
s003M02TP05,s003M02LI12,resolve,c201M01N13,c201M01N22,E,SIC 20-39 - Manufacturing,"A proof-of-concept evaluation in an equipment-maintenance scenario shows that the chatbot produced an accurate 'as-is' model, highlighted bottlenecks, and generated an improved 'to-be' variant"
s003M02TP05,s003M02LI13,be_constrained_by,c201M01N13,c201M01N24,E,SIC 20-39 - Manufacturing,A significant challenge observed during the evaluation was latency... total time... was over 12 minutes... delay is largely attributable to the verbosity of the BPMN XML format.
s003M02TP05,s003M02OD05,depend_on,c201M01N13,c201M01N26,E,SIC 20-39 - Manufacturing,The only direct operational cost is the pay-per-use API for the intelligence layer.
s003M02TP05,s003M02LI03,be_constrained_by,c201M01N14,c201M01N25,E,SIC 20-39 - Manufacturing,"experiments showed that while cheaper, Gemini Flash often produced incorrectly formatted XML that failed to render."
s003M02TK10,s003M02TP05,be_captured_by,c201M01N01,c201M01N13,E,SIC 20-39 - Manufacturing,This paper introduces a large-language-model (LLM)-driven conversational assistant that captures such knowledge on the shop floor
s003M02TK10,s003M02THR03,be_transferred_by,c201M01N01,c201M01N12,E,SIC 20-39 - Manufacturing,"The chosen case study focuses on a common and inefficient process for managing unplanned equipment downtime... existing workflow is almost entirely reactive and relies on informal, manual communication."
s003M02TK04,s003M02KH01,be_held_by,c201M02N01,c201M01N07,E,SIC 20-39 - Manufacturing,An assembly line operator hears a strange noise ... he shuts it down and walks over to the maintenance workshop to report it
s003M02TK04,s003M02KH02,be_held_by,c201M02N01,c201M01N08,E,SIC 20-39 - Manufacturing,The supervisor grabs the nearest available technician ... and sends them to investigate
s003M02TK04,s003M02KH02,be_documented_partially_by,c201M02N01,c201M02N13,I,SIC 20-39 - Manufacturing,"The user describes the process in natural language, thereby codifying part of the tacit know-how"
s003M02KH01,s003M02THR07,participate_in,c201M01N07,c201M02N14,E,SIC 20-39 - Manufacturing,The operator ... walks over to the maintenance workshop to report it. He finds the maintenance supervisor and verbally explains the problem
s003M02KH02,s003M02THR07,participate_in,c201M01N08,c201M02N14,E,SIC 20-39 - Manufacturing,The supervisor ... sends them to investigate (after receiving verbal report)
s003M02KH02,s003M02TP05,participate_in,c201M02N13,c201M01N13,E,SIC 20-39 - Manufacturing,The evaluation was conducted through an interactive dialogue between a user and the chatbot
s003M02TK04,s003M02TP05,be_captured_by,c201M02N01,c201M01N13,E,SIC 20-39 - Manufacturing,The LLM-driven conversational assistant captures such knowledge on the shop floor and converts it incrementally and interactively into BPMN 2.0 diagrams
s003M02TP05,s003M02EK01,adopt,c201M01N13,c201M02N38,E,SIC 20-39 - Manufacturing,Prompt-engineering techniques ensure the LLM's output conforms to the BPMN 2.0 schema
s003M02TP05,s003M02EK03,adopt,c201M01N13,c201M02N39,I,SIC 20-39 - Manufacturing,The system processes the user's natural language description to generate BPMN
s003M02EK03,s003M02KH02,be_held_by,c201M02N39,c201M02N13,I,SIC 20-39 - Manufacturing,The user provided the natural language description of the process
s003M02EK02,s003M02EK03,be_derived_from,c201M01N03,c201M02N39,I,SIC 20-39 - Manufacturing,The system generated BPMN 2.0 XML from the user's natural language description
s003M02THR07,s003M02LI06,be_constrained_by,c201M02N14,c201M02N27,E,SIC 20-39 - Manufacturing,"The existing workflow is almost entirely reactive and relies on informal, manual communication"
s003M02THR07,s003M02LI12,be_constrained_by,c201M02N14,c201M01N22,I,SIC 20-39 - Manufacturing,"The lack of a formalized, digitally-tracked system leads to poor visibility"
s003M02THR07,s003M02LI11,be_constrained_by,c201M02N14,c201M02N37,I,SIC 20-39 - Manufacturing,"Tacit knowledge is difficult to articulate, making verbal reporting incomplete"
s003M02THR03,s003M02LI06,be_constrained_by,c201M02N15,c201M02N27,E,SIC 20-39 - Manufacturing,Manual spare parts inventory check is part of the inefficient steps
s003M02THR07,s003M02OD07,depend_on,c201M02N14,c201M02N26,I,SIC 20-39 - Manufacturing,SMEs rely on experience-based workflows from veteran staff – the traditional process requires experienced employees
s003M02TP05,s003M02LI02,be_constrained_by,c201M01N13,c201M02N35,E,SIC 20-39 - Manufacturing,The current workflow requires the user to describe the process in detail upfront
s003M02TK04,s003M02LI12,be_difficult_to_capture_due_to,c201M02N01,c201M01N20,E,SIC 20-39 - Manufacturing,"When veteran staff retire or switch jobs, this undocumented expertise departs with them"
s003M02TK04,s003M02LI11,be_difficult_to_capture_due_to,c201M02N01,c201M02N37,E,SIC 20-39 - Manufacturing,"Tacit knowledge is notoriously difficult to articulate, as Polanyi famously noted"
s003M02TK09,s003M02KH03,be_held_by,c202M01N06,c202M01N03,E,SIC 20-39 - Manufacturing,The distribution is even in this study as both groups had similar familiarity with IoT and AR.
s003M02TK09,s003M02THR03,be_transferred_by,c202M01N06,c202M01N09,E,SIC 20-39 - Manufacturing,Participants were required to read the paper manual as part of the traditional learning intervention.
s003M02TK09,s003M02TP01,be_transferred_by,c202M01N06,c202M01N10,E,SIC 20-39 - Manufacturing,"In this regard, this study developed a MAR framework and application to facilitate IoT assembly training."
s003M02EK01,s003M02THR03,be_transferred_by,c202M01N07,c202M01N09,E,SIC 20-39 - Manufacturing,the paper group utilized a book manual as an assistance tool.
s003M02EK01,s003M02TK09,translate_into,c202M01N07,c202M01N06,E,SIC 20-39 - Manufacturing,"Both groups were able to acquire knowledge from the initial evaluation stage, retain and become proficient to assemble the IoT component"
s003M02KH03,s003M02THR03,participate_in,c202M01N01,c202M01N09,E,SIC 20-39 - Manufacturing,consisted of 20 participants in each group (paper and MAR). They were Degree students
s003M02KH02,s003M02TP01,participate_in,c202M01N04,c202M01N10,E,SIC 20-39 - Manufacturing,Instructors demonstrated how to assembly the loT circuit
s003M02THR03,s003M02TK09,evaluate,c202M01N09,c202M01N06,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02TK09,evaluate,c202M01N10,c202M01N06,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02THR03,s003M02EK04,evaluate,c202M01N09,c202M01N08,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02EK04,evaluate,c202M01N10,c202M01N08,E,SIC 20-39 - Manufacturing,"The knowledge test, time and error are measured for each group."
s003M02TP01,s003M02TE02,adopt,c202M01N10,c202M01N11,E,SIC 20-39 - Manufacturing,an iPad Pro was chosen for its high computational power and large screen
s003M02TP01,s003M02TE07,adopt,c202M01N10,c202M01N15,E,SIC 20-39 - Manufacturing,with the commands signal sent via a web server.
s003M02TP01,s003M02TE03,adopt,c202M01N10,c202M01N16,E,SIC 20-39 - Manufacturing,the NodeMCU ESP8266 selected for the IoT assembly task
s003M02THR03,s003M02LI04,be_constrained_by,c202M01N09,c202M01N19,E,SIC 20-39 - Manufacturing,"since there was no clear position indicator on the physical IoT circuit component, unlike the MAR method."
s003M02THR03,s003M02LI11,be_constrained_by,c202M01N09,c202M01N20,E,SIC 20-39 - Manufacturing,"In learning environments, extraneous elements often cause cognitive overload"
s003M02TP01,s003M02LI04,be_constrained_by,c202M01N10,c202M01N21,E,SIC 20-39 - Manufacturing,MAR still has jittery imagery of holes on board after several pins are connected
s003M02TP01,s003M02LI13,be_constrained_by,c202M01N10,c202M01N23,E,SIC 20-39 - Manufacturing,such as slight delays in the animation after each button click.
s003M02THR03,s003M02LI08,be_constrained_by,c202M01N09,c202M01N24,E,SIC 20-39 - Manufacturing,"validity of the 10-question knowledge test is acknowledged as a limitation, particularly due to repeated use of shuffled questions."
