node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement,definition
c114M02N15 | Information Asymmetry: connecting subjects with inconsistent technical knowledge and reducing information asymmetry
c117M01N46 | confidentiality risk: External-platform use is constrained by the possibility that confidential concepts may be exposed.
c117M01N47 | intellectual property leakage: Concerns over intellectual property leakage are consistently associated with external platforms.
c117M01N51 | ad hoc, flexible, and exploratory engagement: Interviewees characterize day-to-day social-media engagement as ad hoc, flexible, and exploratory.
c117M02N37 | Idea leakage risk: Risk of premature exposure of ideas on public platforms, particularly in competitive markets
c121M01N19 | cross-domain circular-supply-chain knowledge stickiness: Automated knowledge-processing procedures reduce knowledge stickiness and support cross-domain and cross-functional knowledge flow.
c121M01N22 | cross-generational product knowledge loss: Pre-trained models extract transferable knowledge from historical product generations, thereby reducing knowledge loss.
c121M01N23 | knowledge forgetting from personnel turnover or organizational change: Encoding historical product data prevents knowledge forgetting caused by personnel turnover or organizational change.
c121M02N17 | Knowledge stickiness: knowledge stickiness, supporting the integration and flow of cross-domain and cross-functional knowledge required by circular supply chains.
c121M02N19 | Data decay: GenAI's real-time monitoring enables organizations to identify new knowledge quickly and integrate it into their knowledge systems.
c121M02N20 | Information asymmetry: The main challenge in circular supply chains is the complexity of reverse logistics networks and information asymmetry in resource tracing.
c121M02N22 | Knowledge disconnection: generative capability addresses the problem of knowledge disconnection.
c122M01N29 | Privacy Risk: Privacy Risk significantly and negatively affected engagement in Metaverse-Enabled Knowledge Collaboration.
c122M02N10 | Data Decay and Misuse Risk: PR refers to users' concern that the data or knowledge they provide in digital environments may be misused, disclosed, or accessed without authorisation
c126M02N25 | Data Privacy and Security Concerns: Concerns regarding data privacy and security further complicate the adoption process
c126M02N26 | Knowledge Silos: When a firm effectively integrates internal knowledge, it can ensure that the insights gained from external knowledge are not siloed","Failure to capture, preserve, document, retrieve, govern, or transfer organizational knowledge; knowledge loss caused by turnover, retirement, or temporary teams; fragmented documentation; confidentiality, privacy, consent, access-control, and security risks."
s002M01LI11,Physical-Environmental and Operational Variability,h001M01LI11,G,SIC 80 - Services (Health Services),9,"c102M02N44 | Small/partially occluded human hands: challenges posed by small and partially occluded human hands in 3D body modeling
c103M01N42 | visual occlusion: Camera-based methods frequently suffer from visual occlusion.
c103M01N43 | surrounding-noise interference: Air-conducted sounds easily suffer from surrounding noise.
c105M01N49 | Ambient noise interference with recorded speech: A noisy environment could reduce the audibility of recorded expert speech.
c105M02N47 | Environmental interference: production hall is very warm, there is a lot of dust and there is a lot of ambient noise. This can affect the comfort of AR glasses
c105M02N48 | Expert variation in process: both experts perform certain tasks in a different order, adhering to their own expertise
c106M01N30 | frequent machinery modifications: Prototype machinery underwent frequent changes in components and setup sequences.
c120M01N31 | inconsistent performance of individual SDRs across dynamic manufacturing environments: No single dispatching rule consistently obtains better scheduling results than other rules across different manufacturing environments.
c124M01N27 | mechanical-system vulnerability to operational disturbances: The significant digital-twin effect means that adopting digital twins in maintenance practices can enhance responsiveness, reduce system vulnerability, and sustain operation under unstable conditions.","Uncontrolled or difficult-to-control physical and operational conditions, including weather, biological deterioration, structural decay, irregular space use, unpredictable occupant behavior, and divergence between planned and actual operating conditions. Human behavior belongs here when treated as external operational variability; deliberate resistance belongs to LI09."
s002M01LI12,"Market, Commercialization, Regulatory and External Institutional Change",h001M01LI12,G,SIC 80 - Services (Health Services),4,"c115M01N16 | lack of standardized production across Turkish manufacturing factories: The discussion states that Turkish companies grew rapidly without sufficient time to standardize production and that standards may vary between factories.
c117M01N48 | competitive imitation: Firms avoid public discussion of early concepts because competitors may imitate them.
c126M02N24 | Regulatory and Legal Uncertainties: Regulatory and legal uncertainties surrounding BT usage complicate adoption
c126M02N27 | High Uncertainty in Innovation: Exploratory phase is accompanied by uncertainty surrounding the viability of new technologies and high failure rates in innovative projects","Constraints arising outside the focal organization, including market shifts, commercialization pressure, labor-market change, regulatory change, industry-standard change, and other external institutional developments. Excludes internal culture and managerial choices classified under LI09."
s002M01LI13,"Research Design, Measurement and Validation Flaws",h001M01LI13,G,SIC 80 - Services (Health Services),5,"c101M01N34 | lack of formal evaluation of “TO-BE” model quality: The study states that it lacks a formal evaluation of the quality of the generated TO-BE model.
c104M01N33 | limited validity of the repeated 10-question knowledge test: The authors acknowledge that reusing ten shuffled questions may not remove familiarity effects and could affect the results.
c106M01N35 | six-day LT-PKR evaluation period: LT-PKR was tested after six days, while the paper notes that no specific rule defines a long-term interval.
c107M02N48 | Control group using 3D prints not real system: The control group used 3D printed components for the exercises, which could affect the validity of the results
c119M01N41 | platform-dependent Pepper response time: No systematic timing analysis was performed because response time depends on the communication platform.","Weaknesses in the study producing the evidence, including missing controls, inability to isolate causal contributions, narrow measurement instruments, untested outcomes, construct-validity problems, inappropriate comparisons, and insufficient validation. These records are methodological exclusions rather than substantive sector limitations."
s002M01LI14,Empirical Sample and Generalizability Limitations,h001M01LI14,G,SIC 80 - Services (Health Services),8,"c103M01N44 | lack of publicly available large-scale body-conducted-sound datasets: No public large-scale body-conducted-sound dataset for handwork was available.
c103M02N15 | Small training dataset: the modeling method must have low computational complexity and be stable, even with only a small amount of training data.
c103M02N16 | Lack of public large-scale datasets: there are no publicly available large-scale datasets of body-conducted sounds available for handwork.
c104M01N34 | limited generalizability: The forty participants were primarily university students in computer-science-related fields, and the authors caution against generalizing to other courses, ages, and cultural contexts.
c105M02N49 | Limited pilot scope: only one for the pilot
c107M02N47 | Participant variance in prior knowledge: The high standard deviation of the knowledge test results can be attributed to the different prior knowledge of the participants
c119M01N40 | limited robot object-image experimental dataset size: The authors state that wider datasets could increase confidence in the experimental findings.
c119M02N22 | Constrained training dataset size (34 synsets, 1477 images): Given their not very big size, further experimentation on wider datasets could help increase the confidence of these insights","Small, narrow, imbalanced, localized, or unrepresentative research samples, including insufficient evaluation or model-training observations when the deficiency arises from the study design. These records are methodological exclusions rather than substantive sector limitations."
s002M01LI15,Ambiguous Limitation(*),h001M01LI15,G,SIC 80 - Services (Health Services),5,"c104M01N24 | intricate component arrangement and connectivity: IoT circuit assembly was described as challenging because it involved intricate component arrangement and connectivity.
c109M02N49 | Resource constraints: ""SMEs operating in the industry experience peculiar challenges common to their line of business, including limited resources, skill shortages, and regulatory pressures""
c110M01N30 | concerns about overreliance on AI: The conclusion acknowledges concerns about overreliance on AI and characterizes the chatbot as complementary.
c111M02N54 | Lack of imagination for AI uses: Lack of imagination on the part of employees for possible uses of AI
c113M02N32 | Forgetting curve: conventional training could lead to long hours of training, frustration, and overall decrease in worker productivity",Maps limitation that cannot be assigned to LI01–LI14 because the evidence does not identify a sufficiently specific domain or analytical level.
s002M01OD01,"Governance, Standards & Formal Control",h001M01OD01,G,SIC 80 - Services (Health Services),10,"c105M01N34 | Safety visibility requirements: Companies required technology not to obstruct safety and preferred visibility of the real world.
c106M01N24 | standardised trainer support: The research team predefined trainer support to avoid unequal suggestions and experimental bias.
c107M02N35 | BiBB framework curricula: The framework curriculum for each training program, provided by the Federal Institute for Vocational Education and Training (BIBB), specifies the learning objectives
c117M01N41 | access controls: Internal platforms are preferred for sensitive ideation partly because they provide access controls.
c117M01N42 | NDAs: Promising contributions progress under NDAs to maintain confidentiality.
c117M01N43 | formal governance mechanisms: Internal platforms support high-stakes ideation under formal governance mechanisms.
c117M01N44 | filtering mechanisms: External crowdsourcing sometimes produced breakthrough ideas when filtering mechanisms were in place.
c117M01N45 | confidentiality screening: Secure internal submission portals apply confidentiality screening during idea generation.
c117M02N31 | Governance protocols: Internal policy documents and disclosure management protocols echo participants' concerns
c117M02N33 | Disclosure policies: Internal disclosure guidelines defined restricted sharing zones during early NPD","Formal policies, mandates, technical standards, protocols, approvals, audits, privacy rules, ethics clearances, and stewardship controls."
s002M01OD02,Strategic Leadership & Sponsorship,h001M01OD02,G,SIC 80 - Services (Health Services),10,"c101M02N22 | Management buy-in: well-defined process models support consistent execution, training and compliance
c109M02N40 | Management support: ""the primary goal of management should be to cultivate and sustain a creative internal culture""
c111M02N46 | Organizational embedding of AI strategy: Lack of organizational embedding in an overall strategy for AI use (lack of commitment, lack of coordination)
c111M02N47 | Management commitment: lack of commitment
c115M01N13 | organizational digital strategy for manufacturing digitalization: Digital strategy is measured as part of digital transformation and is described as a plan for how a firm will use digital technology to achieve its goals.
c115M01N15 | digital transformational leadership in manufacturing firms: Higher digital transformational leadership strengthens the relationship between digital transformation and green knowledge acquisition in manufacturing firms.
c115M02N11 | Digital leadership capability: ""Digital leadership ability is linked with the leadership capability to guide a firm toward digital transformation to improve its adaptability in an ever-changing digital and social ecosystem""
c121M01N18 | corporate commitment to circular-economy innovation goals: Circular innovation orientation significantly strengthens the positive effect of generative capability on iterative innovation.
c121M02N26 | Management decision preferences: Firms with a strong circular innovation orientation can increase organizational members' awareness of circularity-related knowledge through measures such as vision statements and management decision preferences.
c125M02N23 | Management buy-in: small manufacturing businesses must equip themselves with the latest smart manufacturing technologies as well as digital skills in their workforce","Executive commitment, strategic vision, championship, management buy-in, advocacy, and high-level institutional backing for technology-enabled knowledge retention and organizational learning."
s002M01OD03,"Financial, Technical & Information Resources",h001M01OD03,G,SIC 80 - Services (Health Services),20,"c102M02N09 | Domain-specific knowledge: training of these three modules heavily relies on domain-specific knowledge
c102M02N38 | Pre-trained models: explorations rely on models pre-trained with domain knowledge in specific scenarios
c103M02N19 | Collaborative robots: Technology that can digitalize handwork in detail in real time should be developed... to introduce collaborative robots...
c105M01N33 | Existing work instructions and CAD model availability: Pilot selection required suitable work instructions, and Company A supplied its CAD model.
c105M02N30 | Existing work instructions: it is checked whether existing work instructions can be used for this
c106M01N25 | visual guides and colour coding in the storage area: Both groups used the same labels and color code to identify and pick components from storage.
c106M02N14 | Corporate / Company Support: Gratitude is extended to GlobalWafers - MEMC Electronic Materials S.p.A.' for its support and collaboration, providing resources and technical expertise...
c107M02N36 | Training companies: not all training companies or vocational schools are equipped with such systems
c107M02N37 | Vocational schools: not all training companies or vocational schools are equipped with such systems
c109M01N17 | resource commitment: The paper states that successful AI use requires allocated resources including funding for change management, infrastructure, and training.
c109M02N52 | Resource Commitment (RC): ""RC refers to the allocation of an organization's current and future resources""
c110M01N25 | Smart Factory: The study and chatbot implementation were conducted in a Smart Factory that replicated industrial environments.
c111M02N44 | Data quality/data maintenance: Sufficient data quality (data maintenance)
c111M02N45 | Standardized ERP systems: Lack of a standardized ERP system (e.g. different company codes in SAP)
c113M01N29 | physical electronic-wiring training setup: The experimental task required participants to wire a power supply, voltage regulator board, terminal block, sensor, Arduino board, and breadboard.
c114M01N14 | enterprise data-processing capability for network resources: Enterprise data-processing capability supports the absorption and integration of network resources.
c115M01N14 | organizational capability to acquire and master digital technologies: The digital capability scale covers acquiring important digital technologies, identifying digital opportunities, and mastering state-of-the-art digital technologies.
c120M01N34 | availability of sufficient historical job-shop scheduling data and optimal scheduling schemes: Many samples can be extracted from accumulated historical data, and a large number of optimal scheduling schemes must be prepared to mine an effective SPRM.
c125M02N26 | Financial resources: PiTech Academy curriculum has been meticulously designed to accommodate small manufacturing businesses' unique technological needs and financial and human resources constraints
c126M01N27 | organizational investment in blockchain technology during the previous year: Only firms affirmatively reporting investment in BT during the previous year were retained in the adopted-BT sample.
c126M02N19 | Organizational Memory: As knowledge and experiences related to BT are documented and stored, they become part of the firm's collective intelligence","Availability and organizational readiness of budgets, facilities, hardware, software, platforms, integrated infrastructure, and usable data. Covers internal technological capacity, but not intrinsic technology properties such as accuracy or reliability."
s002M01OD04,"Time, Workload & Operational Scheduling",h001M01OD04,G,SIC 80 - Services (Health Services),3,"c111M01N32 | time resources for dealing with AI: The interviews identify a lack of time resources for dealing with AI and exploring opportunities during ongoing operations.
c120M02N21 | Real-time Requirements: ...the SPRM fulfills the real-time requirements for online dynamic scheduling.
c125M02N25 | Dedicated training time: workshop was a two-day hands-on workshop","Protected time, workload allowances, activity duration, delivery sequence, class size, and other scheduling arrangements."
s002M01OD05,"Human Capacity, Roles & Participation",h001M01OD05,G,SIC 80 - Services (Health Services),14,"c103M02N20 | Skilled manufacturing work: take over skilled manufacturing and maintenance work in factories.
c105M02N33 | Specialist knowledge requirements: Due to the specialist knowledge required to operate the machines, the requirements at companies B and F are much higher
c106M01N23 | pre-training related to the use of the HMD: G2 received HMD pre-training because participants had not previously used AR.
c108M01N47 | analyst experience and skills in industrial knowledge elicitation: Elicitation assumes that the analyst has the experience and skills needed to conduct sessions successfully.
c108M02N26 | Expert adhesion to project: the willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process.
c108M02N27 | Collaboration across disciplinary boundaries: it requires an ability and willingness to collaborate with others across disciplinary boundaries.
c110M02N13 | User Feedback: Feedback from students and faculty... was used to validate the chatbot's utility
c122M01N28 | Digital Literacy: Digital Literacy significantly strengthened the effects of collaboration on knowledge sharing, acquisition, and application.
c124M02N34 | Training Programs: Structured programs to develop maintenance team capabilities
c124M02N36 | Cross-functional Collaboration: Collaboration across different functional areas
c125M01N32 | collaboration between the University of Alberta and the Tecnológico de Monterrey: The common learning platform was developed through collaboration between the two universities.
c125M01N33 | advanced level of electronics: Some participants found the IoT activity difficult without an advanced level of electronics.
c126M01N28 | availability of blockchain implementation support: Eligible firms had either a dedicated R&D team or external supplier partners providing BT support.
c126M02N20 | Cross-departmental Collaboration: When internal knowledge is effectively integrated, it facilitates collaboration and communication among different teams and departments","Staff availability, competence, training, facilitation, departmental responsibility, expert participation, stakeholder engagement, retention, mentoring, validation, and succession."
s002M01OD06,"Culture, Trust & Relational Climate",h001M01OD06,G,SIC 80 - Services (Health Services),15,"c105M02N34 | Company culture of digitalization: Company A seems to be the most digitalized, with a screen close to the workplace
c108M01N46 | industrial experts' willingness to share their know-how: The success of elicitation depends on experts being willing to share their knowledge.
c109M02N36 | Supportive environment/culture: ""To encourage 'tacit knowledge awareness and sharing,' enterprises must understand the process and develop working environments that facilitate it""
c109M02N38 | Trust: ""In SMEs, such as the UAE and Canada, the acquisition of tacit knowledge usually starts within trust building and open communication""
c109M02N39 | Open communication: ""the acquisition of tacit knowledge usually starts within trust building and open communication""
c113M02N29 | Learning motivation: Learning contents presented in AR can enhance learning motivation which involves attention, relevance, confidence, and satisfaction
c114M01N13 | trust and reciprocity among interlinked firms: Relational embedding examines trust and reciprocity among interlinked firms, while trust enables the smooth flow of tacit knowledge.
c114M02N17 | Organizational Trust: the trust mechanism generated by strong relationships determines a higher cost for firms to violate network practices
c115M02N20 | Organizational culture: ""These adjustments influence the recruitment of employees and leaders while also revamping the culture of the firm""
c121M02N24 | Corporate culture: The circular innovation orientation can shape the cultural atmosphere and establishing institutional guarantees.
c121M02N27 | Fault-tolerance mechanism: By signaling long-termism, the circular innovation orientation provides a fault-tolerance mechanism for circular innovation and encourages exploratory iterations supported by generative capability.
c122M01N26 | Organisational Readiness: Organisational Readiness had a significant positive effect on Metaverse-Enabled Knowledge Collaboration.
c122M01N27 | User Trust: User Trust had a significant positive effect on Metaverse-Enabled Knowledge Collaboration.
c124M02N32 | Organizational Learning Capabilities: Internal capabilities for continuous learning and knowledge acquisition
c125M02N24 | Organizational culture: the maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture","Trust, psychological safety, openness, intrinsic knowledge-sharing motivation, learning orientation, technology receptiveness, and continuous-improvement norms. Also covers negative states such as knowledge hiding, fear, destructive internal competition, and weak learning cultures."
s002M01OD08,Organizational Structure & Process Design,h001M01OD08,G,SIC 80 - Services (Health Services),11,"c101M01N33 | detailed upfront process description: The current workflow requires the user to describe the process in detail upfront.
c105M02N32 | High mix-low volume production: companies A, D and E... work according to the principle of high mix, low volume
c108M02N24 | Interview guides: an interview guide is previously prepared with directive questions to list the items to be discussed.
c111M02N48 | Coordination mechanisms: lack of coordination
c113M02N28 | Training resources: AR-based information needs to be enhanced in a way that facilitates learning to take place
c119M01N43 | robot-local knowledge alignment with the General Knowledge Base: Each Local Knowledge Base retains a reference to the General Knowledge Base, which guarantees whole-system consistency.
c119M02N19 | WordNet-structured knowledge conceptualization methodology: The methodology used here for knowledge conceptualization... follows the structure of WordNet
c121M02N25 | Organizational routines: Generative capability can be viewed as a higher-order capability grounded in organizational routines.
c124M01N23 | mechanical-maintenance absorptive capacity: Absorptive capacity significantly mediates the relationship between digital-twin maintenance and operational resilience.
c124M02N33 | Knowledge Sharing Routines: Established organizational practices for sharing knowledge among members
c126M01N25 | organizational capacity to adapt to and learn from blockchain technology: Successful BT implementation depends on the organization's ability to adapt to and learn from the technology.","Hierarchy, organizational maturity, workflow configuration, technology–workflow fit, content or interface design, customization, compatibility, and curriculum alignment not governed by OD01–OD07."
s002M01TE01,Artificial Intelligence and Intelligent Computation,h001M01TE01,G,SIC 80 - Services (Health Services),36,"c101M01N16 | Gemini 2.5 Pro API: The system's core logic is entirely powered by Google's Gemini 2.5 Pro API.
c102M01N23 | GPT-4: GPT-4 is tested for task interpretation in open-domain, assembly, and HRC images.
c102M01N24 | Pre-trained video-text LLM: The pre-trained video-text LLM is directly applied to downstream HRC validation without fine-tuning.
c102M01N25 | Transformer video encoder: The stream of video images is fed into a Transformer video encoder.
c102M01N26 | Cross-attention module: A cross-attention module obtains global visual embeddings.
c102M01N27 | Text decoder: A text decoder generates narrations from visual embeddings autoregressively.
c102M01N28 | Dual-encoder model: A dual-encoder model refines textual descriptions and generates human intention narration.
c102M01N29 | LLM: The LLM recursively decomposes task descriptions and infers interactions with multiple objects.
c102M01N30 | Rapidly-exploring random tree: The motion planner uses a rapidly-exploring random tree to generate diverse robot trajectories.
c103M01N37 | deep residual learning with dilated causal convolution extreme learning machine: The proposed recognition method adopts DRLDCC-ELM.
c103M01N38 | transformer encoder: The baseline uses a standard transformer encoder and classification head.
c103M01N39 | Adam optimizer: The transformer was trained with Adam at a learning rate of 1e-5.
c103M02N04 | DRLDCC-ELM: The DRLDCC-ELM adopts a dilated causal convolution ELM in each layer to effectively expand the receptive fields of the multilayer ELMs.
c105M01N29 | Whisper models: whisper_timestamped uses OpenAI Whisper multilingual speech-recognition models.
c109M01N16 | artificial intelligence: Artificial intelligence was measured as a five-item construct, and its interaction with tacit knowledge sharing significantly predicted green structural, human, and relational capital in both samples.
c109M02N34 | AI applications: ""AI applications can record and interpret conversations, documents or designs, exposing that tacit knowledge to others in the organization""
c109M02N35 | Predictive analytics: ""AI's predictability can help businesses uncover nascent green market opportunities both within and outside of existing partnerships""
c110M01N20 | large language model similar to ChatGPT: The chatbot leverages a large language model similar to ChatGPT.
c110M01N21 | Dialogflow CX: AlFrEDo was developed using Google Cloud tools, specifically Dialogflow CX.
c110M01N22 | standard natural language understanding setting: The standard NLU setting was selected to balance performance and cost and support intent recognition and auto-training.
c111M02N39 | Natural Language Processing: technologies based on natural language processing (NLP) for text recognition and processing
c111M02N40 | Machine Learning: AI technologies based on machine learning for automated data analysis; applying algorithms such as linear or logistic regression or time series analyses
c111M02N43 | Cloud-based AI applications: Data protection concerns with cloud-based AI applications
c115M02N14 | AI: ""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices in the manufacturing sector""
c117M01N40 | AI-assisted sentiment monitoring tools: A 2022 annual report documented deployment of AI-assisted sentiment monitoring tools.
c119M01N23 | self-organizing maps for robot visual clustering: Classical self-organizing maps were used for unsupervised visual semantic clustering.
c119M01N25 | genetic algorithm for robot GHSOM tuning: The genetic algorithm optimizes the GHSOM growth parameters through an evolutionary process.
c119M01N26 | Ordered-Weighted Averaging operators for robot classification fusion: Ordered-Weighted Averaging operators combine probability outputs from the two approaches.
c119M02N18 | Ordered-Weighted Averaging (OWA) aggregation operators: For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used
c120M01N24 | genetic algorithm for optimal-schedule generation and SPRM feature selection: GA generates near-optimal scheduling schemes and searches SPRM feature subsets through selection, crossover, and mutation.
c120M01N25 | extreme learning machine for SPRM feature evaluation and model training: ELM evaluates feature subsets and trains the SPRM.
c120M01N26 | single-hidden-layer feedforward neural network architecture of the SPRM: The SPRM neural network contains fully connected input, hidden, and output layers.
c121M01N17 | circular-supply-chain generative artificial intelligence: GenAI processes supply-chain data, generates alternatives, reconstructs knowledge, and supports circular-supply-chain practices.
c121M02N09 | Pre-trained models: GenAI can encode historical product data using pre-trained models.
c121M02N12 | Natural language processing: GenAI can quickly collect and analyze large amounts of internal and external data... using natural language processing and pattern recognition techniques.
c121M02N15 | Reinforcement learning: GenAI's generative reasoning capability... such as simulation optimization using reinforcement learning.","Foundational core models, connectionist AI, natural language processing architectures, and generative systems."
s002M01TE02,Human–Computer Interaction and Immersive Technologies,h001M01TE02,G,SIC 80 - Services (Health Services),33,"c101M01N17 | Gradio: The user interface is built with Gradio, an open-source Python framework for web-based machine-learning interfaces.
c101M01N18 | bpmn-js: Process diagrams are rendered in the browser using bpmn-js.
c104M01N15 | Mobile Augmented Reality technology: The study developed a Mobile Augmented Reality application to guide IoT circuit assembly.
c104M01N20 | 3D models and animations: The application used color-coded 3D models and animated virtual elements to guide wiring and component placement.
c104M01N21 | touch interaction: Touch controls allowed users to navigate assembly steps with Next and Back buttons and control the visibility of wires and models.
c104M02N16 | 3D modeling software: The development involved creating 3D models and animations for various IoT components.
c104M02N18 | Touch interaction (Next/Back buttons): Touch interaction allowed users to navigate the assembly animation step-by-step by using Next and Back buttons.
c105M01N26 | Assisted Reality: The capture prototype was described as an Assisted Reality system with glasses.
c105M01N30 | Magic Leap 2: Magic Leap 2 glasses were used during the Company A pilot.
c105M01N31 | Unity: The CAD model and visual instructions were implemented in Unity.
c105M01N32 | Augmented Reality: AR projected digital instructions and 3D visualizations into the work context.
c106M01N19 | Augmented Reality technology: AR was used to project and superimpose digital instructions and component models within the physical scene.
c106M01N20 | Microsoft HoloLens 2: Microsoft HoloLens 2 was the head-mounted display used in the experiment.
c106M01N22 | Microsoft Mixed Reality Toolkit version 2.8.3: MRTK version 2.8.3 was used with Unity and implemented the hand-menu interaction.
c106M02N07 | HoloLens 2 (HMD): The HMD used for the experiment was the Microsoft HoloLens 2. This is used by G2 as the guidance device.
c106M02N08 | Digital PDF / Screen: For G1, a large-sized smart screen for the visualisation of the digital instructions from the PDF form was located close to the machinery.
c107M01N17 | augmented reality: The application superimposes virtual content and 3D pneumatic models on the real environment.
c107M01N18 | serious game elements: AR elements and serious-game elements were used together in developing the training application.
c107M01N19 | Unity programming environment: The AR application for mobile devices was implemented using the Unity programming environment.
c107M01N22 | 3D models: Three-dimensional models of pneumatic components were overlaid on printed components.
c107M01N23 | virtual hoses: Users connected the components with virtual hoses to simulate pneumatic processes and test the circuit.
c107M01N24 | airflow tracking: The first additional visualization aid allowed users to track airflow between components within the hoses.
c107M01N25 | X-ray view: The second visualization aid allowed users to look inside components and track internal airflow.
c107M01N26 | rating feedback: After circuit testing, the application gave a rating based on use of the visualization aids to support reflection and replay.
c107M02N33 | Concept 1 (realistic simulation): Concept 1: A realistic simulation of the pneumatic system
c107M02N34 | Concept 2 (with AR elements): Concept 2: A realistic simulation of the pneumatic system with additional AR elements for the visualization of pneumatic processes
c110M01N23 | Google Sites: Google Sites was used to create the chatbot's dedicated webpage.
c113M01N17 | Microsoft HoloLens 2: The developed AR system was targeted on a head-mounted display, Microsoft HoloLens 2.
c113M01N18 | Unity engine: The AR application was developed using Unity engine.
c113M01N20 | Mixed Reality Toolkit: The user interface was developed using the Mixed Reality Toolkit proposed by Microsoft for HoloLens 2.
c122M01N24 | Metaverse Technology: The study examines knowledge-management processes enabled by Metaverse Technology.
c122M01N25 | immersive platforms: All participants had experience using or piloting immersive platforms.
c122M02N02 | Integrated VR, AI, and Blockchain Systems: The Metaverse, which combines virtual reality (VR), AI, blockchain and other technologies, is widely regarded as a next-generation enabler of smart manufacturing","User experience design, interactive software interfaces, and spatial computing environments."
s002M01TE03,"Cyber-Physical Systems, IoT, and Smart Environments",h001M01TE03,G,SIC 80 - Services (Health Services),7,"c107M02N32 | 3D printed components: the immersion is enhanced by 3D-printed components that are based on real components
c115M02N13 | IoT: ""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices in the manufacturing sector""
c121M02N10 | Digital twin environments: GenAI can build digital twin environments to test the feasibility of innovative solutions through virtual simulations.
c124M01N22 | mechanical-asset digital twin technologies: The study examines the implementation of digital twin technologies through virtual and data-driven models of mechanical assets.
c125M01N29 | Additive Manufacturing: Additive Manufacturing was one of the technologies used in the implemented two-day workshop.
c125M01N30 | Internet of Things (IoT) devices/systems: IoT devices and systems were used in a workshop activity and described as supporting automated manufacturing-data collection and transfer.
c125M01N31 | Collaborative Robotics (Cobots): Collaborative Robotics was used in an implemented workshop activity; collaborative robots can assist workers with kits, tools, parts, or workpieces.",Hardware-software integration where computational logic interacts directly with physical mechanics and automated hardware feedback.
s002M01TE04,"Data, Information, and Knowledge Systems",h001M01TE04,G,SIC 80 - Services (Health Services),18,"c108M01N42 | Unified Modeling Language for industrial know-how modeling: UML diagrams represented static concepts, use cases, and constraints associated with know-how.
c108M01N43 | logic-based formal ontology technology: Ontologies were used as formal and explicit, machine-understandable specifications of domain conceptualizations.
c108M01N44 | Linked Open Vocabularies repository: Existing domain ontologies available through Linked Open Vocabularies were integrated during formalization.
c108M02N22 | UML language: The UML language standard proposes a set of visual diagrams allowing expression of different know-how aspects.
c108M02N23 | Ontology languages: translation of the UML representation ... into a formal semantic model in the form of an ontology.
c110M01N24 | word cloud tool: A word-cloud tool was used to examine students' conversation history.
c111M02N42 | ERP Systems: non-standardized ERP systems leading to poor data quality (e.g. different company codes in SAP)
c114M02N12 | IncoPat Patent Database: IncoPat... currently contains more than 170 million patent documents from 158 countries
c114M02N13 | WIND Database: The WIND database contains data and information on global financial markets
c115M02N16 | Cloud computing: ""Advanced technologies such as cloud computing, data analytics, and artificial intelligence streamline information sharing and collaboration""
c115M02N18 | Data analytics: ""data analytics platforms can promote resource coordination and internal and external communication""
c117M02N28 | Keyword clustering tools: Basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data
c117M02N29 | Social media analytics: Firms that utilise social media analytics across NPD stages outperform peers in speed to market and customer alignment
c119M01N19 | robot knowledge-representation ontologies: Ontologies are used for robot knowledge management, representation, integration, matching, and merging.
c119M01N20 | WordNet lexical-semantic resource for robot knowledge: The General Knowledge Base follows WordNet's synset and lexical-semantic structure.
c119M01N21 | ImageNet visual-concept resource for robot knowledge: Visual features extracted from ImageNet images were imported into the General Knowledge Base.
c119M02N17 | Google Images web service for training data collection: We collected further images from the service google images by using an automated Python script
c120M01N23 | data-mining technologies for dynamic job-shop scheduling: The proposed scheduling method uses data-mining technologies including feature selection and machine learning.","The structural storage, architecture, indexing, retrieval, and semantic mapping of data and structural knowledge."
s002M01TE05,"Imaging, Sensing, and Perception Technologies",h001M01TE05,G,SIC 80 - Services (Health Services),21,"c103M01N30 | body-conducted-sound sensor prototype: The researchers created a prototype because none was commercially available.
c103M01N31 | electret condenser microphone: An exposed-diaphragm microphone was installed in the sensor housing.
c103M01N32 | wristband: A wristband secured the sensor to the dominant wrist.
c103M01N33 | high-pass filter: A high-pass filter was applied to eliminate noise.
c103M01N34 | fast Fourier transform: FFT was calculated for frames of seven lengths.
c103M01N35 | Mel filter bank: Mel filter-bank features were extracted from FFT amplitudes.
c103M01N36 | zero-crossing rate: Zero-crossing rate was evaluated for each analysis window.
c104M01N17 | Vuforia Engine: The marker-based AR application was developed with Vuforia Engine to track image targets.
c104M01N18 | marker-based tracking: The application used marker-based tracking to support accurate rendering of 3D models during assembly.
c104M01N19 | QR code AR marker: A QR code served as the AR marker and was placed on the breadboard to support accurate 3D model rendering.
c105M01N25 | Vuzix M400: The knowledge-capture prototype used the Vuzix M400.
c105M01N28 | whisper_timestamped: The Python library whisper_timestamped was used for timestamped transcription.
