uuid,Title,tacit_knowledge_array,digital_technology_array,sector
6372a818-e75b-434d-a8c0-c285f221479d,Metaverse For Sustainable Circular Supply Chains: Unlocking Value And Knowledge Synergies,"[{'tacit_knowledge': 'improved functional efficiency and reduction in waste', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Operational know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'fosters emotional confidence, trust and collaboration across supply chain partners', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'metaverse technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
741334b4-1bb2-43ff-b915-00b6cf006dbd,Digital Communication Of Cultural Heritage As The Medium For Fluoride Cognition: Intangible Cultural Heritage Visual Narrative Approaches For Public Health Education,"[{'tacit_knowledge': 'accurate communication of fluoride knowledge', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': '3D laser scanning', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'hyperspectral imaging', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'multispectral analysis', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
6a338295-33d9-4242-a987-b219b99e6921,Semantic Knowledge Models For Decision Making In Asset Management: Im-Safe Knowledge Base,"[{'tacit_knowledge': 'domain information and represent it via class definitions, their attributes, relationships and in instances', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Semantic Wiki Platform', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
0dc583a8-efff-4c45-8a9c-cf08c7acec6f,Preventing And Managing Technical Knowledge Loss In Firms: Insights From Invulnerability Analysis Of Technical Knowledge Network,[],"[{'digital_technology': 'complex networks', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
b5f6bf13-fe41-4a9f-9fad-56258c2a1447,Is Rpa Causing Process Knowledge Loss? Insights From Rpa Experts,[],"[{'digital_technology': 'Robotic process automation (RPA)', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
98b4efe6-d30b-49ae-893b-af9d2c899631,Collaborative Immersive Virtual Environments In Geography Education On Climate Zones: A Ux Case Study,[],"[{'digital_technology': 'Collaborative Immersive Virtual Environment (CIVE)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Meta Quest 2 headsets', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
207b0aed-7e80-4d76-be29-dc7c898db7d0,Organisational Learning And Sustainable Tourism: The Enabling Role Of Digital Transformation,"[{'tacit_knowledge': 'knowledge creation through content transmission and exchange', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'knowledge retention through utilisation of digital technologies', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital transformation', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}, {'digital_technology': 'digital technologies', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Services (Amusement And Recreation Services)', 'sector_id': 'SIC 79', 'sector_confidence': 'high'}"
5694c147-d6ab-40de-9189-3d133807e197,Teaching Efl With Immersive Virtual Reality Technologies: A Comparison With The Conventional Listening Method,"[{'tacit_knowledge': 'enjoyment and motivation which are vital factors when learning a foreign language', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'immersive Virtual Reality (iVR) technological approaches', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual system', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6bd36765-e8ba-42b2-83e2-6d3da4839013,"Short-Term Gains, Long-Term Gaps: The Impact Of Genai And Search Technologies On Retention","[{'tacit_knowledge': 'structured learning strategies', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Generative AI (GenAI) tools', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'ChatGPT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'search engines (Google)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'e-textbooks', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
b0900e76-cb34-44d9-a38c-df0a2f1fb8d6,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,"[{'tacit_knowledge': 'real-time access to equipment manuals and past experiences during their use of industrial machines in the lab', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Operational know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': ""large language models (LLM's) similar to ChatGPT"", 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'troubleshooting chatbot system', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
81226940-a859-4bb6-881b-be57d30031d1,Evaluation Of The Effectiveness Of Traditional Training Vs. Immersive Training A Case Study Of Building Safety And Emergency Training,"[{'tacit_knowledge': 'realistic simulations that enhance engagement and knowledge retention', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'wearable tech for performance data collection', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
47813a1c-34ea-4908-a8cf-8dae007e5caf,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"[{'tacit_knowledge': 'secure, expert-driven collaboration under tighter governance conditions', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'consumer feedback and broad engagement', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'internal social media platforms', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'external social media platforms', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'social media analytics tools', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'medium'}"
7e42cdad-19ce-4ca3-bed2-1c14e4e935ee,Understanding The Manufacturer'S Technological Innovation Driven By Digital Business Strategy,"[{'tacit_knowledge': 'knowledge search (KS) from academia, market and supply chain', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'organizational resilience (OR)', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'data-driven systems', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'high'}"
eeae9534-6c81-46ab-97b1-d12002993b3c,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"[{'tacit_knowledge': 'participation in digital game-related strategies', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'continued contact with information and communication technologies', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'digital platforms', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'digital games', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'online communities', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
52acf732-08a9-4d43-a52e-8aee8a104811,Taxonomy And Representation Of Digital Architecture Knowledge: Proposal For An Online Encyclopedia Model,"[{'tacit_knowledge': 'hierarchical classification across conceptual, procedural, visual, and configurational layers', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'multidimensional knowledge discovery', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence algorithms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'text mining techniques', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'interactive visuals', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
26f6894a-784e-40b4-a6aa-9f8a3e323393,Interactive Social Media-Based Road Safety Education For University Students: Development And Validation,"[{'tacit_knowledge': 'road safety awareness and safer motorcycle riding practices', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'social media', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'TikTok', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'Instagram', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
093baa70-0c3e-4c6a-9fb6-6ffb2a1387d4,Dual-Perspective And Haptic Feedback Virtual Reality Simulation For Labor Care: A Randomized Controlled Mixed-Methods Study,"[{'tacit_knowledge': 'labor care skills, pain management skills, and empathy', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality synchronous haptic feedback system (VR-SHFS)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'spherical video-based virtual reality (SVVR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
c810fe2f-4e34-410d-80c2-48a013975e4f,The Impact Of Podcasting On Learning Outcomes In Communication Education: The Mediating Role Of Engagement And Perceived Usefulness,"[{'tacit_knowledge': 'communication education, cognitive engagement, and knowledge retention', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'podcasting', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6922b3ae-5ac8-433c-b237-9c4aafc96de4,Unleashing The Power Of Visual Narratives: Enhancing Elt Through Engaging And Impactful Teaching,"[{'tacit_knowledge': 'Utilization of visual narratives to teach literature texts and grammar', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'images, videos, and graphical representations', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
770ca811-ce10-49fd-9f90-b6383a916f7e,The Contribution Of Technology According To Special Education Teachers Working With Students With Moderate Intellectual And Developmental Disabilities,"[{'tacit_knowledge': 'Designing educational activities using technology for students with moderate intellectual and developmental disabilities', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'technologies', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
ae9ebe9f-c30d-4488-99b3-3f60cf540751,Analysis Of The Impact Of Intelligent Multimedia Educational Systems On The Learning Outcomes Of Deaf And Hard Of Hearing Students,"[{'tacit_knowledge': 'Multimodal integration in intelligent systems enhances learning through three dimensions: knowledge transfer efficiency, cognitive engagement, and ecological adaptability', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'AI-driven system with visual-tactile feedback', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'eye-tracking', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
9a7a25a8-1abc-4bfe-a0f4-e2375510995d,"Xr-Driven Robotic System Training For Occupational Health, Safety, And Maintenance","[{'tacit_knowledge': 'hands-on experience in health and safety, robotic system operations, and maintenance', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Extended Reality (XR) technologies', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
22e1e027-642c-4214-9366-fcbf2301dc19,Strategic Measures For Enhancing Resiliency In Knowledge Base Supply Chains: An Emerging Economy Perspective,"[{'tacit_knowledge': 'mentoring & coaching for knowledge retention', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital technologies-based supply chains', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}, {'digital_technology': 'e-Procurement', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Wholesale Trade (Wholesale Trade—Durable Goods)', 'sector_id': 'SIC 50', 'sector_confidence': 'low'}"
80523f35-bd7b-48a5-87d0-c757aaac462c,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"[{'tacit_knowledge': 'construction safety training to construction workers', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'extended reality (XR) technologies', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Construction (Building Construction—General Contractors And Operative Builders)', 'sector_id': 'SIC 15', 'sector_confidence': 'high'}"
df61758e-d919-40a5-991e-1a13ae64d48f,Education 4.0 For Industry 4.0: A Mixed Reality Framework For Workforce Readiness In Manufacturing,"[{'tacit_knowledge': 'hands-on expertise demanded by modern industrial challenges', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'problem-solving, process optimisation, and adaptability', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Mixed Reality (MR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Virtual Learning Factories (VLFs)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'high'}"
7aafce5a-384b-42cd-b155-733bf3348b27,Digital Immersion Technologies Transform Agricultural Learning: A Study Of Interactive Educational Platforms Among Rural Colombian University Students,"[{'tacit_knowledge': 'soil nutrient management education', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'AgriSphere software', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Agriculture, Forestry, And Fishing (Agriculture, Forestry, And Fishing)', 'sector_id': 'SIC 01-09', 'sector_confidence': 'high'}"
f33ed3fa-da09-4c6c-8be7-9887c39a311f,Knowledge Management Model In The Integration Of Open Innovation And Circular Economy Driven By Digital Intelligence: A Comparative Multi-Case Study,"[{'tacit_knowledge': 'knowledge-based innovation and sustainability', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'absorb, integrate, and apply distributed knowledge across organizational boundaries', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'blockchain', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}, {'digital_technology': 'big data analytics', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'digital twins', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
81f8b5bc-03fb-4dde-b29a-59cba19e8f7f,Enhancing Failure Analysis With Augmented Reality: Insights From A Rolling Stock Case Study,"[{'tacit_knowledge': 'real-time data visualisation, contextualised fault diagnostics, and interactive guidance into the troubleshooting workflow', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'clear visualisation, guided autonomy, contextual information, and operator feedback', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Railroad Transportation)', 'sector_id': 'SIC 40', 'sector_confidence': 'high'}"
d7faf364-de31-4f98-88be-b37c0fff691f,Towards An Ai-Based Knowledge Assistant For Goat Farmers Based On Retrieval-Augmented Generation,"[{'tacit_knowledge': 'essential knowledge for goat husbandry including Disease Prevention and treatment, Nutrition Management, Rearing Management, Goat Milk Management, and Basic Farming Knowledge', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Domain-First Retrieval-Augmented Generation (RAG) assistant framework', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'table textualization and decision-tree textualization technologies', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'online retrieval module', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Agriculture, Forestry, And Fishing (Agriculture, Forestry, And Fishing)', 'sector_id': 'SIC 01-09', 'sector_confidence': 'high'}"
d1534ea3-f3cb-4608-a0a1-c61b213d6af0,Can Digital Multimodal Composition Facilitate Content Learning In A Clil Context? Insights From Students' Composing Processes In A Legal English Course,"[{'tacit_knowledge': 'content engagement varies across the DMC process, with early stages involving intensive disciplinary learning and later stages focusing on multimodal composing', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital multimodal composing (DMC)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
c005cf35-5149-4d14-879d-0d40cb9d9029,"Unlocking Resilience Of German Family-Owned Smes: The Dynamic Nexus Of Artificial Intelligence Adoption, Knowledge Acquisition, And Frugal Innovation","[{'tacit_knowledge': 'long-term orientation, strong regional embeddedness, and conservative financing practices', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'artificial intelligence (AI) adoption', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'low'}"
8550bc3d-55cb-437f-85db-75ce6a28d2e1,"Unlocking Synergy Of Knowledge In The Digital Era: Inter-Team Collaboration, Network Position, And Knowledge Creation","[{'tacit_knowledge': 'inter-team collaboration, network positions', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'online collaborative office software', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
e99573e8-4dbe-4f84-b8e0-220c726b532b,"Digital Hermeneutics, Medieval Texts, And Urban History: A Case Study From Aberdeen, Scotland",[],"[{'digital_technology': 'natural language processing (NLP) methods', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6365897d-f9f8-4bee-baaa-bf13a2efeae0,Goal - A Data-Rich Environment To Foster Self-Direction Skills Across Learning And Physical Contexts,"[{'tacit_knowledge': 'strategies for DAPER behaviors that emerge in different activity contexts', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'learning logs from online environments', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'physical activity logs from wearable trackers', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'GOAL system', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
dca87aab-819d-457a-8ec4-82cabbfae62b,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,[],"[{'digital_technology': 'BioBERT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'OSKG (osteosarcoma knowledge graph)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'ChatGLM3', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'knowledge graph question answering (KGQA) system', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
2495cb30-472e-461e-bb45-96e747f9d9d1,Mpr: A Dataset For Extracting Relations Between Method Entities And Scientific Papers,[],"[{'digital_technology': 'SciBERT-based algorithm', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
a55c4761-998e-41f7-99b7-60d2fd261722,Digital Technologies And Chinese Digital Firms' Green Innovation,"[{'tacit_knowledge': 'knowledge management capabilities of digital firms', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'digital technologies', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': '35', 'sector_confidence': 'medium'}"
db625c97-9196-42d8-81e7-0cbcca4a9d45,A Non-Immersive Virtual Reality Serious Game Application For Flood Safety Training,"[{'tacit_knowledge': 'safety training in the event of flooding in the urban built environment', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality (VR) and Serious Games (SG)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': '82', 'sector_confidence': 'high'}"
3cb180cc-b71a-4fa2-b75c-0b521df5e67a,A Hybrid Adaptive Learning Model For Mathematics Education: Integration Of Wfcal And Q-Learning,"[{'tacit_knowledge': 'personalized learning systems based on adaptive learning algorithms', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence and big data technologies', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Q-learning path optimization', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': '82', 'sector_confidence': 'high'}"
