node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c210M01N26,Temporal and spatial constraints of traditional classroom settings,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,WeChat communication was described as creating educational opportunities beyond traditional classroom time and location constraints.,Restrictions on when and where conventional classroom learning can occur.,PDF p. 6; Discussion
c210M01N27,Passive push-based learning modalities,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The decline in four-week knowledge scores indicated limited sustained retention through passive push-based learning.,A delivery mode in which information is pushed without sufficient active retrieval or application.,PDF pp. 6-7; Discussion and Conclusion
c210M01N28,Knowledge attrition,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Knowledge scores declined from 8.55 immediately after intervention to 8.17 at four weeks.,Loss of retained knowledge over time when knowledge is not actively retrieved and practically applied.,"PDF pp. 5-7; Results, Discussion, and Conclusion"
c210M01N29,Lack of individualisation,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The conclusion states that long-term effectiveness was limited by passive learning and lack of individualisation.,Failure to adapt intervention content sufficiently to individual learner needs.,PDF p. 7; Conclusion
c210M01N30,Absence of stratified educational design,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Junior nurses required foundational guidance while senior practitioners required advanced content, but the intervention was not stratified by career stage.",Lack of career-stage-adapted educational content.,PDF p. 6; Discussion
c210M01N31,Single form of continuing education,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Low workshop attendance was interpreted as reflecting the current single form of continuing education.,Limited variety in available continuing-education formats.,PDF p. 7; Discussion
c210M01N32,Insufficient incentives,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The paper associates extremely low professional-workshop participation with insufficient incentives.,Weak organizational inducements for nurses to participate in continuing education.,PDF p. 7; Discussion
c210M02N01,10-item PIVC knowledge MCQ survey,Explicit Knowledge,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"The participants knowledge was assessed by designing 10 singlechoice questions. One point was awarded for correct answers to each question, and no points were awarded for incorrect answers.","A 10-question multiple-choice assessment measuring nurses' understanding of PIVC placement knowledge, with each correct answer worth 1 point for a total of 10 points.",Page 3
c210M02N02,13-item PIVC practical skills checklist,Explicit Knowledge,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"A checklist was utilized to assess nurses performance in practical manoeuvres systematically. The scale consisted of 13 assessment items, each of which was scored by onsite observation, and the results were categorized into two categories: pass and fail. The total score for the entire checklist was 15 points.","A 13-item assessment checklist with a total of 15 points, where items are scored as pass (1 or 1.5 points) or fail (0 points), used to evaluate nurses' practical PIVC insertion skills.",Page 3
c210M02N06,10-day WeChat educational message schedule,Explicit Knowledge,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Table 1. Educational content.,"A structured 10-day educational curriculum covering PIVC basics, catheter selection, placement protocols, vein selection criteria, venous filling promotion, preparation processes, aseptic principles, quality control measures, and complication prevention.",Page 3
c210M02N07,Anatomical vein selection reasoning skills,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Scientific basis and evaluation criteria for vein selection; Vein localisation methods based on anatomical features,Not mentioned,Page 3
c210M02N08,Hands-on PIVC cannulation technique,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Practical manoeuvres for PIVC placement assessed through 13-item observation checklist,Not mentioned,Page 3
c210M02N09,Catheter type selection and placement protocols,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Catheter selection strategies; PIVC placement protocols; Standardised preparation process for PIVC placement,Not mentioned,Page 3
c210M02N10,Aseptic handling during catheter insertion,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Principles of asepsis and patient safety during tube insertion,Not mentioned,Page 3
c210M02N11,PIVC complication recognition and prevention routine,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Post-intubation care assessment and complication prevention programme; Early recognition of treatment-related complications,Not mentioned,"Page 2, 3"
c210M02N12,Venous filling promotion maneuvers,Tacit Knowledge,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Effective means of promoting venous filling prior to cannulation,Not mentioned,Page 3
c210M02N13,Intervention group nurses (n=64),Knowledge Holder,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,64 assigned to the intervention group,"Nurses (n=64) who received the WeChat-based educational intervention, with mean age 29.31 years, 93.75% female, 53.12% junior college education, 48.44% with <2 years experience.",Page 4-5
c210M02N14,Control group nurses (n=59),Knowledge Holder,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,59 to the control group,"Nurses (n=59) who did not receive the educational intervention, with mean age 28.15 years, 94.92% female, 47.46% junior college education, 59.93% with <2 years experience.",Page 4-5
c210M02N18,WeChat intervention learner nurses,Knowledge Learner,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,64 assigned to the intervention group,Nurses in the intervention group who received educational content through WeChat and were assessed for knowledge and skill acquisition.,Page 4
c210M02N22,Print materials and telephone didactic sessions,Traditional Human-central Practice,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Traditional didactic methods relying on print materials and telephonic communication,"Conventional educational approaches using printed educational resources and telephone-based communication, described as less cost-effective than mobile learning.",Page 2
c210M02N24,Spontaneous clinical experience accrual,Traditional Human-central Practice,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Control group minor practice score fluctuation may reflect spontaneous clinical experience accumulation,Not mentioned,Page 6
c210M02N25,WeChat push-based fragmented learning intervention,Technology-enable Practice,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Targeted educational content on PIVC placement was developed and delivered through the WeChat platform. Participants received 2-3 concise messages twice daily over a 10-day period.,"A digital educational intervention using the WeChat platform to deliver 2-3 short educational messages twice daily for 10 days, designed using cognitive load theory principles.","Page 2, 3"
c210M02N26,Mobile device-based learning systems,Technology-enable Practice,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Mobile-enabled learning systems provide more cost-effective solutions for content delivery,Not mentioned,Page 2
c210M02N27,Ubiquitous internet learning platforms,Technology-enable Practice,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Internet-based learning further facilitates ubiquitous access to multimodal educational resources,Not mentioned,Page 2
c210M02N28,E-learning platforms,Technology-enable Practice,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Evidence indicates that technology-enhanced learning (TEL) approaches, particularly E-learning platforms",Not mentioned,Page 2
c210M02N30,Nurses' personal mobile devices,Digital Technology,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The proliferation of mobile electronic devices has catalysed the evolution of nursing education methodologies,Not mentioned,Page 2
c210M02N31,Nursing department recruitment announcements,Organizational Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Participants are recruited by means of announcements made by the nursing department of the hospital,Institutional recruitment mechanism where the nursing department announces study participation opportunities to potential nurse participants.,Page 2
c210M02N32,Department morning meeting recruitment briefings,Organizational Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Announcements made at the morning meetings of the department,Institutional recruitment mechanism where study information is announced during department morning meetings to inform potential participants.,Page 2
c210M02N33,Mandatory valid nursing license,Organizational Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Possession of a valid nursing licence,"A prerequisite for study participation requiring nurses to hold a current, valid nursing licence.",Page 2
c210M02N34,Mandatory PIVC placement clinical qualification,Organizational Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Current clinical nursing role with PIVC placement qualifications,A prerequisite for study participation requiring nurses to have current qualifications to perform PIVC placement in clinical practice.,Page 2
c210M02N35,Competency assessment requirement (≥50 procedures),Organizational Dependency,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Independently performed ≥50 PIVC procedures in the past year with successful completion of a competency-based assessment,Not mentioned,Page 3
c210M02N36,China NHC ethical research regulations,Environmental Dependency,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,All procedures complied with the Ethical Review of Biomedical Research Involving Human Beings issued by the China's National Health Commission,External regulatory framework governing ethical conduct of biomedical research involving human participants in China.,Page 3
c210M02N37,Stable internet connection for WeChat access,Environmental Dependency,I,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,WeChat push service-based platform; transcending geographical barriers,Not mentioned,Page 6
c210M02N38,Ebbinghaus forgetting curve retention decay,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Ebbinghaus forgetting curve theory, which suggests that knowledge that is not actively retrieved and practically applied tends to fade over time","A cognitive psychology principle describing how information is lost over time when there is no attempt to retain it, applicable to knowledge retention in educational interventions.",Page 6
c210M02N41,Cross-contamination knowledge spillover effect,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Knowledge spillover between groups, as both cohorts operated within the same clinical environment","A methodological limitation where knowledge from the intervention group may transfer to the control group due to shared clinical environment, compromising result validity.",Page 7
c210M02N43,Single-center tertiary hospital contextual bias,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The intervention and control groups were selected from a single tertiary hospital,"A methodological limitation where the study was conducted at a single institution, limiting generalizability to other settings.",Page 7
c210M02N44,Four-week post-intervention knowledge score attrition,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Statistically significant decline in knowledge scores was observed at 4 weeks postintervention (8.55 → 8.17), indicating limitations in sustained knowledge retention","A limitation where immediate post-intervention knowledge gains are not fully sustained over time, with measurable decline at 4 weeks follow-up.",Page 6
c210M02N45,Insufficient skill consolidation from theory-only teaching,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Insufficiency of purely didactic interventions for consolidating complex clinical competencies,A limitation where theoretical/didactic education alone is insufficient for developing and maintaining complex practical clinical skills.,Page 6
c211M01N01,professional knowledge,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge contribution is defined as physicians proactively creating and sharing professional knowledge, clinical experiences, or solutions.",Knowledge created and shared by physicians through the online community.,"Section 2.1, PDF page 2"
c211M01N02,case analyses,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Publishing case analyses is provided as an example of knowledge contribution.,A documented analysis of a case published in the community.,"Section 2.1, PDF page 2"
c211M01N03,experience summaries,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Publishing experience summaries is provided as an example of knowledge contribution.,A documented summary of a physician's experience.,"Section 2.1, PDF page 2"
c211M01N04,knowledge-sharing posts,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The paper identifies posts used for sharing knowledge and measures them as physician contributions.,Online posts through which physicians contribute knowledge.,"Sections 2.1 and 5.1.1, PDF pages 2 and 9"
c211M01N05,existing community knowledge,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge seeking includes searching, browsing, and assimilating existing knowledge in the community.",Knowledge already recorded and accessible in the online community.,"Section 2.1, PDF page 2"
c211M01N06,clinical experiences,Tacit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"The community enables physicians to share clinical experiences across regions, specialties, and knowledge backgrounds.",Physicians' experience gained through clinical practice.,"Sections 1 and 2.1, PDF pages 1-2"
c211M01N07,professional insights,Tacit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Physicians use online communities to exchange professional insights.,Experience-based professional understanding exchanged among physicians.,"Section 1, PDF page 1"
c211M01N08,specialized expertise,Tacit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The paper states that physicians acquire specialized expertise from peers through reciprocal contribution and exchange.,Domain-specific expertise possessed or acquired by physicians.,"Sections 1 and 3.1, PDF pages 1 and 4"
c211M01N09,knowledge contributors,Knowledge Holder,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The practical discussion identifies physicians who contribute knowledge and receive recognition from knowledge seekers.,Physicians who create or supply knowledge in the community.,"Sections 2.1 and 6.3, PDF pages 2 and 13"
c211M01N10,physicians seeking knowledge,Knowledge Learner,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge-seeking physicians search, browse, assimilate existing content, read posts, and study other physicians' cases.",Physicians acquiring knowledge from community content and peers.,"Sections 2.1, 3.1, and 6.3, PDF pages 2, 5, and 13"
c211M01N11,verified practitioners,Knowledge Holder,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Credential verification ensures that the collected posts and comments originate from verified healthcare practitioners.,Healthcare practitioners authenticated by DXY for posting and commenting.,"Section 4.1, PDF page 5"
c211M01N12,Traditional offline communication,Traditional Human-central Practice,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The introduction states that traditional offline communication is insufficient for increasingly intricate medical issues.,Offline interpersonal communication used by physicians.,"Section 1, PDF page 1"
c211M01N13,knowledge-contribution behaviors,Technology-enable Practice,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge contribution involves proactive creation and sharing, and is measured through monthly knowledge-sharing posts.",Online creation and supply of professional knowledge by physicians.,"Sections 2.1 and 5.1.1, PDF pages 2 and 9"
c211M01N14,knowledge-seeking behaviors,Technology-enable Practice,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge seeking consists of searching, browsing, and assimilating community knowledge and is measured through knowledge-sharing comments.",Online acquisition and use of knowledge already available in the community.,"Sections 2.1 and 5.1.1, PDF pages 2 and 9"
c211M01N15,DXY online physician community,Technology-enable Practice,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"DXY supports academic exchange, continuing medical education, medication guidance, industry discussion, and specialty-specific communication.",The online physician community from which the case data were collected.,"Section 4.1, PDF page 5"
c211M01N16,internet technology,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Internet technology is identified as the technical foundation for online health communities.,The enabling technological foundation for online health communities.,"Section 2.1, PDF page 2"
c211M01N17,strict healthcare credential verification,Organizational Dependency,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,DXY requires healthcare credential verification for posting and commenting.,A platform control restricting content creation to authenticated practitioners.,"Section 4.1, PDF page 5"
c211M01N18,emotional support,Organizational Dependency,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Encouragement, recognition, empathy, and care from peers influence physicians' participation and knowledge contribution.","A community resource consisting of encouragement, empathy, care, recognition, and understanding.","Sections 3.2, 6.1, and 6.3, PDF pages 5, 11-13"
c211M01N20,insufficiency for addressing increasingly intricate medical issues,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The paper states that traditional offline communication is often insufficient for increasingly intricate medical issues.,Limited capacity of offline communication to address complex and diverse medical problems.,"Section 1, PDF page 1"
c211M01N21,imbalance between knowledge supply and knowledge demand,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Unmet demand or insufficient supply makes knowledge-sharing ineffective and accelerates member attrition.,A mismatch between contributed knowledge and the community's knowledge needs.,"Section 2.1, PDF page 2"
c211M01N22,limited cognitive resources for organizing professional experiences,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Hindrance and conflict stressors deplete cognitive resources and impair physicians' ability to organize and contribute professional experience.,Reduced cognitive capacity for articulating experience in demanding knowledge contributions.,"Sections 3.1, 6.1, and 6.3, PDF pages 4, 11-13"
c211M02N01,Physicians' clinical experiences,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Physicians' proactive creation and sharing of professional knowledge, clinical experiences, or solutions, such as publishing case analyses or experience summaries in communities",Clinical knowledge gained through practice and documented in online communities,"Page 2, Section 2.1"
c211M02N03,Physicians' clinical case analyses,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Publishing case analyses or experience summaries in communities,Documented clinical cases and analytical summaries,"Page 2, Section 2.1"
c211M02N04,Physicians' clinical diagnostic reasoning,Tacit Knowledge,I,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Contributing knowledge allows physicians to systematize clinical insights, articulate diagnostic reasoning, and refine therapeutic approaches",Implicit cognitive skill in diagnosing and reasoning about clinical cases,"Page 4, Section 3.1"
c211M02N05,Physicians' clinical judgment,Tacit Knowledge,I,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Physicians can enhance their judgment in ethical conflicts within these online communities by studying other physicians' cases,Implicit evaluative skill used in medical decision-making,"Page 5, Section 3.1"
c211M02N06,Physicians' clinical therapeutic approaches,Tacit Knowledge,I,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Contributing knowledge allows physicians to refine therapeutic approaches,Implicit skill in planning and delivering clinical interventions,"Page 4, Section 3.1"
c211M02N07,Physicians as knowledge holders,Knowledge Holder,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Data were collected from DXY.cn... 198 active users... all data originates from verified practitioners,Licensed physicians who possess and share clinical knowledge,"Page 5, Section 4.1"
c211M02N11,T-MMOE stress detection deep learning model,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,We developed a new deep learning model based on the MMOE (Multi-gate Mixture-of-Experts) multi-task learning framework to fully exploit these associations and perform joint analysis of comment stress and post topics,Deep learning model for automated stress level detection and stressor classification,"Page 7, Section 4.2"
c211M02N12,BERTopic text topic modeling tool,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"BERTopic is a topic modeling technique that leverages BERT's capabilities for semantic text comprehension, and employs clustering algorithms to identify topics within documents",Topic modeling tool for semantic document clustering and topic identification,"Page 6, Section 4.1"
c211M02N13,Sentence-BERT document embedding model,Digital Technology,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Each document was converted into a context-aware vector representation (document embedding) using Sentence-BERT (SBERT),Pre-trained transformer model for generating semantic document embeddings,"Page 6, Section 4.1"
c211M02N14,Peer emotional support practice,Traditional Human-central Practice,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Emotional support manifests as encouragement, empathy, and care functions to mitigate individual stress and its adverse effects",Human-driven support mechanism through peer encouragement and empathy,"Page 5, Section 3.2"
c211M02N15,Perceived community emotional support resource,Organizational Dependency,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Perceived community emotional support significantly moderates the relationship between stressor types and knowledge-sharing behaviors,Community-based psychological resource facilitating knowledge exchange,"Page 5, Section 3.2"
c211M02N16,Physician cognitive resource depletion,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Persistent anxiety and fear deplete limited cognitive resources, leading physicians into a state of physical and mental exhaustion",Reduction in cognitive capacity due to stress and anxiety,"Page 4, Section 3.1"
c211M02N17,Physician moral distress and self-blame,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Conflict stressors caused by ethical conflicts lead physicians to question their values and moral beliefs,Psychological distress and self-criticism arising from ethical conflicts,"Page 5, Sections 3.1 and 3.2"
c211M02N20,Physicians' knowledge contribution posts,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Physicians' proactive creation and sharing of professional knowledge, clinical experiences, or solutions, such as publishing case analyses or experience summaries in communities",Codified knowledge artifacts created by physicians (knowledge supply),"Page 2, Section 2.1"
c211M02N21,Physicians' knowledge seeking comments,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Knowledge seeking describes physicians' active searching, browsing, and assimilation of existing community knowledge",Codified knowledge artifacts representing knowledge demand,"Page 2, Section 2.1"
c211M02N23,Knowledge sharing effectiveness outcomes,Explicit Knowledge,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,This study examines how distinct stressor types influence physicians' knowledge-sharing behaviors within online communities,Measurable outcomes of knowledge exchange activities,"Page 12, Section 6.1"
c211M02N25,Deep learning model interpretability limitations,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The deep learning models used in this study have inherent limitations in interpretability,Inability to fully explain deep learning model decision-making,"Page 13, Section 6.4"
c211M02N26,Single-platform data generalizability limitation,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Our research is based on data from the Dingxiangyuan online physician community and does not consider data from other online physician communities,Limitation of using only one online community platform,"Page 13, Section 6.4"
c212M01N01,Ethical principles and standards,Explicit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,AI programs assisted students in analyzing practical cases and making decisions based on ethical principles; the course addressed ethical principles and standards.,Normative principles and standards used to guide ethical professional behavior and decisions.,"PDF pp. 3-4, Introduction and Methods and Materials, Procedure"
c212M01N02,Bioethics knowledge,Explicit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Faculty examinations covered core medical subjects and specialized topics in bioethics.,Codified theoretical and specialized content concerning ethical issues in medicine.,"PDF p. 5, Methods and Materials, Research Tools"
c212M01N04,Moral behavior,Tacit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Moral behavior is described as actions and decisions based on bioethical principles; it was an evaluated training outcome.,"Actions and decisions intended to respect life, patient dignity, rights, interests, ethical norms, and societal values.","PDF pp. 1 and 5-6, Introduction, Research Tools, and Results"
c212M01N05,Self-efficacy,Tacit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Self-efficacy was measured as students' confidence in achieving goals and managing professional tasks.,An individual's confidence in the ability to achieve goals and effectively manage professional tasks.,"PDF pp. 1 and 5, Introduction and Methods and Materials, Research Tools"
c212M01N06,Ethical decision-making skills,Tacit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Virtual medical situations required ethical decision-making, and the moral-behavior test included situational tasks evaluating such decisions.",Practical ability to make decisions in ethically complex medical situations.,"PDF pp. 4-5, Methods and Materials, Procedure and Research Tools"
c212M01N07,Critical thinking skills,Tacit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The system was described as fostering critical thinking through active decisions and analysis of consequences.,"Ability to analyze scenarios, recommendations, decisions, and consequences critically.","PDF pp. 3-4, Literature Review and Methods and Materials, Procedure"
c212M01N08,Problem-solving skills,Tacit Knowledge,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"AI entities could possess problem-solving capabilities, and the learning system was described as developing problem-solving competence.",Ability to address problems presented in practical or simulated situations.,"PDF p. 4, Methods and Materials, Procedure and Fig. 1"
c212M01N09,Instructors,Knowledge Holder,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Five Sechenov University instructors designed the research program, conducted training, and evaluated participants.","University instructors responsible for program design, training delivery, and participant evaluation.","PDF pp. 3-4, Methods and Materials, Participants"
c212M01N10,Students,Knowledge Learner,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The participating nurses were assigned to control and experimental student groups and completed the semester-long training.,Nurses participating as learners in the traditional or AI-supported training groups.,"PDF pp. 3-4, Methods and Materials, Participants and Procedure"
c212M01N12,Practical sessions,Traditional Human-central Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The control group completed clinical exercises and scenarios without AI.,Clinical exercises and scenarios conducted without artificial intelligence.,"PDF p. 4, Methods and Materials, Procedure"
c212M01N13,Group discussions,Traditional Human-central Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Group discussions were included among the control group's traditional methods.,Human-led group discussion used in traditional instruction.,"PDF p. 4, Methods and Materials, Procedure"
c212M01N14,Case studies,Traditional Human-central Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Students discussed clinical cases in groups under instructor guidance to develop moral skills.,Guided group discussion of clinical cases intended to develop moral skills.,"PDF p. 4, Methods and Materials, Procedure"
c212M01N15,Interactive AI Simulations,Technology-enable Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Students engaged in AI-created virtual practical scenarios, made decisions, observed consequences, and generated action data.",AI-supported virtual scenarios that simulate medical situations requiring ethical decision-making.,"PDF pp. 4-5, Methods and Materials, Procedure and Fig. 1"
c212M01N16,AI Assistants,Technology-enable Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"AI programs supported practical-case analysis and supplied explanations, advice, additional information, and feedback.",AI programs serving as personal assistants during case analysis and simulated learning.,"PDF pp. 4-5, Methods and Materials, Procedure and Fig. 1"
c212M01N17,Personalized Learning Programs,Technology-enable Practice,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,AI technologies tailored educational materials to each student's needs and proficiency level.,AI-supported delivery of materials adapted to individual learner needs and proficiency.,"PDF p. 5, Methods and Materials, Procedure"
