src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c105M02N03,c105M02N09,translate_into,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,the part with the health education was the most impressive for me,Page 5
c105M02N03,c105M02N10,translate_into,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,my expectations during the training really helped me gain more confidence in...,Page 5-6
c105M02N05,c105M01N03,translate_into,I,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence to prescribe physical exercise,Page 5-6
c105M01N03,c105M01N04,be_held_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Physical therapists also reported reduced confidence in knowledge and clinical skills for appropriate KOA management,Page 2
c105M01N03,c105M02N13,be_held_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"I felt very confident, and the expectations during the training really helped me gain more confidence",Page 5-6
c105M02N08,c105M01N04,be_held_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"physical therapists largely reported limited exposure to telehealth, uncertainty about its effectiveness, and insufficient training",Page 2
c105M02N09,c105M02N13,be_held_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,All participants reported a positive impact of the PEAK-PT on their profession,Page 5
c105M02N10,c105M02N14,be_held_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,four (25%) out of the 16 clinically practicing participants reported having used learnings from the PEAK-PT to their practice,Page 3
c105M01N03,c105M02N13,be_absorbed_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"I felt very confident, and the expectations during the training really helped me gain more confidence",Page 5-6
c105M02N08,c105M02N13,be_absorbed_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"in relation to telehealth, it was what impacted me the most",Page 5
c105M02N10,c105M02N14,be_absorbed_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,four (25%) out of the 16 clinically practicing participants reported having used learnings,Page 3
c105M02N03,c105M02N13,be_absorbed_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants consistently reported facilitators... linked to acquiring new knowledge,Page 3
c105M02N03,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The PEAK-PT e-learning course is an evidence-based training programme that seeks to optimise the clinical practice of physical therapists,Page 2
c105M01N03,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence,Page 5-6
c105M02N08,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"in relation to telehealth, it was what impacted me the most",Page 5
c105M02N09,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,the part with the health education was the most impressive for me,Page 5
c105M02N10,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,my expectations during the training really helped me gain more confidence,Page 5-6
c105M02N13,c105M01N07,participate_in,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,A total of 20 physical therapists... participated in the study,Page 3
c105M02N13,c105M02N18,participate_in,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Individual semi-structured interviews were conducted via video conference,Page 3
c105M01N07,c105M02N26,depend_on,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians,Page 2
c105M01N07,c105M02N28,depend_on,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The training is offered for free (limited access for 4 weeks, no completion certificate)",Page 2
c105M01N07,c105M02N20,adopt,I,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,It also teaches clinicians how to deliver care via video conferencing,Page 2
c105M01N07,c105M02N21,adopt,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The PEAK programme is an online course with asynchronous learning,Page 2
c105M01N07,c105M02N22,adopt,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The reports were positive regarding the videos, infographics, texts, and exercise platform",Page 5
c105M01N07,c105M02N24,adopt,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The reports were positive regarding the... exercise platform,Page 5
c105M01N07,c105M02N30,be_constrained_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,One participant reported the absence of a completion certificate with the free course as a barrier,Page 6
c105M02N16,c105M01N09,be_constrained_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"both in Portuguese, as I was looking for something in Portuguese, even though my English is good",Page 5
c105M01N07,c105M01N09,mitigate,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians,Page 2
c105M01N07,c105M02N33,mitigate,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence,Page 5-6
c105M01N07,c105M01N12,mitigate,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The PEAK-PT appears to address key components of behaviour change... fostering knowledge translation into practice,Page 6
c105M02N10,c105M01N12,be_difficult_to_capture_due_to,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine,Page 6
c106M01N03,c106M01N01,be_held_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,Older adults showed analogical thinking towards concepts like database and file.,"PAGE 6, Line 155"
c106M01N01,c106M01N15,participate_in,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"involving 18 participants aged between 63 and 81, at the Ageing Lab...Through 10 exploratory digital gaming-related sessions","PAGE 1, Line 14-15"
c106M01N15,c106M01N17,adopt,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Specifically, this article gives insights into how game-related sessions (i.e., the use of digital games as a primary instructional tool)","PAGE 2, Line 49"
c106M01N15,c106M01N18,adopt,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"encouraging the use of ICT through the computer and its peripherals (i.e., mouse...)","PAGE 4, Line 130"
c106M01N15,c106M01N19,adopt,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"encouraging the use of ICT through the computer and its peripherals (i.e.,...keyboard)","PAGE 4, Line 130"
c106M01N15,c106M01N07,evaluate,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,These sessions aimed to improve participants' mouse skills,"PAGE 5, Line 143"
c106M01N15,c106M01N08,evaluate,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,This session aimed to enhance participants' keyboard skills,"PAGE 5, Line 143"
c106M01N12,c106M01N03,evaluate,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Session (2), dedicated to charades on games and digital platforms, informed the thinking and knowledge...Older adults showed analogical thinking","PAGE 6, Line 154-155"
c106M01N04,c106M01N01,be_absorbed_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,acquisition of new digital competences in the dimensions of information and data literacy,"PAGE 1, Line 16"
c106M01N05,c106M01N01,be_absorbed_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,acquisition of new digital competences in the dimensions of...communication and collaboration,"PAGE 1, Line 16"
c106M01N06,c106M01N01,be_absorbed_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,acquisition of new digital competences in the dimensions of...safety; and maintaining one's health,"PAGE 1, Line 16-17"
c106M01N07,c106M01N01,be_absorbed_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,mouse and keyboard usage showed significant improvements throughout sessions.,"PAGE 8, Line 281"
c106M01N08,c106M01N01,be_absorbed_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,mouse and keyboard usage showed significant improvements throughout sessions.,"PAGE 8, Line 281"
c106M01N15,c106M01N23,mitigate,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"continued contact with information and communication technologies stimulates digital proficiency, thus further fostering inclusion","PAGE 1, Line 17"
c106M01N15,c106M01N22,mitigate,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Thus, despite the observed impairments in fine motor skills, mouse and keyboard usage showed significant improvements","PAGE 8, Line 281"
c106M01N15,c106M01N21,be_constrained_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,can present further challenges when dealing with age-related cognitive impairments,"PAGE 2, Line 44"
c106M01N15,c106M01N20,depend_on,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"allow players to play without an internet connection, as the internet can be unstable;","PAGE 8, Line 274"
c106M01N12,c106M01N26,be_constrained_by,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Third, a convenience sample was used. Thus, caution must be applied when extrapolating","PAGE 9, Line 297"
c106M01N07,c106M01N22,be_difficult_to_capture_due_to,E,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Thus, despite the observed impairments in fine motor skills, mouse and keyboard usage showed significant improvements","PAGE 8, Line 281"
c107M02N01,c107M01N06,be_held_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Inclusion criteria included completion of basic and clinical courses, providing students with foundational understanding.","Page 2, Participants and grouping"
c107M01N03,c107M01N06,be_absorbed_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Post-teaching scores in the 3DP group were significantly higher for understanding of vascular spatial relationships (P<0.001).,"Page 5, Table 5"
c107M02N10,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DP model significantly improved comprehension of complex anatomical relationships.,"Page 6, Discussion"
c107M02N11,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Post-teaching total scores improved, indicating enhanced surgical skills comprehension.","Page 5, Theory test scores"
c107M02N13,c107M01N06,be_absorbed_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The model addressed teaching challenges of identifying which vessels and bronchi to resect or preserve.,"Page 5, Discussion"
c107M02N01,c107M02N20,be_transferred_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DV group learned lung anatomy and surgical procedures using the 3DV model.,"Page 3, Teaching intervention"
c107M01N03,c107M02N20,be_transferred_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,3DP model was rated superior for understanding vascular spatial relationships (P<0.001).,"Page 5, Table 5"
c107M02N11,c107M02N20,be_transferred_by,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DP model allowed surgical simulation, improving surgical skills teaching.","Page 4, Table 1"
c107M01N06,c107M02N20,participate_in,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,31 interns were in the 3DV group and learned with the 3DV model.,"Page 3, Teaching intervention; Page 5, Baseline characteristics"
c107M02N20,c107M02N29,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Inclusion criteria required completion of basic medical courses.,"Page 2, Participants and grouping"
c107M02N20,c107M02N30,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Inclusion criteria required completion of clinical courses.,"Page 2, Participants and grouping"
c107M02N20,c107M02N31,depend_on,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The study was approved by the Ethics Committee.,"Page 3, Participants and grouping"
c107M02N20,c107M02N38,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,3DV digital models require students to mentally construct 3D information from a 2D screen.,"Page 2, Introduction"
c107M02N20,c107M02N40,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The cost of the 3DP model used is approximately 1500... limiting factor.,"Page 7, Discussion"
c107M02N20,c107M02N41,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Production time... are limiting factors.,"Page 7, Discussion"
c107M02N20,c107M02N42,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Technical complexity of 3DP are limiting factors.,"Page 7, Discussion"
c107M02N20,c107M02N43,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Table 1: 3DP group has no magnification/reduction, no display/hide features.","Page 4, Table 1"
c107M02N20,c107M02N44,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DV group excelled in convenience (P<0.001), implying 3DP disadvantage.","Page 5, Table 5"
c107M02N17,c107M02N34,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Cadaver resources are scarce.,"Page 2, Introduction"
c107M02N17,c107M02N35,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Preservation and handling [of cadavers] are complex.,"Page 2, Introduction"
c107M02N17,c107M02N36,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Due to opacity of lung parenchyma, it is difficult to teach sublobar structures.","Page 2, Introduction"
c107M02N18,c107M02N37,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"2D images lack three-dimensionality, making it harder to understand spatial relationships.","Page 2, Introduction"
c107M02N19,c107M02N37,be_constrained_by,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Anatomical atlases lack three-dimensionality.,"Page 2, Introduction"
c107M02N20,c107M02N36,mitigate,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DP model omitted lung parenchyma, avoiding issues like glare and refraction errors; allowed clear visualization of vessels.","Page 5, Discussion"
c107M02N20,c107M02N37,mitigate,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The physical 3D model provides direct 3D perception and tactile feedback, overcoming lack of 3D.","Page 6, Discussion"
c107M02N20,c107M02N38,mitigate,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"By providing a physical model, it reduces the need for mental reconstruction from a 2D screen.","Page 6, Discussion"
c107M02N20,c107M02N22,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DV group learned with a 3D visualization model on a computer.,"Page 3, Teaching intervention"
c107M02N20,c107M02N23,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DP model was produced using 3D printing technology.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N20,c107M02N24,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,CT images were imported into Mimics 23.0 for reconstruction.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N20,c107M02N25,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Post-processing used 3-matic 15.0.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N20,c107M02N26,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,STL file imported into Voxel Dance Additive 3.0.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N20,c107M02N27,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Data sent to J501Pro 3D printer.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N20,c107M02N07,adopt,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Lung CT scan images were used for 3D reconstruction.,"Page 3, 3D reconstruction and model 3D printing"
c107M02N08,c107M02N07,be_derived_from,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The STL file was generated from the 3DV model, which was reconstructed from CT images.","Page 3, 3D reconstruction and model 3D printing"
c107M02N01,c107M02N11,translate_into,I,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Students learned anatomical knowledge and applied it to surgical skills during simulation.,"Page 5-6, Discussion"
c108M01N01,c108M01N03,be_held_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Nurses with a master's degree exhibited a higher level of basic knowledge than those with a bachelor's degree.,"Page 1, Results"
c108M01N01,c108M01N04,be_held_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,...while those with a bachelor's degree had a mean score of 62.52.,"Page 4, Results"
c108M01N01,c108M01N03,be_absorbed_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.,"Page 1, Results"
c108M01N01,c108M01N04,be_absorbed_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.,"Page 1, Results"
c108M01N01,c108M01N17,be_absorbed_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.,"Page 1, Results"
c108M01N01,c108M01N18,be_absorbed_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.,"Page 1, Results"
c108M01N01,c108M01N19,be_absorbed_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.,"Page 1, Results"
c108M01N01,c108M01N06,be_transferred_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"This study included a training program available in MOOC format, called self-management of COPD (Ecare-COPD).","Page 3, Intervention"
c108M01N03,c108M01N06,participate_in,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.,"Page 3, Study setting"
c108M01N04,c108M01N06,participate_in,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.,"Page 3, Study setting"
c108M01N17,c108M01N06,participate_in,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.,"Page 3, Study setting"
c108M01N18,c108M01N06,participate_in,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.,"Page 3, Study setting"
c108M01N19,c108M01N06,participate_in,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.,"Page 3, Study setting"
c108M01N06,c108M01N09,depend_on,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The alignment of the MOOC with the participants professional roles... likely contributed to higher enrollment and completion rates.,"Page 5, Principal Findings"
c108M01N06,c108M01N10,depend_on,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"In recent years, the number of MOOCs has grown exponentially, in line with the increase in the number of people with access to the internet.","Page 2, Massive Open Online Courses"
c108M01N06,c108M01N01,evaluate,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Each participant was asked to complete a knowledge assessment at the end of each module.,"Page 3, Data Collection"
c108M01N05,c108M01N11,be_constrained_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden.","Page 1, Abstract"
c108M01N05,c108M01N12,be_constrained_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden.","Page 1, Abstract"
c108M01N05,c108M01N13,be_constrained_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The decrease in human resources and their turnover and the increase in workload in health institutions are obstacles to nurses' continuing training.,"Page 2, JMIR Nursing Overview"
c108M01N06,c108M01N15,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"The first limitation concerns the study's methodology, mainly because of the absence of a control group.","Page 5, Limitations"
c108M01N06,c108M01N16,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Since the sample was restricted to one medicine department in a single hospital institution, it hindered the generalizability of the results.","Page 5, Limitations"
c108M01N06,c108M01N11,resolve,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden.","Page 1, Abstract"
c108M01N06,c108M01N12,resolve,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden.","Page 1, Abstract"
c108M01N06,c108M01N14,mitigate,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"Integrating virtual simulation and gamification boosted motivation and reduced drop-out rates, highlighting the potential of m-learning in lifelong learning in health care.","Page 1, Conclusions"
c108M01N06,c108M01N05,complement,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"e-learning, electronic learning or web-based learning often complement traditional teaching models, encompassing knowledge through digital technologies.","Page 2, JMIR Nursing Overview"
c108M01N01,c108M01N02,translate_into,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Theoretical knowledge (COPD self‑management) is applied in clinical decision‑making through virtual simulation,"Page 3, Intervention"
c108M01N01,c108M02N15,be_held_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Participants achieved an average initial score of 59.97% and final score of 84.05%,"Page 4, Results"
c108M01N01,c108M02N15,be_absorbed_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Participants' average score increased from 59.97% to 84.05% (P<0.01) indicating knowledge absorption,"Page 4, Results"
c108M02N09,c108M01N03,be_held_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,A master's degree equips nurses with the ability to manage complex situations such as empowering patients to self‑manage chronic conditions,"Page 5, Discussion"
c108M02N15,c108M01N06,participate_in,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,168 nurses from the medicine department voluntarily agreed to participate in the study,"Page 3, Study setting"
