uuid,Title,Abstract,DOI Link,Publication title,deepseek_kr_flag,qwen_kr_flag,deepseek_kr_evidence,qwen_kr_evidence,deepseek_TK_normalized,qwen_TK_normalized,deepseek_DT_flag,qwen_DT_flag,deepseek_DT_evidence,qwen_DT_evidence,deepseek_DT_normalized,qwen_DT_normalized,deepseek_article_type,qwen_article_type,deepseek_ic_label,qwen_ic_label
99178ec7-85f0-4e3a-980e-e1aec3175dde,"The Dual Role Of Ai In Enhancing And Challenging Skills, Creativity And Innovation Of Michelin-Star Chefs","PurposeThis study examined the impact of Artificial Intelligence (AI)-driven technological tools in Michelin-starred restaurant kitchens on the general skills, creativity and innovativeness of chefs.Design/methodology/approachFollowing the qualitative research approach, semi-structured interviews were conducted with 23 chefs working in Michelin-starred restaurants.FindingsThe findings identify three main areas of impact of AI-driven tools: culinary skills, creativity and innovation. The findings reveal a complex relationship between AI-driven tools and culinary expertise in Michelin-starred kitchens. First, while AI-driven tools have the potential to diminish skills, they also facilitate skill development and knowledge acquisition. Chefs acknowledge AI's potential to expand creativity through new techniques, but also consider AI-driven tools a potential limiter or threat to creativity. They emphasise the need to balance the use of AI-driven tools with traditional skills. Moreover, the dual role of AI as both an enabler and a limiter underscores the need for strategic integration that inspires without compromising the authenticity of haute cuisine.Originality/valueThe study contributes to understanding how and why AI-driven tools benefit or challenge human skills, creativity and innovation, which can guide Michelin-star restaurants and their chefs in adopting AI technology.",http://dx.doi.org/10.1108/BFJ-11-2025-1521,EMERALD GROUP PUBLISHING LTD,Yes,Yes,"The abstract discusses that AI-driven tools 'facilitate skill development and knowledge acquisition' and mentions the 'dual role of AI as both an enabler and a limiter' of skills, creativity, and innovation, implying that knowledge is being captured or retained through AI tools, though the focus is on impact rather than explicit retention mechanisms.","The study examines the impact of AI-driven tools on culinary skills, creativity, and innovation, which involves capturing and retaining knowledge related to these areas.",Somatic Tacit Knowledge,Somatic Tacit Knowledge; Collective Tacit Knowledge,Yes,Yes,"The abstract explicitly mentions 'AI-driven technological tools' used in Michelin-starred restaurant kitchens that impact chefs' skills, creativity, and innovation, implying these tools capture or retain culinary knowledge.","AI-driven tools are used to facilitate skill development and knowledge acquisition, and to expand creativity through new techniques.",Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Empirical Study,Case Study,True,True
36c52257-5640-4bb8-b393-ff35f7af1dfa,Determinants Of Generative Ai In Promoting Green Purchasing Behavior: A Hybrid Partial Least Squares-Artificial Neural Network Approach,"In the era of rapid technological advancement, generative artificial intelligence (AI) has emerged as a transformative force in various sectors, including environmental sustainability. This research investigates the factors and consequences of using generative AI to access environmental information and influence green purchasing behavior. It integrates theories such as the information adoption model, value-belief-norm theory, elaboration likelihood model, and cognitive dissonance theory to pinpoint and prioritize determinants of generative AI usage for environmental information and green purchasing behavior. Data from 467 participants were analyzed using a hybrid methodology that blends partial least squares (PLS) with artificial neural networks (ANN). The PLS outcomes indicate that interactivity, responsiveness, knowledge acquisition and application, environmental concern, and ascription of responsibility are key predictors of generative AI use for environmental information. Furthermore, environmental concerns, green values, personal norms, ascription of responsibility, individual impact, and generative AI use emerge as predictors of green purchasing behavior. The ANN analysis offers a unique perspective and discloses variations in the hierarchy of these predictors. This research provides valuable insights for stakeholders on harnessing generative AI to promote sustainable consumer behaviors and environmental sustainability.",http://dx.doi.org/10.1002/bse.4186,WILEY,Yes,Yes,"The abstract explicitly mentions 'knowledge acquisition and application' as key predictors of generative AI use for environmental information, indicating that knowledge is being captured or retained through generative AI.","The study investigates the factors and consequences of using generative AI to access environmental information and influence green purchasing behavior, which involves capturing and retaining knowledge related to environmental information and green values.",Relational Tacit Knowledge,Collective Tacit Knowledge,Yes,Yes,"The abstract explicitly discusses 'generative artificial intelligence (AI)' used to access environmental information and influence green purchasing behavior, and identifies 'knowledge acquisition and application' as predictors of its use, implying technology captures knowledge.",Generative AI is used to access and influence environmental information and green purchasing behavior.,Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Empirical Study,Empirical Study,True,True
207b0aed-7e80-4d76-be29-dc7c898db7d0,Organisational Learning And Sustainable Tourism: The Enabling Role Of Digital Transformation,"PurposeOrganisational learning drives tourism organisations towards more sustainable tourism. Digital transformation also provides opportunities for sustainable tourism development. This study aims to combine these perspectives and explore how digital transformation enables organisational learning to contribute to sustainable tourism, following organisational learning theory (OLT). Design/methodology/approachBased on a critical realist paradigm, this study focuses on developing an in-depth understanding of organisational learning in tourism organisations. Thirty qualitative interviews with tourism organisations participating in an executive development programme (EDP) show how tourism organisations create, retain and transfer knowledge. FindingsThis study demonstrates that the EDP initiates knowledge creation through content transmission and exchange, triggers knowledge retention through utilisation of digital technologies and reinforces digitalisation through data value creation. Furthermore, this study enables knowledge transformation as implementation, which contributes to the three pillars of sustainable tourism and facilitates the development of networks encouraging sustainable tourism. Originality/valueThis study identifies approaches that enable economic, social and environmentally sustainable tourism development by facilitating collaborations via digital transformation, digital technologies that guide guest streams, online mobility offers and online environmental awareness campaigns that reduce environmental impacts. Thus, this study strengthens OLT and has implications for organisational learning and tourism policymakers.",http://dx.doi.org/10.1108/JKM-06-2022-0434,EMERALD GROUP PUBLISHING LTD,Yes,Yes,"The abstract explicitly discusses 'how tourism organisations create, retain and transfer knowledge' and mentions 'knowledge retention through utilisation of digital technologies'.","This study aims to combine these perspectives and explore how digital transformation enables organisational learning to contribute to sustainable tourism, following organisational learning theory (OLT). The EDP initiates knowledge creation through content transmission and exchange, triggers knowledge retention through utilisation of digital technologies and reinforces digitalisation through data value creation.",Collective Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,The abstract states 'digital transformation enables organisational learning to contribute to sustainable tourism' and 'triggers knowledge retention through utilisation of digital technologies'.,"The EDP initiates knowledge creation through content transmission and exchange, triggers knowledge retention through utilisation of digital technologies and reinforces digitalisation through data value creation.","Data, Information, and Knowledge Systems","Data, Information, and Knowledge Systems; Others(*)",Empirical Study,Empirical Study,True,True
b0900e76-cb34-44d9-a38c-df0a2f1fb8d6,Integrating Ai-Driven Large Language Models Tools For Enhanced Problem-Solving And Troubleshooting In Automation Of Manufacturing Systems Education,"In response to the rapid and continuous needs of Industry 4.0 and 5.0, this paper presents an innovative educational approach developed in a Smart Factory, called FrED Factory, as part of a global classroom between Tecnologico de Monterrey and the Massachusetts Institute of Technology (MIT). The focus is on integrating artificial intelligence (AI) tools, such as large language models (LLM's) similar to ChatGPT, to create a troubleshooting chatbot system. This AI-powered tool assists students in solving industrial problems by providing real-time access to equipment manuals and past experiences during their use of industrial machines in the lab. The chatbot also generates direct links to the specific section of the manuals where more information is available, allowing students to access additional and detailed information when needed. Results from surveys conducted with current students and alumni suggest that the chatbot supports problem-solving and contributes to knowledge retention. In addition, the chatbot's conversation history allows us to identify what students search for the most and where they encounter the most problems. The findings highlight the importance of integrating AI-powered tools to bridge the gap between traditional education and the evolving requirements of industry.",http://dx.doi.org/10.1007/978-3-031-98880-6_16,SPRINGER INTERNATIONAL PUBLISHING AG,Yes,Yes,"The abstract discusses a chatbot that 'assists students in solving industrial problems by providing real-time access to equipment manuals and past experiences' and that 'the chatbot's conversation history allows us to identify what students search for the most and where they encounter the most problems', indicating capture and retention of knowledge from student interactions and past experiences.","The chatbot assists students in solving industrial problems by providing real-time access to equipment manuals and past experiences during their use of industrial machines in the lab. The chatbot also generates direct links to the specific section of the manuals where more information is available, allowing students to access additional and detailed information when needed. The chatbot's conversation history allows us to identify what students search for the most and where they encounter the most problems.",Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract explicitly states the use of 'artificial intelligence (AI) tools, such as large language models (LLM's) similar to ChatGPT, to create a troubleshooting chatbot system' that captures and retains knowledge from past experiences and conversation history.","The focus is on integrating artificial intelligence (AI) tools, such as large language models (LLM's) similar to ChatGPT, to create a troubleshooting chatbot system. This AI-powered tool assists students in solving industrial problems by providing real-time access to equipment manuals and past experiences during their use of industrial machines in the lab. The chatbot also generates direct links to the specific section of the manuals where more information is available, allowing students to access additional and detailed information when needed.",Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Empirical Study,Empirical Study,True,True
7e42cdad-19ce-4ca3-bed2-1c14e4e935ee,Understanding The Manufacturer'S Technological Innovation Driven By Digital Business Strategy,"PurposeThis study investigates how and when digital business strategy (DBS) enhances manufacturers' competitiveness in technological innovation (TI). Specifically, it examines the mediating role of knowledge search (KS) from academia, market and supply chain, and the moderating effect of organizational resilience (OR) within China's manufacturing sector.Design/methodology/approachData were collected through a two-wave questionnaire from 337 middle and senior managers in Chinese manufacturing firms. The hypothesized relationships were tested using structural equation modeling (SEM) with a bootstrap method for mediation.FindingsResults indicate that DBS significantly promotes manufacturers' TI. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS. Furthermore, OR positively moderates the impact of DBS on KS and the mediating role of KS, demonstrating that resilient organizations are more adept at leveraging digital strategies to enhance knowledge acquisition.Practical implicationsManufacturers should strategically deploy digital business strategies, leveraging data-driven systems for precise knowledge search and integration. Enhancing organizational resilience through dynamic capabilities and comprehensive risk management can effectively mitigate disruptions, promoting sustained technological innovation and strengthening competitive advantage.Originality/valueThis study enriches the knowledge-based view by emphasizing strategic knowledge resource orchestration and dynamic capabilities in digital transformation, offering valuable managerial implications for implementing DBS effectively to foster technological innovation.",http://dx.doi.org/10.1108/JMTM-04-2025-0304,EMERALD GROUP PUBLISHING LTD,Yes,Yes,"The abstract discusses how digital business strategy (DBS) enhances knowledge search (KS) from academia, market and supply chain, and how organizational resilience moderates this effect. This implies capturing and retaining external knowledge from the environment to foster technological innovation.","Specifically, it examines the mediating role of knowledge search (KS) from academia, market and supply chain, and the moderating effect of organizational resilience (OR) within China's manufacturing sector. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS.",Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract mentions 'data-driven systems for precise knowledge search and integration' as part of digital business strategy, which implies digital technologies are used to capture and retain knowledge.","DBS significantly promotes manufacturers' TI. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS.","Data, Information, and Knowledge Systems",Others(*),Empirical Study,Empirical Study,True,True
22e1e027-642c-4214-9366-fcbf2301dc19,Strategic Measures For Enhancing Resiliency In Knowledge Base Supply Chains: An Emerging Economy Perspective,"In the disruptive environment, the supply chains are unpredictable, volatile, and complex. By effectively applying knowledge, information, data, human intelligence, and new technologies, businesses with knowledge-based supply chains may successfully navigate the disruptive environment. This study has made an attempt to identify and evaluate the challenging factors that essential for knowledge-based supply chains to attain resilience. Due to the high effectiveness in determining the relationship among the factors, the study used the Fuzzy DEMATEL methodology. A total of 25 factors from the literature review were explored and validated by expert's judgement to be grouped as causal and effect group variables. The Fuzzy DEMATEL results exhibit that digital technologies-based supply chains, agility, green perspective, personalization, last mile delivery, e-Procurement, mentoring & coaching for knowledge retention are the significant causal factors to be considered by the knowledge-based supply chains. Furthermore, the strategic measures are investigated and evaluated using the Best-Worst Method (BWM) application, which reveals that the two most important strategic solutions that have the potential to improve resilience in knowledge-based supply chains are a focus on socially sustainable supply chains and Industry 4.0 technologies. The report can help businesses think through important methods for long-term resilience.",http://dx.doi.org/10.1007/s12063-023-00376-x,SPRINGER,Yes,Yes,The abstract explicitly discusses 'mentoring & coaching for knowledge retention' as a significant causal factor for knowledge-based supply chains to attain resilience.,"The study identifies and evaluates challenging factors for knowledge-based supply chains to attain resilience, including mentoring & coaching for knowledge retention.",Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract mentions 'digital technologies-based supply chains' and 'Industry 4.0 technologies' as strategic solutions to improve resilience, implying use of digital technologies for knowledge retention.","The study mentions digital technologies-based supply chains as significant causal factors, which are used to enhance knowledge retention and resilience in supply chains.","Cyber-Physical Systems, IoT, and Smart Environments","Cyber-Physical Systems, IoT, and Smart Environments",Empirical Study,Empirical Study,True,True
80523f35-bd7b-48a5-87d0-c757aaac462c,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Safety training effectively addresses the inexperience of and lack of knowledge among construction workers, which are some of the most significant contributors to workplace accidents on construction sites. This paper aims to understand the effectiveness of different extended reality (XR) technologies in imparting important construction safety training to construction workers in a virtual environment compared to conventional classroom training sessions. A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations, and their responses were analysed using the interval type-2 fuzzy Delphi (IT2FD) method. Following this, a cohort of engineering students were subjected to construction safety training in traditional, augmented reality (AR) and virtual reality (VR) environments. Their feedback was collected using an online questionnaire and the responses were analysed using the interval type-2 fuzzy analytic hierarchy process (IT2F-AHP). The results revealed that addressing the virtual interface design of the training to maintain the attention of trainees and ensuring the virtual environment's resemblance to the actual site and task were the most important factors in ensuring effective knowledge retention by the trainees. AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge.",http://dx.doi.org/10.3390/buildings13030625,MDPI,Yes,Yes,The abstract explicitly discusses 'effective knowledge retention by the trainees' and states that AR visualizations allowed trainees to 'retain the learned knowledge'.,"The study aims to understand the effectiveness of different extended reality (XR) technologies in imparting important construction safety training, which includes ensuring effective knowledge retention by the trainees.",Somatic Tacit Knowledge,Somatic Tacit Knowledge; Relational Tacit Knowledge,Yes,Yes,The abstract explicitly uses 'augmented reality (AR)' and 'virtual reality (VR)' technologies to impart safety training and ensure knowledge retention.,"The study uses extended reality (XR) technologies, including augmented reality (AR) and virtual reality (VR), to impart construction safety training and ensure knowledge retention.",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,True
df61758e-d919-40a5-991e-1a13ae64d48f,Education 4.0 For Industry 4.0: A Mixed Reality Framework For Workforce Readiness In Manufacturing,"The rapid emergence of Industry 4.0 technologies has transformed manufacturing, requiring a workforce skilled in automation, data-driven decision-making, and process optimisation. While traditional education includes structured formats such as lectures and tutorials, it may not always equip graduates with the hands-on expertise demanded by modern industrial challenges. This study presents a Mixed Reality (MR)-based educational framework that promotes interactive experiences to enhance students' engagement with and understanding of Industry 4.0 concepts, aiming to bridge the skills gap through immersive Virtual Learning Factories (VLFs). The framework was developed using a mixed-methods approach, combining qualitative feedback with quantitative benchmarking. A proof-of-concept MR application was developed and tested at the (Anonymised), simulating Industry 4.0 scenarios in an engineering education context to validate the framework. The findings indicate that MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding. The students also demonstrated enhanced problem-solving, process optimisation, and adaptability compared to traditional methods. The immersive nature of MR provided an interactive, context-rich environment that fostered active learning. This research highlights MR's potential as a transformative educational tool, aligning academic training with industry needs. Future research is recommended to evaluate the framework's scalability and long-term effectiveness.",http://dx.doi.org/10.3390/mti9050043,MDPI,Yes,Yes,The abstract explicitly states that MR-based learning led to 'better knowledge retention and deeper conceptual understanding'.,"The study presents a Mixed Reality (MR)-based educational framework that promotes interactive experiences to enhance students' engagement with and understanding of Industry 4.0 concepts, leading to better knowledge retention and deeper conceptual understanding.",Somatic Tacit Knowledge,Collective Tacit Knowledge; Relational Tacit Knowledge,Yes,Yes,The abstract explicitly uses 'Mixed Reality (MR)' technology to create 'immersive Virtual Learning Factories (VLFs)' for knowledge retention.,The study uses Mixed Reality (MR) technology to develop a proof-of-concept MR application that simulates Industry 4.0 scenarios in an engineering education context.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,True
7aafce5a-384b-42cd-b155-733bf3348b27,Digital Immersion Technologies Transform Agricultural Learning: A Study Of Interactive Educational Platforms Among Rural Colombian University Students,"BackgroundTraditional agricultural education in rural contexts demonstrates limitations in student engagement and knowledge retention. Studies suggest virtual reality (VR) implementation may enhance educational outcomes in resource-constrained environments.PurposeThis investigation examines how VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates in Colombia.Design and methodThe study employed a quantitative experimental design with 250 undergraduate students across three Colombian universities. The experimental group (n = 125) utilized VR technology and AgriSphere software for soil nutrient management education, while the control group (n = 125) received traditional instruction over 14 weeks. Data collection included pre-test/post-test assessments, engagement measurements, and attitudinal surveys.ResultsStatistical analysis demonstrated significant improvement in academic performance for the experimental group compared to traditional instruction (experimental M = 85.0, SD = 8.5; control M = 80.0, SD = 9.0; t(248) = 2.90, p = 0.004, d = 0.63). The VR group exhibited higher engagement levels and more positive attitudes toward agricultural education. However, technical infrastructure limitations presented implementation challenges in some rural contexts.DiscussionThe findings indicate VR-mediated instruction effectiveness for agricultural education in rural settings. Given increasing emphasis on technology-enhanced learning, this study provides empirical evidence for educational technology integration in rural tertiary education. Future research should address technical infrastructure requirements and broader geographical applications.",http://dx.doi.org/10.1080/02635143.2025.2491079,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Yes,Yes,The abstract explicitly discusses 'knowledge retention' as a limitation of traditional education and implies VR-mediated instruction enhances knowledge retention through improved academic performance and engagement.,"The study examines how VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates, leading to significant improvement in academic performance and higher engagement levels.",Somatic Tacit Knowledge,Relational Tacit Knowledge; Collective Tacit Knowledge,Yes,Yes,"The abstract explicitly uses 'virtual reality (VR) technology' and 'AgriSphere software' for education, implying knowledge retention through immersive instruction.",The study uses Virtual Reality (VR) technology and AgriSphere software to enhance educational outcomes in resource-constrained environments.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,True
f33ed3fa-da09-4c6c-8be7-9887c39a311f,Knowledge Management Model In The Integration Of Open Innovation And Circular Economy Driven By Digital Intelligence: A Comparative Multi-Case Study,"While emerging digital technologies-such as artificial intelligence, blockchain, big data analytics, and digital twins-have reshaped knowledge management practices, their combined potential to support knowledge-based innovation and sustainability remains underexplored. This study proposes and validates an integrated knowledge management model enabled by digital intelligence that systematically connects open innovation and circular economy strategies. Grounded in the Knowledge-Based View, this study conceptualizes digital intelligence as a dynamic enabler that enhances firms' capabilities to absorb, integrate, and apply distributed knowledge across organizational boundaries. A comparative multi-case design was applied across four industry benchmark companies, such as PDD Holdings, Huawei, State Grid, and Siemens, using a mixed-methods approach that combined document analysis, 262 survey responses, and expert interviews. Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainabilityoriented decision-making. Theoretically, the study extends the knowledge-based view to include digital intelligence-driven mechanisms; empirically, it offers a validated framework applicable across industries. These insights provide practical guidance for organizations to align their innovation performance with sustainability goals in the digital age.",http://dx.doi.org/10.1016/j.jik.2025.100839,ELSEVIER ESPANA,Yes,Yes,"The abstract explicitly discusses 'knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making.' This clearly indicates capturing and retaining knowledge from individuals and the organizational environment.","Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making.",Collective Tacit Knowledge,Relational Tacit Knowledge; Collective Tacit Knowledge,Yes,Yes,"The abstract states that 'digital intelligence' (including artificial intelligence, blockchain, big data analytics, and digital twins) is used to 'automate knowledge capture' and 'facilitate cross-boundary collaboration', which are mechanisms for retaining knowledge.","This study proposes and validates an integrated knowledge management model enabled by digital intelligence that systematically connects open innovation and circular economy strategies. Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making.",Artificial Intelligence and Intelligent Computation,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Other(*)",Case Study,Empirical Study,True,True
81f8b5bc-03fb-4dde-b29a-59cba19e8f7f,Enhancing Failure Analysis With Augmented Reality: Insights From A Rolling Stock Case Study,"The role of the maintenance operator is evolving with Industry 4.0, leveraging advanced technologies to enhance physical, sensory, and cognitive capabilities. Efficient troubleshooting support is critical to reducing operators' physical and mental stress in high-demand maintenance environments. Augmented reality (AR) presents a powerful solution by integrating real-time data visualisation, contextualised fault diagnostics, and interactive guidance into the troubleshooting workflow. However, existing research lacks structured approaches for AR-assisted troubleshooting that enable operators to rapidly detect, analyse, and resolve system failures. This research investigates the essential artificial intelligence (AI) and AR functionalities needed for effective troubleshooting. It examines how AR can enhance troubleshooting by seamlessly integrating real-time data, adaptive user interfaces (UI), and operator-driven insights. Findings from a railway case study indicate that AR-assisted troubleshooting improves decision-making, reduces task errors, facilitates knowledge capture, and supports both novice and experienced operators in structuring and contextualising system data. Iterative prototype development highlighted the importance of clear visualisation, guided autonomy, contextual information, and operator feedback. Future research will explore adaptive interfaces, real-time feedback loops, and broader deployment to further optimise AR-supported maintenance workflows.",http://dx.doi.org/10.1080/21693277.2025.2595446,TAYLOR & FRANCIS LTD,Yes,Yes,The abstract states that AR-assisted troubleshooting 'facilitates knowledge capture' and 'supports both novice and experienced operators in structuring and contextualising system data.' This explicitly discusses capturing knowledge from individuals (operators).,"Augmented reality (AR) presents a powerful solution by integrating real-time data visualisation, contextualised fault diagnostics, and interactive guidance into the troubleshooting workflow. Findings from a railway case study indicate that AR-assisted troubleshooting improves decision-making, reduces task errors, facilitates knowledge capture, and supports both novice and experienced operators in structuring and contextualising system data.",Somatic Tacit Knowledge,Somatic Tacit Knowledge; Relational Tacit Knowledge,Yes,Yes,"The abstract explicitly states that 'Augmented reality (AR) presents a powerful solution' and that 'AR-assisted troubleshooting improves decision-making, reduces task errors, facilitates knowledge capture.' AR is a digital technology used to capture knowledge.","Augmented reality (AR) presents a powerful solution by integrating real-time data visualisation, contextualised fault diagnostics, and interactive guidance into the troubleshooting workflow. Findings from a railway case study indicate that AR-assisted troubleshooting improves decision-making, reduces task errors, facilitates knowledge capture, and supports both novice and experienced operators in structuring and contextualising system data.",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Case Study,Case Study,True,True
3122b1af-5847-4c64-a394-3657db601ce4,Integrating Change Management With A Knowledge Management Framework: A Methodological Proposal,"This study proposes the integration of change management with a knowledge management framework to address knowledge retention and successful change management in the context of Industry 5.0. Using the ADKAR model, it is suggested to implement strategies for training and user acceptance testing. The research highlights the importance of applying the human capital life cycle in knowledge and change management, demonstrating the effectiveness of this approach in adapting to Industry 5.0. The methodology includes a review of the state of the art in intangible asset management, change management models, and the integration of change and knowledge management. In addition, a case study is presented in a food production company that validates the effectiveness of the ADKAR model in implementing digital technologies, improving process efficiency and increasing employee acceptance of new technologies. The results show a significant improvement in process efficiency and a reduction in resistance to change. The originality of the study lies in the combination of the ADKAR model with intangible asset and knowledge management, providing a holistic solution for change management in the Industry 5.0 era. Future implications suggest the need to explore the applicability of the ADKAR model in different industries and cultures, as well as its long-term effects on organisational sustainability and innovation. This comprehensive approach can serve as a guide for other organisations seeking to implement successful digital transformations.",http://dx.doi.org/10.3390/info15070406,MDPI,Yes,Yes,"The abstract explicitly discusses 'knowledge retention' and 'knowledge management framework' to address knowledge retention in the context of Industry 5.0, and applies the human capital life cycle in knowledge management.",The study proposes the integration of change management with a knowledge management framework to address knowledge retention and successful change management in the context of Industry 5.0. The research highlights the importance of applying the human capital life cycle in knowledge and change management.,Collective Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract mentions 'implementing digital technologies' and 'digital transformations' as part of the change management process, and the case study validates the ADKAR model in a food production company using digital technologies.","The study suggests implementing strategies for training and user acceptance testing using the ADKAR model. A case study is presented in a food production company that validates the effectiveness of the ADKAR model in implementing digital technologies, improving process efficiency, and increasing employee acceptance of new technologies.",Others(*),"Rule-Based, Decision, and Expert Systems; Others(*)",Case Study,Case Study,True,True
1ec65571-bd31-4401-b380-64122e6deadf,Sheet Metal Forming Tooling- State Of Art And Practice In Five Manufacturing Companies,"There are several recent developments in technology and methods for the design, manufacture and operation of tooling for sheet metal forming. Technologies such as electric presses with accurately controlled motions and design tools such as forming simulations and AI technologies for knowledge capture and reuse are actively progressing. Manufacturing processes such as additive manufacturing and materials are advancing. There are advancements in the operation of the tooling via for example sensor technology. In this paper, a structured literature search is presented to understand the state of the art in sheet metal forming tooling. In addition, the paper presents an interview study with staff and management from five different industrial companies that are active in tooling design, manufacture, and operation. The objective is finding the current challenges for the companies and to what extent new technologies and methods are considered or being implemented to meet the current challenges. The interviews show that there are challenges concerning the lead time for tooling design and manufacture as well as the availability of the tooling in production. Although the companies have made recent investments, they are lacking the knowledge to fully exploit the potential of the new technologies. The paper strongly advocates for the utilization of technology to address the challenges within the tooling industry, aiming for enhanced efficiency and improved tooling design processes.",http://dx.doi.org/10.1007/978-3-031-74485-3_23,SPRINGER INTERNATIONAL PUBLISHING AG,Yes,Yes,The abstract explicitly discusses knowledge capture and reuse: 'AI technologies for knowledge capture and reuse are actively progressing' and identifies a knowledge gap: 'they are lacking the knowledge to fully exploit the potential of the new technologies'.,The abstract discusses the use of AI technologies for knowledge capture and reuse in the context of sheet metal forming tooling.,Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,The abstract explicitly mentions 'AI technologies for knowledge capture and reuse' as a technology being used for this purpose.,AI technologies are used for knowledge capture and reuse in the context of sheet metal forming tooling.,Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Case Study,Case Study,True,True
3ada2005-3ebf-4ddc-94fa-f75531b49100,Convolutional Neural Network Algorithm-Based Novel Automatic Text Classification Framework For Construction Accident Reports,"Construction sites remain one of the most hazardous workplaces globally. To improve workplace safety in the construction industry and reduce the personal injuries and socioeconomic impacts resulting from workplace accidents, tacit knowledge containing fundamental causes of accidents or specific contextual factors can be extracted from past accident narrative reports. However, manually analyzing unstructured or semistructured textual data stored in records is a daunting task, and requires the use of automated and intelligent technologies to achieve rapid and accurate knowledge acquisition. Therefore, this paper proposes a text self-classification model based on deep learning natural language processing (NLP) technology for automated classification of construction site accident cases by accident type. First, combined with two statistical measures, mutual information and information entropy, the preprocessed text data were subjected to phrase segmentation to identify more complete and accurate accident precursor information without human intervention. Then a complete multilayer and multisize convolutional neural network (CNN) model was constructed using pretrained Word2Vec word embeddings for text self-classification tasks. Finally, the test results of the CNN classification algorithm were compared with the practical application results of three shallow learning algorithms, and the performance of different types of classification algorithms was evaluated. The results showed that the CNN-based deep learning algorithm developed in this paper demonstrated excellent feature extraction and learning abilities in the task of automatic text classification in the field of NLP. This not only demonstrated that reliable accident prevention knowledge could be obtained from the textual descriptions of construction accidents, but also provided a novel model reference for document archiving and information retrieval.",http://dx.doi.org/10.1061/JCEMD4.COENG-13523,ASCE-AMER SOC CIVIL ENGINEERS,Yes,Yes,"The abstract explicitly discusses extracting 'tacit knowledge containing fundamental causes of accidents or specific contextual factors' from past accident narrative reports to improve workplace safety, which involves capturing knowledge from the organizational environment.","tacit knowledge containing fundamental causes of accidents or specific contextual factors can be extracted from past accident narrative reports. This not only demonstrated that reliable accident prevention knowledge could be obtained from the textual descriptions of construction accidents, but also provided a novel model reference for document archiving and information retrieval.",Collective Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract explicitly uses 'deep learning natural language processing (NLP) technology' and a 'convolutional neural network (CNN) model' for automated classification of accident cases, which are digital technologies used to capture and retain the tacit knowledge from accident reports.",a text self-classification model based on deep learning natural language processing (NLP) technology for automated classification of construction site accident cases by accident type. A complete multilayer and multisize convolutional neural network (CNN) model was constructed using pretrained Word2Vec word embeddings for text self-classification tasks.,Artificial Intelligence and Intelligent Computation,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",Empirical Study,Empirical Study,True,True
