uuid,Title,Abstract,DOI Link,Publication title,ernie_kr_flag,deepseek_kr_flag,qwen_kr_flag,ernie_kr_evidence,deepseek_kr_evidence,qwen_kr_evidence,ernie_TK_normalized,deepseek_TK_normalized,qwen_TK_normalized,ernie_DT_flag,deepseek_DT_flag,qwen_DT_flag,ernie_DT_evidence,deepseek_DT_evidence,qwen_DT_evidence,ernie_DT_normalized,deepseek_DT_normalized,qwen_DT_normalized,ernie_ic_label,deepseek_ic_label,qwen_ic_label
81226940-a859-4bb6-881b-be57d30031d1,Evaluation Of The Effectiveness Of Traditional Training Vs. Immersive Training A Case Study Of Building Safety And Emergency Training,"Virtual Reality (VR) has revolutionized training across healthcare, manufacturing, and service sectors by offering realistic simulations that enhance engagement and knowledge retention. However, assessments that allow for evaluation of the effectiveness of VR training are still sparse. Therefore, we examine VR's effectiveness in emergency preparedness and building safety, comparing it to traditional training methods. The goal is to evaluate the impact of the unique opportunities VR enables on skill and knowledge development, using digital replicas of building layouts for immersive training experiences. To that end, the research evaluates VR training's advantages and develops performance metrics by comparing virtual performance with actions in physical reality, using wearable tech for performance data collection and surveys for insights. Participants, split into VR and online groups, underwent a virtual fire drill to test emergency response skills. Findings indicate that VR training boosts urgency and realism perception, despite similar knowledge and skill acquisition after more traditional lecture-style training. VR participants reported higher stress and greater effectiveness, highlighting VR's immersive benefits. The study supports previous notions of VR's potential in training while also emphasizing the need for careful consideration of its cognitive load and technological demands.",http://dx.doi.org/10.1007/978-3-031-71713-0_7,SPRINGER INTERNATIONAL PUBLISHING AG,Yes,Yes,Yes,"Virtual Reality (VR) has revolutionized training across healthcare, manufacturing, and service sectors by offering realistic simulations that enhance engagement and knowledge retention.",The abstract states that VR training 'enhance[s] engagement and knowledge retention' and evaluates 'VR's effectiveness in emergency preparedness and building safety'.,"Virtual Reality (VR) has revolutionized training across healthcare, manufacturing, and service sectors by offering realistic simulations that enhance engagement and knowledge retention; Findings indicate that VR training boosts urgency and realism perception, despite similar knowledge and skill acquisition after more traditional lecture-style training; VR participants reported higher stress and greater effectiveness, highlighting VR's immersive benefits","Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",None identified,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",Yes,Yes,Yes,"Virtual Reality (VR) has revolutionized training across healthcare, manufacturing, and service sectors by offering realistic simulations that enhance engagement and knowledge retention.",The abstract explicitly discusses 'Virtual Reality (VR)' as a training method that 'enhance[s] engagement and knowledge retention'.,"Virtual Reality (VR) has revolutionized training across healthcare, manufacturing, and service sectors by offering realistic simulations that enhance engagement and knowledge retention; Findings indicate that VR training boosts urgency and realism perception, despite similar knowledge and skill acquisition after more traditional lecture-style training; VR participants reported higher stress and greater effectiveness, highlighting VR's immersive benefits",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,True,True,True
47813a1c-34ea-4908-a8cf-8dae007e5caf,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"PurposeDespite growing recognition of social media as a valuable tool for external knowledge acquisition in innovation, limited research has investigated how firms utilise different types of social media in the idea-generation phase of new product development (NPD). This study empirically examines the differential use and perception of internal versus external social media across the idea-generation stages of the NPD process. It contributes to the literature by clarifying how each type of platform functions as a knowledge source and advances the understanding of social media-enabled open innovation.Design/methodology/approachA qualitative multiple-case study across nine global technology firms. Data comprise 47 semi-structured interviews with innovation/R&D managers, complemented by secondary sources (annual reports, internal documents and corporate social media archives). Data were coded in NVivo 12 using a Gioia-informed approach. The analysis focused on platform usage patterns, knowledge flows, and integration into innovation processes.FindingsThe study finds that internal social media platforms are more likely to support radical innovation in our cases by enabling secure, expert-driven collaboration under tighter governance conditions, while external platforms typically facilitate incremental improvements through consumer feedback and broad engagement. However, some external-platform ideas can still be radical in certain contexts (e.g., when governance risks are low). The integration of both types enhances ideation quality and organisational learning. Structured use of external platforms - combined with analytics tools - can yield high-quality innovation insights.Research limitations/implicationsThis study extends open innovation theory by showing how internal and external social media platforms differentially support knowledge acquisition - external sources driving incremental insights, internal platforms enabling radical, expert-driven collaboration. It further highlights governance logics such as confidentiality, IP protection, and data quality that shape platform choice. Methodologically, the study demonstrates the value of multi-source triangulation in qualitative OI research. Limitations include the focus on large technology firms and the idea-generation phase of NPD, which may constrain generalisability. Future research should examine the full innovation cycle using mixed-methods or quantitative approaches to validate and broaden these insights.Practical implicationsManagers should pair external sensing (cost-effective market intelligence, early signals) with internal, secured co-creation to develop higher-impact ideas, invest in data governance and disclosure protocols and integrate social media analytics iteratively from ideation to post-launch learning.Originality/valueThis research contributes to the open innovation literature by categorising internal and external social media based on their strategic value in idea generation. It challenges blanket assumptions about the inferiority of external social media data by illustrating how, in our cases, firms begin to extract value through more formalised, analytics-supported processes. The study shows that, when appropriately governed and combined with internal expertise, external social media can complement rather than simply lag behind internal sources in early-stage idea generation.",http://dx.doi.org/10.1108/JEIM-06-2025-0517,EMERALD GROUP PUBLISHING LTD,Yes,Yes,Yes,This study empirically examines the differential use and perception of internal versus external social media across the idea-generation stages of the NPD process.,"The abstract discusses 'knowledge acquisition' and 'organisational learning' through social media platforms, and mentions 'knowledge flows' and 'integration into innovation processes'.","The study finds that internal social media platforms are more likely to support radical innovation in our cases by enabling secure, expert-driven collaboration under tighter governance conditions, while external platforms typically facilitate incremental improvements through consumer feedback and broad engagement; The integration of both types enhances ideation quality and organisational learning; Structured use of external platforms - combined with analytics tools - can yield high-quality innovation insights","Collective and relational tacit knowledge (Teamwork know-how, other)",None identified,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",Yes,Yes,Yes,"The study finds that internal social media platforms are more likely to support radical innovation in our cases by enabling secure, expert-driven collaboration under tighter governance conditions, while external platforms typically facilitate incremental improvements through consumer feedback and broad engagement.",The abstract explicitly discusses 'internal and external social media platforms' used for 'knowledge acquisition' and 'organisational learning'.,"The study finds that internal social media platforms are more likely to support radical innovation in our cases by enabling secure, expert-driven collaboration under tighter governance conditions, while external platforms typically facilitate incremental improvements through consumer feedback and broad engagement; The integration of both types enhances ideation quality and organisational learning; Structured use of external platforms - combined with analytics tools - can yield high-quality innovation insights","Mobile, Social, and Communication Technologies","Mobile, Social, and Communication Technologies","Mobile, Social, and Communication Technologies; Data, Information, and Knowledge Systems",False,True,True
7e42cdad-19ce-4ca3-bed2-1c14e4e935ee,Understanding The Manufacturer'S Technological Innovation Driven By Digital Business Strategy,"PurposeThis study investigates how and when digital business strategy (DBS) enhances manufacturers' competitiveness in technological innovation (TI). Specifically, it examines the mediating role of knowledge search (KS) from academia, market and supply chain, and the moderating effect of organizational resilience (OR) within China's manufacturing sector.Design/methodology/approachData were collected through a two-wave questionnaire from 337 middle and senior managers in Chinese manufacturing firms. The hypothesized relationships were tested using structural equation modeling (SEM) with a bootstrap method for mediation.FindingsResults indicate that DBS significantly promotes manufacturers' TI. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS. Furthermore, OR positively moderates the impact of DBS on KS and the mediating role of KS, demonstrating that resilient organizations are more adept at leveraging digital strategies to enhance knowledge acquisition.Practical implicationsManufacturers should strategically deploy digital business strategies, leveraging data-driven systems for precise knowledge search and integration. Enhancing organizational resilience through dynamic capabilities and comprehensive risk management can effectively mitigate disruptions, promoting sustained technological innovation and strengthening competitive advantage.Originality/valueThis study enriches the knowledge-based view by emphasizing strategic knowledge resource orchestration and dynamic capabilities in digital transformation, offering valuable managerial implications for implementing DBS effectively to foster technological innovation.",http://dx.doi.org/10.1108/JMTM-04-2025-0304,EMERALD GROUP PUBLISHING LTD,Yes,Yes,Yes,"This study investigates how and when digital business strategy (DBS) enhances manufacturers' competitiveness in technological innovation (TI). Specifically, it examines the mediating role of knowledge search (KS) from academia, market and supply chain.","The abstract discusses 'knowledge search (KS) from academia, market and supply chain' and 'external knowledge integration facilitated by DBS' as mediators for technological innovation.","Results indicate that DBS significantly promotes manufacturers' TI. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS; Furthermore, OR positively moderates the impact of DBS on KS and the mediating role of KS, demonstrating that resilient organizations are more adept at leveraging digital strategies to enhance knowledge acquisition","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",None identified,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",Yes,Yes,Yes,This study investigates how and when digital business strategy (DBS) enhances manufacturers' competitiveness in technological innovation (TI).,The abstract mentions 'digital business strategy (DBS)' and 'data-driven systems for precise knowledge search and integration' as facilitating knowledge acquisition.,"Results indicate that DBS significantly promotes manufacturers' TI. KS from academia, market and supply chain partially mediate this relationship, underscoring the strategic importance of external knowledge integration facilitated by DBS; Furthermore, OR positively moderates the impact of DBS on KS and the mediating role of KS, demonstrating that resilient organizations are more adept at leveraging digital strategies to enhance knowledge acquisition","Data, Information, and Knowledge Systems","Data, Information, and Knowledge Systems","Data, Information, and Knowledge Systems; Mobile, Social, and Communication Technologies",False,True,True
eeae9534-6c81-46ab-97b1-d12002993b3c,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"The growing use of digital platforms among older adults has brought increased challenges to the design and development process, thus requiring considering age-related needs and changes. Nonetheless, a growing body of research suggests that different types of applications of digital platforms, i.e., digital games, can foster new opportunities to encourage active and healthy ageing (AHA) by promoting knowledge acquisition, developing competences, fostering well-being, and deepening social connections. Therefore, this study aims to assess older adults' perspectives and participation in digital game-related strategies and how these can foster AHA. A mixed-methods approach was applied, resorting to field notes and a questionnaire, involving 18 participants aged between 63 and 81, at the Ageing Lab (Laboratorio do Envelhecimento). Through 10 exploratory digital gaming-related sessions over approximately two months, participants were introduced to game-related strategies and online communities. Overall, this study sustained previous research about the influence of digital games and online communities in the promotion of AHA, by encouraging participation in society, acquisition of new digital competences in the dimensions of information and data literacy, communication and collaboration, and safety; and maintaining one's health and well-being. Moreover, findings suggest that continued contact with information and communication technologies stimulates digital proficiency, thus further fostering inclusion in an increasingly digital society.",http://dx.doi.org/10.17645/mac.v11i3.6796,COGITATIO PRESS,Yes,Yes,Yes,"Therefore, this study aims to assess older adults' perspectives and participation in digital game-related strategies and how these can foster active and healthy ageing (AHA) by promoting knowledge acquisition, developing competences, fostering well-being, and deepening social connections.",The abstract discusses 'knowledge acquisition' and 'acquisition of new digital competences' through digital game-related strategies.,"A mixed-methods approach was applied, resorting to field notes and a questionnaire, involving 18 participants aged between 63 and 81, at the Ageing Lab (Laboratorio do Envelhecimento); Through 10 exploratory digital gaming-related sessions over approximately two months, participants were introduced to game-related strategies and online communities; Overall, this study sustained previous research about the influence of digital games and online communities in the promotion of AHA, by encouraging participation in society, acquisition of new digital competences in the dimensions of information and data literacy, communication and collaboration, and safety; and maintaining one's health and well-being","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",None identified,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other); Adaptive tacit knowledge(Situational problem-solving, other)",Yes,Yes,Yes,This study aims to assess older adults' perspectives and participation in digital game-related strategies and how these can foster active and healthy ageing (AHA).,The abstract explicitly discusses 'digital games' and 'online communities' as strategies to foster 'knowledge acquisition' and 'acquisition of new digital competences'.,"Through 10 exploratory digital gaming-related sessions over approximately two months, participants were introduced to game-related strategies and online communities; Overall, this study sustained previous research about the influence of digital games and online communities in the promotion of AHA, by encouraging participation in society, acquisition of new digital competences in the dimensions of information and data literacy, communication and collaboration, and safety; and maintaining one's health and well-being",Human–Computer Interaction and Immersive Technologies,"Mobile, Social, and Communication Technologies","Human–Computer Interaction and Immersive Technologies; Mobile, Social, and Communication Technologies",False,True,True
52acf732-08a9-4d43-a52e-8aee8a104811,Taxonomy And Representation Of Digital Architecture Knowledge: Proposal For An Online Encyclopedia Model,"The advancement of digital technologies has facilitated the more effective transmission of scientific knowledge through both textual and visual means. Particularly in emerging subfields such as digital architecture, where new concepts are continuously being developed, innovative approaches to the teaching and dissemination of knowledge have gained increasing significance. This study focuses on the mapping of digital architecture knowledge through a discovery-oriented online encyclopedia, aimed at providing a comprehensive learning experience, while employing text mining techniques commonly applied within digital humanities. The dataset, primarily consisting of articles from the field of digital architecture, serves as the foundation for the research, wherein scientific knowledge is hierarchically classified across conceptual, procedural, visual, and configurational layers using artificial intelligence algorithms. These data processing methodologies extend beyond linear texts, promoting multidimensional knowledge discovery and facilitating a comprehensive understanding of the intricate knowledge network within digital architecture. The resulting findings, enriched with interactive visuals, are made available to users through a web platform. These representation strategies not only encourage knowledge acquisition through exploration but also enhance the effectiveness of knowledge transfer. Ultimately, this study contributes to the development of knowledge transfer and comprehension within the domain of digital architecture, offering a visual, structured, and hierarchical resource for researchers, educators, students, and practitioners.",http://dx.doi.org/10.17341/gazimmfd.1488572,"GAZI UNIV, FAC ENGINEERING ARCHITECTURE",Yes,Yes,Yes,"This study focuses on the mapping of digital architecture knowledge through a discovery-oriented online encyclopedia, aimed at providing a comprehensive learning experience, while employing text mining techniques commonly applied within digital humanities.","The abstract discusses 'mapping of digital architecture knowledge through a discovery-oriented online encyclopedia' and 'knowledge transfer and comprehension', which involves capturing and retaining knowledge.","This study focuses on the mapping of digital architecture knowledge through a discovery-oriented online encyclopedia, aimed at providing a comprehensive learning experience, while employing text mining techniques commonly applied within digital humanities.",Somatic tacit knowledge (Procedural know-how); Cognitive tacit knowledge (Expert judgment); Adaptive tacit knowledge (Situational problem-solving),None identified,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",Yes,Yes,Yes,The study employs text mining techniques and an online encyclopedia for knowledge mapping.,"The abstract mentions 'text mining techniques', 'artificial intelligence algorithms', and a 'web platform' used to capture and represent knowledge.",text mining techniques; artificial intelligence algorithms; interactive visuals,"Data, Information, and Knowledge Systems; Artificial Intelligence and Intelligent Computation","Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems","Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies; Data, Information, and Knowledge Systems",False,True,True
f9913573-a9e0-4172-97a9-a42af09c3de1,Requirements Elicitation Based On Psycho-Pedagogical Theatre For Context-Sensitive Affective Educational Recommender Systems,"Educational Recommender Systems (ERSs), intelligent tutoring systems that adapt their pedagogical recommendations to each student, are becoming increasingly common. Context-Sensitive Affective Educational Recommender Systems (CSAERSs) personalize the recommendations according to a learning context with multiple dimensions, including the affective dimension and the personality traits of the user. To date, in the field of educational technology, there is little or no research that focuses on offering context-sensitive, personalized, psycho-pedagogical affective support to distance-learning students in real time. Nor do there seem to be any proposals for approaches to the knowledge engineering (term which encompasses knowledge acquisition and knowledge representation) of these systems, in which the relation between the user and his or her context is crucial. There is little work on a systematic approach to the requirements-elicitation phase and to the use of ontologies in the development and validation of ERSs, in general, and CSAERSs, in particular. In this article, we report on a student-centred requirements-elicitation methodology that uses psycho-pedagogical theatre in combination with student surveys. We then illustrate its application in the design and validation of an ontology, together with a semantic-similarity function, that could serve as the nucleus of a CSAERS.",http://dx.doi.org/10.1109/ACCESS.2023.3297509,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,No,Yes,Yes,"The article reports on a student-centred requirements-elicitation methodology that uses psycho-pedagogical theatre in combination with student surveys, but there is no clear discussion on capturing or retaining knowledge from individuals or organizations.","The abstract explicitly discusses 'knowledge engineering (term which encompasses knowledge acquisition and knowledge representation)' and 'requirements-elicitation phase' for developing Context-Sensitive Affective Educational Recommender Systems, which involves capturing and retaining knowledge.","To date, in the field of educational technology, there is little or no research that focuses on offering context-sensitive, personalized, psycho-pedagogical affective support to distance-learning students in real time. Nor do there seem to be any proposals for approaches to the knowledge engineering (term which encompasses knowledge acquisition and knowledge representation) of these systems, in which the relation between the user and his or her context is crucial.",None identified,None identified,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge (Situational problem-solving, other)",No,Yes,Yes,The study discusses requirements-elicitation but does not clearly link it to the use of digital technologies for capturing or retaining knowledge.,"The abstract mentions 'ontologies' and 'semantic-similarity function' as part of the knowledge engineering for the recommender system, which are used to capture and represent knowledge.",Educational Recommender Systems (ERSs); Context-Sensitive Affective Educational Recommender Systems (CSAERSs); ontologies; semantic-similarity function,None identified,"Data, Information, and Knowledge Systems; Artificial Intelligence and Intelligent Computation","Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Rule-Based, Decision, and Expert Systems",True,True,False
80523f35-bd7b-48a5-87d0-c757aaac462c,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Safety training effectively addresses the inexperience of and lack of knowledge among construction workers, which are some of the most significant contributors to workplace accidents on construction sites. This paper aims to understand the effectiveness of different extended reality (XR) technologies in imparting important construction safety training to construction workers in a virtual environment compared to conventional classroom training sessions. A group of experts were engaged to understand the most effective learning criteria and the impact of XR visualizations, and their responses were analysed using the interval type-2 fuzzy Delphi (IT2FD) method. Following this, a cohort of engineering students were subjected to construction safety training in traditional, augmented reality (AR) and virtual reality (VR) environments. Their feedback was collected using an online questionnaire and the responses were analysed using the interval type-2 fuzzy analytic hierarchy process (IT2F-AHP). The results revealed that addressing the virtual interface design of the training to maintain the attention of trainees and ensuring the virtual environment's resemblance to the actual site and task were the most important factors in ensuring effective knowledge retention by the trainees. AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge.",http://dx.doi.org/10.3390/buildings13030625,MDPI,Yes,Yes,Yes,Their feedback was collected using an online questionnaire and the responses were analysed using the interval type-2 fuzzy analytic hierarchy process (IT2F-AHP). The results revealed that addressing the virtual interface design of the training to maintain the attention of trainees and ensuring the virtual environment's resemblance to the actual site and task were the most important factors in ensuring effective knowledge retention by the trainees.,"The abstract explicitly discusses 'effective knowledge retention by the trainees' and states that 'AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge'.","Safety training effectively addresses the inexperience of and lack of knowledge among construction workers, which are some of the most significant contributors to workplace accidents on construction sites. ... AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge.",Cognitive tacit knowledge (other),"Cognitive tacit knowledge (Expert judgment, Decision rules, other)","Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",Yes,Yes,Yes,This paper aims to understand the effectiveness of different extended reality (XR) technologies in imparting important construction safety training to construction workers in a virtual environment compared to conventional classroom training sessions.,"The abstract explicitly states that 'AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge'.","AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge.",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,False,True,True
df61758e-d919-40a5-991e-1a13ae64d48f,Education 4.0 For Industry 4.0: A Mixed Reality Framework For Workforce Readiness In Manufacturing,"The rapid emergence of Industry 4.0 technologies has transformed manufacturing, requiring a workforce skilled in automation, data-driven decision-making, and process optimisation. While traditional education includes structured formats such as lectures and tutorials, it may not always equip graduates with the hands-on expertise demanded by modern industrial challenges. This study presents a Mixed Reality (MR)-based educational framework that promotes interactive experiences to enhance students' engagement with and understanding of Industry 4.0 concepts, aiming to bridge the skills gap through immersive Virtual Learning Factories (VLFs). The framework was developed using a mixed-methods approach, combining qualitative feedback with quantitative benchmarking. A proof-of-concept MR application was developed and tested at the (Anonymised), simulating Industry 4.0 scenarios in an engineering education context to validate the framework. The findings indicate that MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding. The students also demonstrated enhanced problem-solving, process optimisation, and adaptability compared to traditional methods. The immersive nature of MR provided an interactive, context-rich environment that fostered active learning. This research highlights MR's potential as a transformative educational tool, aligning academic training with industry needs. Future research is recommended to evaluate the framework's scalability and long-term effectiveness.",http://dx.doi.org/10.3390/mti9050043,MDPI,Yes,Yes,Yes,"The framework was developed using a mixed-methods approach, combining qualitative feedback with quantitative benchmarking. The findings indicate that MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding.","The abstract states that 'MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding'.","The framework was developed using a mixed-methods approach, combining qualitative feedback with quantitative benchmarking. ... The findings indicate that MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding.",Cognitive tacit knowledge (other),"Cognitive tacit knowledge (Expert judgment, Decision rules, other)","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",Yes,Yes,Yes,"This study presents a Mixed Reality (MR)-based educational framework that promotes interactive experiences to enhance students' engagement with and understanding of Industry 4.0 concepts, aiming to bridge the skills gap through immersive Virtual Learning Factories (VLFs).","The abstract explicitly states that 'MR-based learning improved students' engagement with the academic content, leading to better knowledge retention'.","The findings indicate that MR-based learning improved students' engagement with the academic content, leading to better knowledge retention and deeper conceptual understanding.",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,False,True,True
7aafce5a-384b-42cd-b155-733bf3348b27,Digital Immersion Technologies Transform Agricultural Learning: A Study Of Interactive Educational Platforms Among Rural Colombian University Students,"BackgroundTraditional agricultural education in rural contexts demonstrates limitations in student engagement and knowledge retention. Studies suggest virtual reality (VR) implementation may enhance educational outcomes in resource-constrained environments.PurposeThis investigation examines how VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates in Colombia.Design and methodThe study employed a quantitative experimental design with 250 undergraduate students across three Colombian universities. The experimental group (n = 125) utilized VR technology and AgriSphere software for soil nutrient management education, while the control group (n = 125) received traditional instruction over 14 weeks. Data collection included pre-test/post-test assessments, engagement measurements, and attitudinal surveys.ResultsStatistical analysis demonstrated significant improvement in academic performance for the experimental group compared to traditional instruction (experimental M = 85.0, SD = 8.5; control M = 80.0, SD = 9.0; t(248) = 2.90, p = 0.004, d = 0.63). The VR group exhibited higher engagement levels and more positive attitudes toward agricultural education. However, technical infrastructure limitations presented implementation challenges in some rural contexts.DiscussionThe findings indicate VR-mediated instruction effectiveness for agricultural education in rural settings. Given increasing emphasis on technology-enhanced learning, this study provides empirical evidence for educational technology integration in rural tertiary education. Future research should address technical infrastructure requirements and broader geographical applications.",http://dx.doi.org/10.1080/02635143.2025.2491079,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Yes,Yes,Yes,"The findings indicate VR-mediated instruction effectiveness for agricultural education in rural settings. Given increasing emphasis on technology-enhanced learning, this study provides empirical evidence for educational technology integration in rural tertiary education.","The abstract states that 'traditional agricultural education in rural contexts demonstrates limitations in student engagement and knowledge retention' and investigates how VR-mediated instruction affects academic performance, implying knowledge retention is a focus.","VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates in Colombia. ... The VR group exhibited higher engagement levels and more positive attitudes toward agricultural education.","Cognitive tacit knowledge (other); Adaptive tacit knowledge (Situational problem-solving, other)","Cognitive tacit knowledge (Expert judgment, Decision rules, other)","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",Yes,Yes,Yes,"This investigation examines how VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates in Colombia.",The abstract explicitly states that 'VR technology' is used to address knowledge retention limitations in agricultural education.,"VR-mediated instruction affects academic performance, engagement, and attitudes among rural Agricultural Science undergraduates in Colombia. ... The VR group exhibited higher engagement levels and more positive attitudes toward agricultural education.",Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,False,True,True
f33ed3fa-da09-4c6c-8be7-9887c39a311f,Knowledge Management Model In The Integration Of Open Innovation And Circular Economy Driven By Digital Intelligence: A Comparative Multi-Case Study,"While emerging digital technologies-such as artificial intelligence, blockchain, big data analytics, and digital twins-have reshaped knowledge management practices, their combined potential to support knowledge-based innovation and sustainability remains underexplored. This study proposes and validates an integrated knowledge management model enabled by digital intelligence that systematically connects open innovation and circular economy strategies. Grounded in the Knowledge-Based View, this study conceptualizes digital intelligence as a dynamic enabler that enhances firms' capabilities to absorb, integrate, and apply distributed knowledge across organizational boundaries. A comparative multi-case design was applied across four industry benchmark companies, such as PDD Holdings, Huawei, State Grid, and Siemens, using a mixed-methods approach that combined document analysis, 262 survey responses, and expert interviews. Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainabilityoriented decision-making. Theoretically, the study extends the knowledge-based view to include digital intelligence-driven mechanisms; empirically, it offers a validated framework applicable across industries. These insights provide practical guidance for organizations to align their innovation performance with sustainability goals in the digital age.",http://dx.doi.org/10.1016/j.jik.2025.100839,ELSEVIER ESPANA,Yes,Yes,Yes,"Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainabilityoriented decision-making.","The abstract discusses 'knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making'.","knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making.","Collective and relational tacit knowledge (Teamwork know-how, other); Adaptive tacit knowledge (Situational problem-solving, other)","Cognitive tacit knowledge (Expert judgment, Decision rules, other)","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",Yes,Yes,Yes,"Findings show that knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainabilityoriented decision-making.",The abstract explicitly states that 'knowledge management powered by digital intelligence enables...automating knowledge capture'.,"knowledge management powered by digital intelligence enables the integration of open innovation and circular economy practices by automating knowledge capture, facilitating cross-boundary collaboration, and enabling real-time, sustainability-oriented decision-making.","Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",Artificial Intelligence and Intelligent Computation,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Others(*)",False,True,True
