uuid,Title,Abstract,DOI Link,Publication title,deepseek_kr_flag,qwen_kr_flag,deepseek_kr_evidence,qwen_kr_evidence,deepseek_TK_normalized,qwen_TK_normalized,deepseek_DT_flag,qwen_DT_flag,deepseek_DT_evidence,qwen_DT_evidence,deepseek_DT_normalized,qwen_DT_normalized,deepseek_article_type,qwen_article_type,deepseek_ic_label,qwen_ic_label
6423a02d-7165-441d-bf30-1452923b2d41,Factors Of The Use Of Ai Technology Influencing Community Security In Uae,"This paper presents a study on addressing 27 factors of the use of AI technology influencing community security in UAE. The factors are categorised in five groups namely AI Ethics; Compatibility; Complexity; Management support; and Staff Capability. This study used a questionnaire survey with the Abu Dhabi Police department as a case study for community security. The survey managed to 138 valid responses and analysed descriptively. In deciding the level of influence. It was found that 16 of the factors are having very high influence while the others are having high influence. In ranking analysis, it was found that the highest rank of AI technology's factors influence community security in each group is for compatibility (COMPA5), which underscores the harmony between an individual's skills and the employed AI technologies; complexity (COMPLEX2), highlighting the efficiency of AI-driven systems, particularly in rapid knowledge acquisition through online conferencing; management support (MS4), spotlighting the proactive endorsement and direction from organizational management in AI security technology implementation; ethics of AI (ETH3), accentuating the individual's commitment to ethical considerations while employing AI security technologies; and staff capability (SC2), which reflects the individual's proficiency and competence in effectively harnessing AI technologies for enhanced community security measures. Collectively, these factors shed light on the multifaceted ways AI technologies impact and shape the realm of UAE community security.",http://dx.doi.org/10.30880/ijscet.2023.14.03.004,UNIV TUN HUSSEIN ONN MALAYSIA,Yes,No,"The abstract discusses factors influencing community security, including 'rapid knowledge acquisition through online conferencing' as a factor of AI technology. This implies capturing or retaining knowledge from the environment, though the focus is on influence factors rather than explicit retention mechanisms.","The study discusses factors influencing the use of AI technology in community security, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Collective Tacit Knowledge,None identified,Yes,Yes,"The abstract explicitly mentions 'rapid knowledge acquisition through online conferencing' as a factor of AI technology influencing community security, indicating digital technology is used for knowledge acquisition.",The study uses a questionnaire survey to gather data on the factors influencing the use of AI technology in community security.,"Mobile, Social, and Communication Technologies","Data, Information, and Knowledge Systems",Empirical Study,Empirical Study,True,False
2d19c04f-ffcd-4387-83c8-d7ef48f5070a,Design And Research Of Automated Teaching Feedback And Student Performance Assessment System Based On Nlp,"With the intelligent development of the education industry, traditional teaching evaluation and feedback methods can no longer meet personalized and diversified learning needs. The automated teaching feedback and student performance evaluation system based on natural language processing (NLP) technology can automatically generate personalized and accurate teaching feedback by comprehensively analyzing students' learning behaviors and improving educational effects. In this study, a system based on NLP technology is designed and implemented, which evaluates students' learning status and generates feedback by analyzing multi-modal information such as students' homework, online discussion, and emotional data. Specifically, the system combines deep learning models, sentiment analysis, and semantic understanding technologies, which can capture students' learning progress, emotional state, and cognitive level in real-time and provide dynamic learning assessment and feedback suggestions for teachers and students. The results show that the system can enhance students' learning motivation by 88.65% in discussions and assignments, improve knowledge retention as 65.9% of students demonstrated better course content comprehension, and optimize teacher-student interaction efficiency-with 91.3% of students reporting that personalized suggestions significantly aided their progress. Specifically, real-time emotional analysis (identifying 77.8% of students with above-average emotional engagement) correlates with sustained learning attitude in 45.5% of students, while dynamic feedback reduces delays in intervention, indirectly lowering potential dropout risks.",http://dx.doi.org/10.1177/14727978251391294,SAGE PUBLICATIONS INC,No,Yes,"The abstract discusses an automated teaching feedback and student performance assessment system using NLP, but focuses on evaluating learning status and generating feedback, not on capturing or retaining knowledge from individuals or the organization environment.",The study designs and implements an automated teaching feedback and student performance evaluation system based on natural language processing (NLP) technology to automatically generate personalized and accurate teaching feedback. This system captures and retains students' learning behaviors and emotional data.,None identified,Relational Tacit Knowledge,No,Yes,"The system uses NLP, deep learning, sentiment analysis, and semantic understanding for assessment and feedback, not for capturing or retaining knowledge.","The system uses natural language processing (NLP) technology, deep learning models, sentiment analysis, and semantic understanding technologies to capture and retain students' learning behaviors and emotional data.",None identified,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",Empirical Study,Empirical Study,False,True
e99573e8-4dbe-4f84-b8e0-220c726b532b,"Digital Hermeneutics, Medieval Texts, And Urban History: A Case Study From Aberdeen, Scotland","This article presents an inquiry into the use of natural language processing (NLP) methods to enrich, rather than replace, hermeneutical workflows in historical research. Making use of digital technologies in the form of existing tools and custom computational processing, it advocates an approach that fosters deep text interpretation by historical scholars with the aim of incrementally addressing and expanding the range of research questions asked about a particular theme, using a particular textual corpus. In general, this paper argues that success hinges on the possibility of incrementally and systematically unlocking new data for hermeneutical knowledge acquisition and integration without compromising the role of the human historical researcher and their core scholarly analysis methods. This entails that, just like in a traditional manual, close reading effort, the scholar should retain maximum control of research activity and strategy. Our main finding is that the digital hermeneutical method applied in the described work provides relevant results for a 'gude compt and rekning' (the late medieval concept of 'good account' described in this article) of the conceptual structure of our domain. The general conclusion we draw from this is that NLP brings possibilities for more focused and fine-grained qualitative text analysis in this domain, while allowing easy access to a global perspective on the texts under study. We contend that a combination of tailored quantitative and qualitative text analysis methods can be integrated into a flexible research workflow, which empowers the hermeneutical work of humanities researchers.",Empty,ALLIANCE DIGITAL HUMANITIES ORGANIZATIONS,Yes,No,"The abstract discusses using NLP methods to 'enrich hermeneutical workflows' and 'systematically unlocking new data for hermeneutical knowledge acquisition and integration', implying knowledge capture from historical texts. It aims to 'empower the hermeneutical work of humanities researchers' by enabling knowledge acquisition from textual corpora.",The abstract discusses the use of NLP methods to enrich hermeneutical workflows in historical research but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.,Collective Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly states 'use of natural language processing (NLP) methods' and 'digital technologies in the form of existing tools and custom computational processing' to enrich hermeneutical workflows and enable knowledge acquisition from texts.,The abstract mentions the use of natural language processing (NLP) methods and digital technologies to enhance text interpretation and analysis in historical research.,Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Case Study,Case Study,True,False
4acc0c68-a4e0-4a61-890a-c592d34a50ba,Evaluating Incentive Based 3D Virtual Training For Nasopharyngeal Swab Proficiency,"The global emergence of the COVID-19 pandemic has placed an unprecedented strain on healthcare systems worldwide, demanding the need for accurate and widespread testing methods, particularly the utilization of nasopharyngeal swabs for detecting SARS-CoV-2. Proficiency in this critical procedure among healthcare professionals is paramount to ensure both test accuracy and safety. Nevertheless, conventional training methods face numerous constraints, including high costs, limited availability of trainers, and the inherent risk of infection transmission. In response to these challenges, this study endeavors to explore a novel approach by integrating incentive-based learning techniques with incentive within immersive 3D virtual training environments tailored for nasopharyngeal swabbing. The primary aim of this investigation is to assess the impact of this innovative approach in comparison to conventional 3D virtual training methods on several crucial dimensions, including knowledge acquisition, cognitive load, skill development, and user engagement. To achieve this, the study capitalizes on cutting-edge technologies like virtual reality (VR) to provide a dynamic and realistic training experience. In essence, this research seeks to provide valuable insights into the effective amalgamation of incentive-based learning strategies with incentive principles within the realm of virtual reality-based healthcare training. The specific focus of this study lies in enhancing proficiency in the nasopharyngeal swabbing technique, a skill of paramount importance during the ongoing COVID-19 pandemic. By pushing the boundaries of educational technology and leveraging the power of motivation, this research aspires to contribute significantly to healthcare education in these challenging times.",http://dx.doi.org/10.1007/978-3-031-61066-0_19,SPRINGER INTERNATIONAL PUBLISHING AG,Yes,No,"The abstract explicitly discusses 'knowledge acquisition' as a dimension being assessed in the study, and the training environment is designed to impart proficiency in nasopharyngeal swabbing, which involves capturing and retaining procedural knowledge from the training environment to the learner.","The abstract focuses on evaluating an incentive-based 3D virtual training for nasopharyngeal swab proficiency, but does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Somatic Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly states the use of 'immersive 3D virtual training environments' and 'virtual reality (VR)' as the technology to deliver the training and assess knowledge acquisition and skill development.,The study uses immersive 3D virtual training environments and virtual reality (VR) to provide a dynamic and realistic training experience.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
d5eeb2ea-ee22-42eb-b3bc-e96d3153bbb9,How Can Pneumatics Be Trained With Augmented Reality In The Context Of Training For Industrial-Technical Professions?,"Augmented reality (AR) holds promise as a technology for creating hands-on learning environments. This paper presents the development of an AR-based training program for pneumatics teaching, aiming to investigate the effects of different elements of AR visualization on learning and knowledge acquisition. Two concepts for AR visualization elements were developed: a realistic replica of the pneumatic system and a concept that incorporates additional AR elements, such as airflow tracking and an X-ray view. A mixed-methods approach study was conducted with fifteen first-year industrial mechanics apprentices. The participants were divided into three groups (traditional learning method, concept 1, concept 2) and performed two practical exercises on pneumatics. The results indicated that AR-based training can be an effective method for imparting knowledge in the field of pneumatics. However, the type of visualization used significantly impacts the learner's knowledge absorption. Visualizations conveying additional information, such as airflow tracking and an X-ray view, proved to help learners better understand and internalize complex relationships and functionalities. This study suggests that AR-based training is an effective way to teach pneumatics, but the choice of visualization is crucial. Visualizations providing additional information, such as airflow tracking and an X-ray view, enhance learners' understanding and internalization of complex relationships and functionalities. More research is needed to validate these findings and explore additional ways to use AR to improve the learning experience in pneumatics and other technical fields.",http://dx.doi.org/10.1007/978-3-031-61891-8_34,SPRINGER INTERNATIONAL PUBLISHING AG,Yes,No,The abstract explicitly discusses 'learning and knowledge acquisition' and investigates how different AR visualization elements impact 'knowledge absorption' and help learners 'understand and internalize complex relationships and functionalities' in pneumatics training.,"The abstract discusses the development of an AR-based training program for pneumatics teaching, but does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Somatic Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly states the use of 'Augmented reality (AR)' as the technology for creating hands-on learning environments and developing an 'AR-based training program for pneumatics teaching'.,The study uses augmented reality (AR) to create hands-on learning environments and investigates the effects of different elements of AR visualization on learning and knowledge acquisition.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
5682b705-b167-4c0e-a30c-93e3e3e58b54,Enhancing Fire Safety Education Through Immersive Virtual Reality Training With Serious Gaming And Haptic Feedback,"Over the past decades, China has faced an increasingly severe fire issue, resulting in significant human and financial losses. Consequently, the importance of enhancing fire safety education for citizens has become more pronounced. However, due to safety risks in actual fire scenes, the practical use of firefighting equipment was often learned passively through text or video resources, posing challenges in ensuring users can proficiently operate actual equipment. Virtual reality (VR) emerged as a promising technology to provide users with a low-risk environment to gain hands-on experience with firefighting equipment. Therefore, this study aimed to assess the effectiveness of a specially designed VR game-based firefighting extinguishing equipment training (FEET) that integrated VR with serious gaming elements. The study evaluated the effectiveness of FEET through a comparison between high (HI) and low (LI) immersiveness VR and a non-immersive (NI) setting as a baseline. The study incorporated haptic feedback mechanisms, such as audio and vibration, to enhance user immersiveness within the HI setting. The focus of the study was on evaluating knowledge acquisition, user experiences, and interaction preferences for the proposed FEET design. The study adopted three distinct learning sequences to mitigate the VR halo effects. The results of the study indicated that both VR-based learning methods yielded outstanding user experiences that significantly surpassed the NI setting. Furthermore, the study showed that haptic feedback with richer game contents further enhanced user experiences, underscoring the importance of simulating realistic sensing in improving learning outcomes.",http://dx.doi.org/10.1080/10447318.2024.2364979,TAYLOR & FRANCIS INC,Yes,No,"The abstract explicitly discusses knowledge acquisition in the context of fire safety education. It states: 'The focus of the study was on evaluating knowledge acquisition, user experiences, and interaction preferences for the proposed FEET design'. This indicates the study is about capturing and retaining knowledge (fire safety knowledge) through a VR training system.","The study evaluates the effectiveness of a specially designed VR game-based firefighting extinguishing equipment training (FEET) that integrates VR with serious gaming elements, but it does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Somatic Tacit Knowledge,None identified,Yes,Yes,"The abstract explicitly discusses using Virtual Reality (VR) technology with haptic feedback mechanisms (audio and vibration) to capture and retain knowledge. It states: 'a specially designed VR game-based firefighting extinguishing equipment training (FEET) that integrated VR with serious gaming elements' and 'The study incorporated haptic feedback mechanisms, such as audio and vibration, to enhance user immersiveness'. These digital technologies are used to preserve and transfer practical firefighting skills.",The study evaluates the effectiveness of a specially designed VR game-based firefighting extinguishing equipment training (FEET) that integrates VR with serious gaming elements. Virtual reality (VR) and haptic feedback mechanisms are digital technologies used to enhance user immersiveness and learning outcomes.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies; Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
6365897d-f9f8-4bee-baaa-bf13a2efeae0,Goal - A Data-Rich Environment To Foster Self-Direction Skills Across Learning And Physical Contexts,"Self-direction skill (SDS) is an essential 21st-century skill that can help learners be independent and organized in their quest for knowledge acquisition. While some studies considered learners from higher education levels as the target audience, providing opportunities to start the SDS practice by K12 learners is still rare. Further, practicing such skills requires a concrete context and scaffolding during the skill acquisition. This article introduces the Goal Oriented Active Learner (GOAL) system that facilitates SDS acquisition in learners utilizing daily activities as context. The GOAL architecture integrates learning logs from online environments and physical activity logs from wearable trackers to provide a data-rich environment for the learners to acquire and practice their SDS. The GOAL users follow DAPER, a five-phase process model, to utilize the affordances in the system while practicing SDS. We implemented the GOAL system at a K12 public institution in Japan in 2019. Learners used the online environments for extensive reading and smartwatches for tracking walking and sleeping activities. This study analyzes detailed interaction patterns in GOAL while learners planned and monitored their self-directed actions. The results illustrate the strategies for DAPER behaviors that emerge in different activity contexts. We discuss the potentials and challenges of this technology ecosystem that connects learners' learning logs and physical activity logs, specifically in the K12 context in Japan and, more generally, from the learning analytics research perspective to provide a context to practice SDS.",http://dx.doi.org/10.30191/ETS.202407_27(3).RP04,"INT FORUM EDUCATIONAL TECHNOLOGY & SOC, NATL TAIWAN NORMAL UNIV",No,Yes,"The abstract describes a system (GOAL) that helps learners acquire self-direction skills by integrating learning logs and physical activity logs. It focuses on skill acquisition and practice, not on capturing or retaining knowledge from individuals or the organization.","The GOAL system facilitates SDS acquisition in learners utilizing daily activities as context, integrating learning logs from online environments and physical activity logs from wearable trackers.",None identified,Collective Tacit Knowledge,No,Yes,"The abstract mentions digital technologies (online environments, wearable trackers) used for learning and tracking activities, but not for capturing or retaining tacit knowledge. The focus is on skill practice, not knowledge retention.",The GOAL system integrates learning logs from online environments and physical activity logs from wearable trackers to provide a data-rich environment for the learners to acquire and practice their SDS.,None identified,"Cyber-Physical Systems, IoT, and Smart Environments; Mobile, Social, and Communication Technologies",Empirical Study,Empirical Study,False,True
dca87aab-819d-457a-8ec4-82cabbfae62b,Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion,"Objective Osteosarcoma is a prevalent primary malignant bone tumor in children and adolescents, accounting for approximately 5 % of childhood malignancies. Because of its rarity and biological complexity, treatment breakthroughs for osteosarcoma have been limited. To advance research in this field, we aimed to construct the first comprehensive osteosarcoma knowledge graph (OSKG) using the PubMed database. Methods A systematic search of PubMed (2003-2023) using the keyword osteosarcoma  yielded 25,415 abstracts. Leveraging BioBERT, pretrained on biomedical corpora and fine-tuned with osteosarcoma-specific manual annotations, we identified 16 entity types and 17 biological relationships. The extracted elements were synthesized to create the OSKG, resulting in a deep learning-based knowledge base to explore osteosarcoma pathogenesis and molecular mechanisms. We then developed a specialized question-answering system (knowledge graph question answering (KGQA)) powered by ChatGLM3. This system employs advanced natural language processing and incorporates the OSKG to ensure optimal response quality and accuracy. Results The pretrained BioBERT averaged > 92 % accuracy in entity and relationship training. Evaluation using 100 pairs of gold-standard quizzes showed that the final quiz system outperformed other large language models in accuracy and robustness. Conclusion The system is designed to provide accurate disease-related queries and answers, effectively facilitating knowledge acquisition and reasoning in medical research and clinical practice. This project offers a robust tool for osteosarcoma research and promotes the deep integration of knowledge graphs and artificial intelligence technologies in the medical field.",http://dx.doi.org/10.1016/j.imed.2024.12.001,ELSEVIER,Yes,No,The abstract explicitly discusses constructing a knowledge graph (OSKG) from PubMed abstracts to 'explore osteosarcoma pathogenesis and molecular mechanisms' and developing a question-answering system to 'facilitate knowledge acquisition and reasoning'. This involves capturing and retaining knowledge from the biomedical literature.,The study focuses on constructing an osteosarcoma knowledge graph and developing a question-answering system. It does not explicitly discuss capturing or retaining knowledge from individuals or the organization environment.,None identified,None identified,Yes,No,"The abstract states: 'Leveraging BioBERT, pretrained on biomedical corpora and fine-tuned with osteosarcoma-specific manual annotations, we identified 16 entity types and 17 biological relationships. The extracted elements were synthesized to create the OSKG... We then developed a specialized question-answering system (knowledge graph question answering (KGQA)) powered by ChatGLM3.' These are digital technologies used to capture and retain knowledge.",The study does not mention any digital technologies used to capture or retain tacit knowledge.,Artificial Intelligence and Intelligent Computation,None identified,Empirical Study,Empirical Study,True,False
2495cb30-472e-461e-bb45-96e747f9d9d1,Mpr: A Dataset For Extracting Relations Between Method Entities And Scientific Papers,"The method entities are the distillation of the knowledge within scientific papers. However, the contribution of different method entities to a study varies. Therefore, discerning the relation of a method and a paper has become a common concern in many application scenarios such as in impact evaluation of a paper from the method dimension, in method knowledge acquisition and retrieval and so on. Nevertheless, existing studies have often simplified this issue to a text classification task, modeling the semantics of entire method sentences rather than individual method entities. This approach falls short in addressing the complexity of a single sentence containing multiple method entities with inconsistent semantic relations. To overcome this limitation, this study formalizes the problem as an end-to-end named entity recognition task and introduces MPR, a dataset of the relation labels for the sequence labeling task. The dataset supports to identify method entities and their relations with the host paper in an integrated process. Several deep learning-based models are developed to solve the problem, with the SciBERT-based algorithm showing particularly excellent performance and thus establishing a strong baseline for the task. Part of the MPR dataset is publicly accessible at https://github.com/ChenCbnu/methodanno. The communities are welcome to utilize it as a foundation for exploring advanced performance and promising directions in fine-grained knowledge mining within the domain of scientific literature in the new technological era.",http://dx.doi.org/10.1145/3677389.3702579,ASSOC COMPUTING MACHINERY,Yes,No,"The abstract discusses extracting method entities from scientific papers and discerning their relation to the host paper, for applications such as 'method knowledge acquisition and retrieval'. This involves capturing knowledge from scientific papers.",The study focuses on extracting relations between method entities and scientific papers. It does not explicitly discuss capturing or retaining knowledge from individuals or the organization environment.,None identified,None identified,Yes,No,"The abstract states: 'Several deep learning-based models are developed to solve the problem, with the SciBERT-based algorithm showing particularly excellent performance.' This indicates the use of digital technologies (deep learning, SciBERT) to capture and retain knowledge from scientific papers.",The study does not mention any digital technologies used to capture or retain tacit knowledge.,Artificial Intelligence and Intelligent Computation,None identified,Empirical Study,Empirical Study,True,False
3cb180cc-b71a-4fa2-b75c-0b521df5e67a,A Hybrid Adaptive Learning Model For Mathematics Education: Integration Of Wfcal And Q-Learning,"With the rapid development of artificial intelligence and big data technologies, personalized learning systems have become a key focus in education, aiming to tailor educational content to individual students' needs. However, existing systems still face challenges in fully adapting to students' diverse learning styles and behaviors, often failing to provide optimal learning paths and recommendations based on comprehensive student data. To address these shortcomings, this study proposes a personalized mathematics education system based on adaptive learning algorithms, integrating weighted feature clustering adaptive learning (WFCAL), weighted knowledge point similarity recommendation and Q-learning path optimization. This novel approach dynamically evaluates students' knowledge mastery and adjusts the learning content and path accordingly, ensuring that each student follows the most efficient and personalized learning trajectory. The system's key advantages lie in its ability to leverage both cognitive and behavioral data to optimize learning outcomes and enhance student engagement. Experimental results demonstrate that the proposed model significantly outperforms traditional methods in terms of knowledge mastery prediction accuracy, task completion rate (TCR), learning progress rate (LPR) and knowledge retention rate (KRR). Specifically, our model achieves higher learning efficiency and effectiveness across two publicly available datasets, ASSISTments and MATH, confirming the superiority of the adaptive learning approach. In summary, this research contributes to the field of personalized education by providing a robust and adaptive learning system that not only enhances learning outcomes but also offers valuable insights for future advancements in intelligent educational systems.",http://dx.doi.org/10.1142/S0218126626501276,WORLD SCIENTIFIC PUBL CO PTE LTD,No,Yes,"The abstract discusses a personalized learning system that adapts to students' knowledge mastery and learning paths, but it does not discuss capturing or retaining knowledge from individuals or the organizational environment. It focuses on optimizing learning outcomes through adaptive algorithms.","This study proposes a personalized mathematics education system based on adaptive learning algorithms, integrating weighted feature clustering adaptive learning (WFCAL), weighted knowledge point similarity recommendation and Q-learning path optimization. This novel approach dynamically evaluates students' knowledge mastery and adjusts the learning content and path accordingly, ensuring that each student follows the most efficient and personalized learning trajectory.",None identified,Relational Tacit Knowledge,No,Yes,"The abstract describes the use of adaptive learning algorithms (WFCAL, Q-learning) for personalizing education, but does not mention using digital technologies to capture or retain tacit knowledge from individuals or organizations.","The system's key advantages lie in its ability to leverage both cognitive and behavioral data to optimize learning outcomes and enhance student engagement. Experimental results demonstrate that the proposed model significantly outperforms traditional methods in terms of knowledge mastery prediction accuracy, task completion rate (TCR), learning progress rate (LPR) and knowledge retention rate (KRR).",None identified,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Rule-Based, Decision, and Expert Systems",Empirical Study,Empirical Study,False,True
4c179923-f7eb-4f1a-a162-65426023e1e2,A Tale Of Many Iots: A Modular Constructivist Course Design For Internet Of Things Education,"Contribution: This study demonstrates that a modular constructivist approach to Internet of Things (IoT) education significantly enhances student engagement, knowledge retention, and practical application of concepts. The distinctive aspect of this approach lies in its adaptability to various teaching modalities, including traditional classrooms and massive open online courses (MOOCs), while effectively covering the comprehensive IoT ecosystem. Background: The rapid proliferation of IoT technologies across various sectors has created a pressing demand for a skilled workforce adept in IoT principles. However, existing educational models often provide a limited perspective on IoT, underscoring the necessity for a holistic educational framework that can be applied across diverse educational programs. Intended Outcomes: The primary outcomes of this approach include improved student knowledge and understanding of IoT concepts, increased engagement in the learning process, enhanced retention rates, and the ability to apply learned concepts in practical scenarios. Application Design: The course employs a modular constructivist instructional approach, which allows for the integration of modern learning theories and constructivist principles. This design facilitates adaptability to various teaching modalities and encourages active learning through hands-on experiences in each module, covering critical aspects of the IoT ecosystem. Findings: The findings show significant improvements in student knowledge, with self-assessment data showing increases between 41.5% and 89.6% across all topic areas. Performance metrics and qualitative feedback consistently indicate that the course effectively enhances understanding of IoT concepts, demonstrating its versatility and effectiveness in different learning environments.",http://dx.doi.org/10.1109/TE.2025.3624281,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,No,Yes,"The abstract describes a modular constructivist course design for IoT education, focusing on enhancing student engagement and knowledge retention. It does not discuss capturing or retaining knowledge from individuals or organizational environments.","The distinctive aspect of this approach lies in its adaptability to various teaching modalities, including traditional classrooms and massive open online courses (MOOCs), while effectively covering the comprehensive IoT ecosystem. The course employs a modular constructivist instructional approach, which allows for the integration of modern learning theories and constructivist principles. This design facilitates adaptability to various teaching modalities and encourages active learning through hands-on experiences in each module, covering critical aspects of the IoT ecosystem.",None identified,Relational Tacit Knowledge,No,Yes,The abstract discusses a course design for IoT education but does not mention using digital technologies to capture or retain tacit knowledge.,"The course employs a modular constructivist instructional approach, which allows for the integration of modern learning theories and constructivist principles. This design facilitates adaptability to various teaching modalities and encourages active learning through hands-on experiences in each module, covering critical aspects of the IoT ecosystem.",None identified,"Human–Computer Interaction and Immersive Technologies; Cyber-Physical Systems, IoT, and Smart Environments",Empirical Study,Empirical Study,False,True
c71ea5d0-d703-4791-bf8a-c7af1270dba5,Key Antecedents And Consequences Of Blockchain Technology Adoption In The Wine Industry: A Multiple Case Study Analysis,"PurposeThe present study aims to identify the antecedents and consequences of blockchain adoption in the wine industry from the absorptive capacity perspective through a multiple case study approach.Design/methodology/approachA multiple case study approach was utilized, wherein data was gathered through semi-structured interviews and secondary sources of information from the five Italian innovative wineries.FindingsThe results show that the dynamic capabilities of wineries and the creation of strategic partnerships are common conditions for the adoption of blockchain technology (BCT). In addition, findings reveal that creating value for all supply chain stakeholders and preventing counterfeit products are the most important consequences of BCT adoption.Research limitations/implicationsThis study fills a gap in the literature by investigating the drivers of BCT technology adoption under two theoretical lenses, Absorptive capacity and Dynamic capability theories, confirming the usefulness of these two theories in explaining the process of innovation adoption.Originality/valueThe originality of our research study lies in its investigation of the antecedents and consequences of BCT adoption in the wine supply chain, focusing specifically on the role of dynamic capabilities, knowledge acquisition and assimilation, strategic partnerships and open interactions with external actors in driving technological innovation and the successful implementation of BCT in the wine industry. By offering empirical data on the drivers and impacts of BCT adoption, as well as theoretical implications for technological innovation and value creation in the wine sector, our study contributes to filling gaps in the existing literature and provides practical insights for wineries and AgTechs seeking to integrate BCT into their business models.",http://dx.doi.org/10.1108/BFJ-01-2024-0020,EMERALD GROUP PUBLISHING LTD,Yes,No,"The abstract discusses 'knowledge acquisition and assimilation' as drivers of blockchain adoption, and the study uses absorptive capacity theory, which involves capturing and retaining knowledge from the environment and partners.","The study focuses on the antecedents and consequences of blockchain adoption in the wine industry, but does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Relational Tacit Knowledge,None identified,Yes,No,"The study focuses on blockchain technology adoption, which is a digital technology used to capture and retain knowledge across the supply chain.","Blockchain technology is discussed, but it is not used to capture or retain tacit knowledge. It is used for value creation and preventing counterfeit products.","Distributed, Secure, and Trust Technologies",None identified,Case Study,Case Study,True,False
bfb5e5e0-0786-4b41-b4ee-46f16d651eaa,Online Postural Education Program: Approach For Scholars,"Introduction: Postural Education programs involving students, teachers, and family members to improve posture and postural habits should provide integrated knowledge acquisition and improve the quality of life of those involved. Objective: To evaluate the theoretical knowledge on posture and education in health, dynamic posture, physical self-perception in postural habits, and the quality of life of adolescents, before and after the application of an Online Postural Education Program. Method: Longitudinal interventional study with quantitative and qualitative approach. The sample comprised adolescents, teachers, and parents from the participating school. Anamnesis, analysis of dynamic postures was performed for the adolescents. Questionnaires were applied to adolescents, teachers, and parents. The program was conducted over five weeks, encompassing five remote, synchronous meetings, interactive educational intervention, and physical exercises. An online course was given to Teachers. Results: The interventions for 54 schoolchildren aged 11-16 years provided a significant improvement in the theoretical knowledge (p<0.001), dynamic postures of tying shoelaces (p<0.001), lifting and dropping objects to the ground (p<0.001), carrying backpacks (p<0.001), sitting at a desk to write (p<0.001), talking (p<0.001), using a computer (p=0.001), physical self-perception (p<0.001) and quality of life (p=0.008). Teachers and parents expressed learning with the program. Conclusion: This study provided a significant improvement in knowledge, dynamic posture, postural habits, physical self-perception, and quality of life of the adolescents. The interventions associated with the use of technology provided a teaching-learning process for the participating students.",http://dx.doi.org/10.14571/brajets.v17.n3.845-861,"INST FED EDUCATION, SCIENCE & TECHNOLOGY OF GOIAS, CAMPUS INHUMAS",Yes,No,"The abstract discusses 'integrated knowledge acquisition' and evaluates theoretical knowledge on posture and health education, with interventions leading to significant improvement in knowledge, indicating knowledge retention.","The study evaluates the impact of an Online Postural Education Program on theoretical knowledge, dynamic postures, and quality of life, but does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Somatic Tacit Knowledge,None identified,Yes,Yes,"The program was conducted over five weeks, encompassing five remote, synchronous meetings, interactive educational intervention, and physical exercises. An online course was given to Teachers.","The study uses an online course and remote, synchronous meetings for educational intervention, but these are not specifically for capturing or retaining tacit knowledge.","Mobile, Social, and Communication Technologies",Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
