uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
43aae305-dc0f-4a1d-bda2-630a71f95bdb,"Title：Generative Ai For Cybersecurity Awareness Training Abstract：Human errors remain one of the leading causes of cybersecurity breaches during the rapid growth of cyber-attack techniques recently, underscoring the need for adaptive and personalized training programs. Traditional Cybersecurity Awareness Training (CSAT) programs often rely on static content, lack of personalization, and struggle remain in the face of evolving threats. This study presents an AI driven CSAT framework that integrates Generative Artificial Intelligence (GAI), Online Machine Learning, and adaptive data processing to deliver personalized, scalable, and real-time training contents. The proposed model utilizes GAI to dynamically generate interactive training contents tailored to individual user profiles based on job roles, behavioural risk indicators, impact assessment scores, and the pre-assessment outcomes. An online Naïve Bayes algorithm enables continuous risk profiling and content adaptation according to user performance, while windowing technique and integrated search engine ensure up-to-date and contextually relevant training materials. The proposed system aligns with Bloom's Taxonomy and MITRE ATT&CK framework to ensure cognitive depth and real-world attack vector relevance. The research demonstrates that the integration of GAI with adaptive learning technologies significantly improves knowledge retention, enhance user engagement, and delivers cost-effective training solution. Further this study highlights the potential of GAI in revolutionizing cybersecurity training, ensuring resilience against evolving cyber-threats. © 2025 IEEE.",Yes,"The abstract discusses a framework that uses AI to deliver personalized training content and improve knowledge retention, which implies capturing and retaining knowledge.",No,None identified,No,"The study presents an AI-driven CSAT framework that integrates Generative Artificial Intelligence (GAI), Online Machine Learning, and adaptive data processing to deliver personalized, scalable, and real-time training contents, focusing on improving knowledge retention and user engagement rather than explicitly discussing capturing or retaining knowledge."
534e8c56-35ea-41d5-808d-04f2ef757979,"Title：Innovative Visualizations In Aviation Safety Training Leveraging Artificial Data For Educational Advancement Abstract：This paper explores the integration of innovative visualization technologies and artificial data in aviation safety training, emphasizing their transformative potential for enhancing educational outcomes. Through advanced simulation platforms, such as virtual and augmented reality, and AI-driven personalized learning systems, trainees experience realistic scenarios that improve engagement, spatial awareness, and decision-making skills. The study highlights significant improvements in training efficiency, knowledge retention, and error reduction, driven by synthetic data and adaptive learning methodologies. Challenges, including high implementation costs and data security concerns, are also discussed, along with case studies illustrating the practical application and effectiveness of these technologies. The findings underscore the need for continued innovation to foster a more competent and secure aviation workforce. © The Authors.",Yes,"The abstract discusses improving knowledge retention through advanced simulation platforms and AI-driven personalized learning systems, which implies capturing and retaining knowledge.",No,None identified,No,"The paper explores the integration of innovative visualization technologies and artificial data in aviation safety training, focusing on enhancing educational outcomes and improving training efficiency rather than explicitly discussing capturing or retaining knowledge."
35d42559-a992-402e-a6e7-d462addfb5b2,"Title：An Improved Group Decision-Making Method For Evaluating Knowledge Sharing Levels In Digital Innovation Ecosystems Abstract：As digital technology undergoes rapid advancement and widespread adoption, a robust digital innovation ecosystem has steadily emerged and flourished. The level of knowledge sharing within the digital innovation ecosystem holds paramount significance in enhancing both the efficiency and the prowess of innovation across the entire system. Therefore, this paper presents an improved approach to interval intuitionistic fuzzy multi-attribute group decision making, specifically tailored to evaluate the level of knowledge sharing within the digital ecosystem for innovation. This method optimizes the aggregate operator of interval intuitionistic fuzzy sets (IVIFS), introduces correlation coefficient into index weights, improves the order relation method (G1 method), and calculates the final index weights by combining the objective weights obtained by interval intuitionistic fuzzy entropy. At the same time, variance improved weighted scoring function is introduced into the ranking part, and the scheme consistency index under different indexes is calculated by combining the index weights. The research contributions of this paper are reflected in three aspects: Firstly, embedding the evaluation of knowledge sharing levels into the governance framework of the digital innovation ecosystem breaks through the evaluation boundaries of innovation in a single organization or region. Secondly, the development of the evaluation model effectively solves the problem of quantifying qualitative indicators in the process of knowledge sharing, providing a new methodological tool for the evaluation of complex systems. Thirdly, through empirical tests, the applicability of the evaluation framework has been verified, providing a quantitative decision-making basis for policymakers to optimize the allocation of innovation resources. © The Author(s) under exclusive licence to Taiwan Fuzzy Systems Association 2025.",No,"The abstract discusses evaluating knowledge sharing levels within a digital innovation ecosystem using a group decision-making method. It focuses on assessment and quantification of knowledge sharing, not on capturing or retaining knowledge from individuals or organizations.",No,"The paper presents an improved approach to interval intuitionistic fuzzy multi-attribute group decision making, specifically tailored to evaluate the level of knowledge sharing within the digital ecosystem for innovation.",Yes,"This paper presents an improved approach to interval intuitionistic fuzzy multi-attribute group decision making, specifically tailored to evaluate the level of knowledge sharing within the digital ecosystem for innovation. The development of the evaluation model effectively solves the problem of quantifying qualitative indicators in the process of knowledge sharing, providing a new methodological tool for the evaluation of complex systems."
870e07fc-a198-476f-9e97-98e059bbafe2,"Title：Metaclues: Constructivist Learning Via Progressive Clues From Generative Ai In A Metaverse Environment Abstract：This paper introduces MetaClues, an AI-driven framework that integrates generative AI and Metaverse technology to deliver a constructivist learning experience. This innovative system combines image-to-3D generation, large language models, and text-to-image models to create progressive clues within a virtual campus. Learners engage in thematic zones, interact with AI-powered non-playable characters, and manipulate artifact items - creating, fusing, or exchanging them - to steer their own discovery process.At the heart of MetaClues is the goal of uncovering or recreating a secret artifact, a multidisciplinary item rich with educational significance. Learners follow progressive clues tied to a relevance score for each item they possess. This scoring system evaluates an item's connection to the secret artifact across multiple dimensions, offering insights into its value. To unlock additional clues, learners must create, fuse, or exchange items, refining their understanding of the artifact based on these scores. This adaptive approach strikes a balance between structured, domain-specific learning and open-ended creativity, fostering active engagement.A pilot study with 19 participants showed notable improvements in participation, knowledge retention, and motivation to explore further. Impressively, 84% of novice learners gained a substantive understanding of multidisciplinary concepts. Evaluations using the System Usability Scale (SUS) and the Technology Acceptance Model (TAM) confirmed high usability and educational impact.Using generative AI as a collaborative tool, MetaClues aims to transform learners from passive recipients into creative problem solvers. Our research demonstrated how constructivist principles can be blended with generative AI and immersive technology to enrich multidisciplinary education. © 2025 IEEE.",No,"The abstract describes MetaClues, an AI-driven framework for constructivist learning. It focuses on learning and discovery, not on capturing or retaining knowledge from individuals or organizations.",No,"The paper introduces MetaClues, an AI-driven framework that integrates generative AI and Metaverse technology to deliver a constructivist learning experience.",Yes,"This paper introduces MetaClues, an AI-driven framework that integrates generative AI and Metaverse technology to deliver a constructivist learning experience. This innovative system combines image-to-3D generation, large language models, and text-to-image models to create progressive clues within a virtual campus. Learners engage in thematic zones, interact with AI-powered non-playable characters, and manipulate artifact items - creating, fusing, or exchanging them - to steer their own discovery process."
ceb8f2d7-b827-4859-9cd0-037cc3795700,"Title：How Management Support Systems Affect Job Performance: A Systematic Literature Review And Research Agenda: How Management Support Systems Affect Job Performance…: J. A. Kempkes Et Al. Abstract：In recent years new digital technologies, such as self-service systems and big data analytics, have brought about important changes across all organizational divisions. However, although these technologies offer new features to support all kinds of business activities, they share some of the same characteristics as prior technologies and may therefore induce some of the same behavioral implications that have already been studied for different waves of technological innovations. Thus, to comprehensively assess whether employees’ job performance benefits from the adoption of digital technologies, research and practice should build upon the significant amount of knowledge that exists in different but related research fields. This study presents a systematic literature review of research examining the effects of management support systems (MSSs) on various facets of job performance. The review is guided by our conceptual framework that aims to facilitate the understanding of the MSS-job performance relation by integrating both mechanisms by which MSS effects can occur and variables that specify the form and/or magnitude of this relationship. Through this theoretical lens, we analyze 271 empirical articles published in leading academic journals between 1974 and 2019. Based on the synthesis of the vast body of empirical evidence, we critically reflect on the current state of knowledge and outline fruitful avenues for future research. We find that while especially task performance effects have received much attention in the literature, effects on behaviors going beyond the prescribed tasks of a job, such as employees’ willingness to exert effort, compliance, and knowledge acquisition, are still underrepresented. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2023.",Yes,"The abstract discusses the effects of management support systems on job performance, including 'knowledge acquisition' as an underrepresented effect, implying the capture or retention of knowledge.",No,None identified,No,"The abstract discusses the effects of management support systems on job performance but does not explicitly discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals, groups, or organizational environments."
652a4105-c67d-42cf-82f9-1eaeb95b6fb9,"Title：Implementation Of A Competency-Based Approach In Teaching Astrophysics And Astronomy Abstract：The article considers implementing a competency-based approach in teaching astronomy and astrophysics in general and specialised educational institutions. competency-based learning facilitates not only knowledge acquisition but also the development of key skills, including critical thinking, research and digital competencies, analytical abilities, communication skills, and teamwork. Special attention is given to the use of interactive technologies, particularly virtual laboratories, simulations, and digital tools, which enable students to observe and analyse astronomical phenomena even remotely. Programmes such as Stellarium, Universe Sandbox 2, and others open up opportunities for a deeper understanding of complex astronomical processes and contribute to the formation of students' scientific worldviews. The article also examines methods of organising laboratory work and research projects aimed at modelling cosmic phenomena, analysing the physical characteristics of stars, and calculating planetary orbits. The use of modern technologies in teaching allows for high-quality material assimilation, increased student motivation, and the integration of interdisciplinary knowledge. The research results confirm the effectiveness of the competency-based approach, which ensures the development of necessary skills for successful student adaptation to modern technological society and their preparation for further scientific or professional activities.  © Published under licence by IOP Publishing Ltd.",No,"The abstract discusses competency-based learning and use of interactive technologies for teaching, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"The article considers implementing a competency-based approach in teaching astronomy and astrophysics, but does not explicitly discuss capturing or retaining knowledge.",Yes,"competency-based learning facilitates not only knowledge acquisition but also the development of key skills, including critical thinking, research and digital competencies, analytical abilities, communication skills, and teamwork."
3273f15a-78b3-4b92-af78-0d9ed3995694,"Title：Enhancing Aiops With Lilt: A Lora-Based Incremental Learning Transformer For Robust Adaptation To Concept Drift Abstract：With the widespread application of artificial intelligence technology in the field of operations and maintenance, AIOps (Artificial Intelligence for IT Operations) has become a key technology for improving operational efficiency and automated decision-making. However, traditional machine learning models often struggle to maintain stable performance when dealing with concept drift and catastrophic forgetting. To address this issue, this paper proposes the LILT model (LoRA-based Incremental Learning Transformer), which implements incremental learning in the Transformer neural network through LoRA fine-tuning technology. Additionally, the model incorporates regularization methods to constrain the model parameters, effectively addressing concept drift and knowledge retention issues in hard disk failure prediction. The LoRA adapter facilitates incremental learning by fine-tuning the feedforward layer parameters, improving the model's adaptability when new tasks arise. Meanwhile, freezing the parameters of the self-attention layer ensures the stability of the task and promotes the accumulation of knowledge over long-term learning. Regularization techniques add constraints to control model parameter changes, ensuring stability between tasks and supporting long-term knowledge retention. Moreover, the integrated gradient (IG) method is employed to analyze the feature importance of the model, specifically demonstrating the contribution of each input feature to the model's predictions by outputting the tensor of feature contributions. Experimental results show that LILT, when applied to hard disk failure prediction tasks with concept drift, demonstrates stronger task adaptability and stability compared to traditional Transformer models. Furthermore, LILT has a lower forgetting rate compared to the LoRA-based incremental learning method. The model has made significant progress in retaining the memory of old tasks, effectively mitigating catastrophic forgetting. At the same time, the integrated gradient method enhances the interpretability of LILT. This study provides a novel solution for the fault prediction domain, demonstrating strong stability and interpretability in a drift-driven streaming data environment. © 2025 IEEE.",Yes,The abstract explicitly discusses 'knowledge retention issues' and 'long-term knowledge retention' in the context of incremental learning for hard disk failure prediction.,No,None identified,No,"The paper proposes the LILT model to address concept drift and knowledge retention issues in hard disk failure prediction. However, it does not explicitly discuss capturing or retaining knowledge from individuals or organizations."
0e387ab0-49eb-46c9-952c-0006130e7ab4,"Title：Academic Mentorship Guidance System For Selection Of Academic Courses: A Systematic Review Abstract：The purpose of this systematic review is to explore the role of Virtual Reality (VR) toward academic mentorship and career decision-making. This review synthesized 25 experimental and qualitative studies on the subject of VR simulations engaging in informed academic specialization choices, published between 2013 and 2023. A structured analysis of studies is done on IEEE Explorer, PubMed, and Google Scholar using pre-defined criteria for the methodology. One of the major downsides of traditional mentorship systems is that they face resource shortage that prevents them from offering personal guidance. VR provides this through immersive, real-world simulations that students experience with a possible career path. For example, VR-based simulations in the workplace allow for exploration of different professional environments and increase the level of confidence in making decisions. The study discovers that VR-based mentoring is almost 45% better for engagement, 30% better for decision confidence and 50% better for knowledge retention than traditional methods. However, high implementation costs and challenges of accessibility are still the main barriers for the wide spread adoption. Future research on low priced, available VR solutions and how VR should be used in tone with existent frameworks for education. These findings provide an opportunity to use VR in transforming academic mentorship, to enable an interactive, data driven, and more global approach to career exploration for students. © 2025 The Author(s). Published with license by Taylor & Francis Group, LLC.",Yes,"The abstract explicitly discusses 'knowledge retention' in the context of VR-based mentoring, stating it is '50% better for knowledge retention than traditional methods'.",No,None identified,No,"The systematic review explores the role of Virtual Reality (VR) in academic mentorship and career decision-making. However, it does not explicitly discuss capturing or retaining knowledge from individuals or organizations."
9466e576-5507-48c4-bf38-07433fbdd095,"Title：Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience Abstract：This study examines how digital twin in mechanical maintenance management influences operational resilience in mechanical systems, while also investigating the mediating role of absorptive capacity and the moderating effect of technological turbulence. The research aims to provide a comprehensive understanding of how digital transformation and knowledge capabilities jointly enhance resilient performance in technologically dynamic environments. Method: A quantitative, cross-sectional design was adopted, and data were collected from 295 mechanical and maintenance professionals using validated scales from prior research. The dataset was analyzed using ADANCO to assess reliability, validity, and the structural relationships among constructs. Measurement evaluation included confirmatory factor analysis, while the structural model was tested through path analysis, mediation, and moderation procedures. Findings: Results revealed that digital twin in mechanical maintenance management significantly improves operational resilience. Absorptive capacity emerged as a significant mediator, demonstrating that knowledge acquisition, assimilation, transformation, and exploitation are essential pathways through which digital twin enhances resilience. Technological turbulence strengthened the relationship between digital twin and operational resilience, confirming its role as a meaningful boundary condition. Originality/Implications: The study extends dynamic capabilities theory by integrating digital twin, absorptive capacity, and technological turbulence into a unified resilience model. Practically, it highlights the strategic value of digital twin for improving system robustness, particularly when supported by strong learning capabilities and aligned with rapidly evolving technological environments. Copyright © 2025 Reports in Mechanical Engineering. All rights reserved.",Yes,"The abstract explicitly discusses 'absorptive capacity' as a mediator, which involves 'knowledge acquisition, assimilation, transformation, and exploitation' as pathways through which digital twin enhances resilience. This indicates a focus on capturing and retaining knowledge from the organizational environment.",No,None identified,No,"The abstract discusses how digital twin in mechanical maintenance management influences operational resilience but does not explicitly discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals, groups, or organizations."
01f6a5db-ebf5-4ace-88e1-35a58c10dc19,"Title：Anubrahman: Cultivating An Accessible Aerospace Research Community For Bridging Academia And Industry, Empowering The Next Generation In Space Science And Engineering Abstract：AnuBrahman, derived from the Sanskrit words”Anu” (atom) and”Brahman” (universe), embodies the journey from fundamental concepts to the vast realm of aerospace. Originally a college newsletter, it has evolved into a dynamic, accessible platform that connects students, educators, and industry professionals, effectively bridging academia and the aerospace sector. Central to its mission is the commitment to making aerospace knowledge accessible, encouraging students to engage in research and share their insights. The platform provides a structured environment for students to conduct research, write articles, and publish their work, thereby cultivating essential skills in research methodologies and analytical writing. This hands-on experience equips them with vital research practices, laying a foundation for their careers as scientists and engineers in aerospace. AnuBrahman curates an open-access repository comprising research publications, technical articles, data sets, and educational resources, empowering users from diverse backgrounds to access the latest advancements in aerospace. By exploring groundbreaking ideas and complex topics, students and professionals contribute to a continually expanding aerospace knowledge base. The platform removes barriers to information while fostering student-led research, cultivating a collaborative community that embraces emerging technologies and innovative methodologies, and nurturing critical thinking and technical skills vital to the aerospace field. A key strategy of AnuBrahman is to bridge the gap between educational institutions and the aerospace industry. By linking private-sector companies directly with schools, it provides students with access to industry insights, mentorship, and career-building opportunities. Recognizing the significance of early exposure, AnuBrahman introduces elementary students to foundational aerospace concepts, igniting curiosity from an early age. To enhance engagement, AnuBrahman publishes an e-magazine with timely updates on competitions, technical webinars, and research opportunities, ensuring students stay connected to the broader aerospace ecosystem. Daily quizzes based on the platform’s articles reinforce learning, aiding knowledge retention and industry readiness. Steadily expanding its reach from”Atoms to Space,” AnuBrahman prioritizes accessibility, collaboration, and research-driven learning. This initiative aspires to inspire a new generation of aerospace professionals and foster a research culture that enables the free flow of information between academia and industry, preparing a skilled workforce ready to innovate and lead in the rapidly advancing aerospace sector. © GLEX 2025.All rights reserved.",Yes,"The abstract discusses creating an 'open-access repository comprising research publications, technical articles, data sets, and educational resources' and 'curates' aerospace knowledge, which involves capturing and retaining knowledge.",No,None identified,No,"The abstract focuses on cultivating an accessible aerospace research community for bridging academia and industry, empowering the next generation in space science and engineering, rather than on capturing or retaining knowledge."
5264e5a0-fc86-41d7-89c9-f0dee7f22533,"Title：Enhancing Wildfire Detection With Real-Time Predictive Analytics Using Extreme Learning Machine Abstract：Data shows that larger and more catastrophic fires will cause greater fatalities and widespread damage, posing a severe threat to human life, ecosystems, infrastructure, and the atmosphere. Having technologies in place for wildfire detection and real-time predictive analysis is crucial for reducing these hazards. Our wildfire detection system scans hundreds of cameras per minute to improve detection efficiency. It is powered by a cloud-based workflow that integrates DL based picture identification software. Using min-max normalisation to standardise brightness and contrast allows for better image comparison, while Gaussian filtering improves picture quality by eliminating noise. Furthermore, a technique for extracting important features from images that is based on segmentation might simplify image preparation. The algorithm uses a probabilistic ELM model to identify wildfires. A dependable method for early fire detection, the ELM-based predictive model obtained 97% accuracy. Reduce wildfire-related losses and fatalities through enhanced early detection and reaction times. This system optimises wildfire monitoring and forest management by merging cloud-based workflows, ML-powered image processing, and real-time predictive analysis. © 2025 IEEE.",No,"The abstract focuses on wildfire detection using predictive analytics and machine learning, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,Having technologies in place for wildfire detection and real-time predictive analysis is crucial for reducing these hazards. Our wildfire detection system scans hundreds of cameras per minute to improve detection efficiency.
e16d143f-3d32-4511-be5f-ae6427cb1059,"Title：Ai-Powered Learning Pathways: Personalized Learning And Dynamic Assessments Abstract：Integrating artificial intelligence (AI) in education has introduced innovative approaches, particularly in personalized learning and dynamic assessment. Conventional teaching models often struggle to address learners’ diverse needs and abilities, underscoring the necessity for AI-driven flexible learning frameworks. This study explores how AI-aided smart learning paths and dynamic assessments enhance learning efficiency by improving knowledge acquisition, optimizing task completion time, and increasing student engagement. A six-week quasi-experimental study was conducted with 200 students, divided into an experimental group using an AI-based learning system and a control group following traditional methods. Pre- and post-tests and engagement analyses were used to evaluate outcomes. The experimental group demonstrated a 25% improvement in performance, completed tasks 25% faster, and showed a 15% increase in engagement compared to the control group. These findings highlight the potential of AI to deliver personalized learning experiences and timely feedback, significantly enhancing student outcomes. Future research should involve larger participant groups across higher educational levels and examine the long-term impact of AI-supported education on students’ knowledge retention and skill reinforcement. © (2025), (Science and Information Organization). All rights reserved.",No,"The abstract discusses AI-powered personalized learning and dynamic assessments to improve learning efficiency, not capturing or retaining knowledge from individuals or organizations.",Yes,"This study explores how AI-aided smart learning paths and dynamic assessments enhance learning efficiency by improving knowledge acquisition, optimizing task completion time, and increasing student engagement.",No,"This study explores how AI-aided smart learning paths and dynamic assessments enhance learning efficiency by improving knowledge acquisition, optimizing task completion time, and increasing student engagement. It does not clearly discuss preserving, capturing, retaining, transferring, or preventing loss of knowledge from individuals, groups, or organizational environments."
e1d5ba97-6529-4483-9a02-ef7b5999f770,"Title：Empowering Students With Augmented Reality To Learn About Solar Cells Abstract：This research work describes the development and evaluation of a marker-based augmented reality (AR) applications that can be used to teach students how solar cells work. An AR application integrated with the learning process can help students to learn more about solar energy conversion using interactive visualizations. The understanding and involvement show better knowledge retention amongst students implementing application than among traditional teaching methodologies. The results demonstrate that AR technology has significant potential to serve as a transforming educational tool through which more complex scientific knowledge might become accessible in an interactive way. Future iterations could broaden the focus areas of the application, extend to other renewable technologies topics, and incorporate more interactive functionalities to enhance the learning experience and improve on comprehension about sustainable energy technologies. © 2025 IEEE.",No,"The abstract focuses on using augmented reality to teach students about solar cells, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The research work describes the development and evaluation of a marker-based augmented reality (AR) applications that can be used to teach students how solar cells work, which helps in knowledge retention."
95acf740-481c-4004-993e-cb4edc233304,"Title：Innovative Big Data Analytics - Enabled Virtual Reality Learning Systems: Personalized Adaptive Courses Based On Analytics Of Student Progress And Conduct Abstract：The fast development of educational technologies drives the spread of immersive and personalized learning spaces. Among them, Virtual Reality (VR) - based learning systems have been one of the most interactive and attractive learning methodologies for students. Yet, most had the limitation of trying to cater for individual learners profiles but struggling to some degree to do that. In here, the authors propose a new framework by fusing Big Data Analytics and VRLS, thus allowing for the dynamical adaption of the course material following the real-time assessment of the student progress and behavior. Our proposed framework integrates these captured data as well as real-time data obtained from student interactions in the VR environment such as duration, errors, eye gaze, body posture and frequency of interaction. This data is analyzed using sophisticated analytics pipelines such as predictive modelling, clustering and deep learning-based behavior interpretation to form individual learner profiles. These profiles drive adaptive delivery of the course content, so that each student gets a customized learning experience that gets updated as they make progress and master skills. The system also incorporates a feedback-based reinforcement module to take into account recalibration of difficulty levels, learning tempos and types of resources (visual, auditory, kinesthetic) according to cognitive load and the participant engagement. Experimental testing on a pilot pool of secondary science students showed increased knowledge retention (24% increase), and satisfaction of learning (31% better) and decreased time completion (18%) when compared to non-adaptive VR platforms. This study shows that big data analysis can be merged into immersive learning to come up with an intelligent student-center teaching framework. The proposed system satisfies not only the drawbacks of one-size-fits-all teaching models, but it also offers insights for teachers/institutions with the help of rich analytic dashboards. Finally, this work is one step towards the advancement of the next generation educational technologies that are based on personalization, adaptability and learnability that can be measured.  © 2025 IEEE.",No,"The abstract focuses on personalized adaptive learning using VR and big data analytics to improve knowledge retention in students, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The proposed framework integrates captured data as well as real-time data obtained from student interactions in the VR environment to form individual learner profiles, which drive adaptive delivery of the course content."
22578e9c-7aac-477e-b462-04d3669957a1,"Title：Ai Transformation In Basic Education: A Correlational Analysis On The Digital Integration, Challenges, And The Role Of Strategic Leadership In A Country Of Emerging Economy Abstract：This study examines the integration of Artificial Intelligence in Education (AIED) within basic education, focusing on how digital leadership and internal and external barriers influence two AIED approaches: Learning from AI and Learning about AI. A descriptive, quantitative, and correlational research design was employed, collecting data from 307 educators through structured questionnaires. Statistical analyses revealed that internal barriers, such as teachers' attitudes and self-efficacy, positively correlate with both Learning from AI (r =.533, p =.000) and Learning about AI (r =.391, p =.000), suggesting that reducing these barriers could enhance AI integration. External barriers, including infrastructural and institutional constraints, showed a positive correlation with Learning about AI (r =.194, p =.001), indicating these obstacles particularly hinder AI knowledge acquisition. Conversely, digital leadership exhibited negative correlations with Learning from AI (r = -.141, p =.014) and Learning about AI (r = -.127, p =.026), implying current leadership practices may not effectively support AI integration. The findings highlight the need for professional development programs to boost teachers' confidence in using AI technologies, strategic investments in infrastructure, and a reevaluation of digital leadership strategies to better align with AIED integration goals.  © 2025 The Authors. Published by Elsevier B.V.",No,"The abstract focuses on the integration of AI in education, examining barriers and digital leadership, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This study examines the integration of Artificial Intelligence in Education (AIED) within basic education, focusing on how digital leadership and internal and external barriers influence two AIED approaches: Learning from AI and Learning about AI."
db971caa-890a-4264-aba5-ce0ac282adbc,"Title：Automatic Water-Saving Irrigation Technology For Farmland Based On Pso-Elm Algorithm And Micro Control Unit Abstract：In response to the significant waste of agricultural irrigation resources and the inaccuracy of water demand predictions, this study aims to develop an automated irrigation system that can reduce fluctuations in water volume and enable precise control. Against the backdrop of current water scarcity and low agricultural water efficiency, improving irrigation precision is of great significance for ensuring food security and promoting sustainable agricultural development. This study combines particle swarm optimization algorithm with extreme learning machine and integrates it into a microcontroller to construct a new intelligent irrigation system. This technology can solve the problem of inaccurate crop water demand predictions in existing technologies and promote the transformation of intelligent agriculture from empirical to data-driven. This technology uses a LoRa based wireless sensor network to collect data and is controlled by a microcontroller. The particle swarm algorithm optimizes the initial parameters of the extreme learning machine, improving the accuracy with which it predicts farmland water demand. The results showed that the proposed method had the lowest root mean square error value, with an average of only 0.1025, indicating that the algorithm had the most accurate irrigation prediction effect. The automatic water-saving irrigation technology proposed in this study required less water compared to traditional irrigation techniques, with a minimum water consumption of 3015 m3/hm2 and a maximum water consumption of only 5268.3 m3/hm2. The system’s accuracy in predicting crop irrigation water demand could reach over 98%. The method proposed in this study can accurately control irrigation water. It can also maximize irrigation water conservation. This brings new research directions for the knowledge system of automated water-saving irrigation technology in farmland. It also provides new technical ideas for the development of intelligent agricultural irrigation technology. Copyright © 2025 Ji, Song and Zhang.",No,"The abstract focuses on developing an automated irrigation system using PSO-ELM and microcontrollers, with no mention of capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,This study combines particle swarm optimization algorithm with extreme learning machine and integrates it into a microcontroller to construct a new intelligent irrigation system. This technology can solve the problem of inaccurate crop water demand predictions in existing technologies and promote the transformation of intelligent agriculture from empirical to data-driven.
3d5f1626-5bab-43a4-b719-367ab26a22a8,"Title：Validating The Effectiveness Of A Vr-Based And Haptic Technology–Based Operating Room Simulation Program Among Nursing Students Abstract：This study aimed to validate the effectiveness of a virtual reality (VR) and haptic technology–based simulation program for operating room nursing education among undergraduate nursing students. Providing students with hands-on experience in the operating room is challenging due to safety, ethical, and logistical constraints. Therefore, this study explored immersive simulation as a viable alternative. We used a nonequivalent control group pretest–posttest design, with 78 nursing students divided into an experimental and a control group. The intervention group engaged in a simulation program that involved VR headsets and haptic gloves, allowing hands-on practice of perioperative nursing tasks in a virtual setting, while the control group received online-based perioperative nursing education reflecting the standard instructional approach used at the participating institution. Outcome measures included knowledge acquisition, confidence in performing nursing tasks, learning presence, learning flow, and learning satisfaction. Results showed that the simulation program significantly improved participants’ confidence, presence, flow, and satisfaction, compared to the control group; however, no significant difference was observed in knowledge acquisition. These findings suggest that integrating haptic-enhanced VR simulation education into nursing curricula can effectively foster immersive, experiential learning and improve key educational outcomes. Further studies are recommended to optimize feedback mechanisms and assess knowledge improvement through alternative evaluation tools. © 2025",No,"The abstract validates a VR and haptic simulation program for nursing education, focusing on learning outcomes, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,This study aimed to validate the effectiveness of a virtual reality (VR) and haptic technology–based simulation program for operating room nursing education among undergraduate nursing students.
3cd297f8-125b-49e5-9475-b9acbc91f9e1,"Title：State Assessment Method For Power Secondary Equipment Based On Digital Twin Technology Abstract：Power system secondary equipment is a critical component for ensuring the stable operation of the grid. However, traditional maintenance modes primarily rely on fault-based and periodic maintenance, which suffer from unpredictability, over-maintenance, or under-maintenance. With the rapid development of smart grids, the operational data of secondary equipment has become multi-source, heterogeneous, and rapidly updated, necessitating a technical approach capable of real-time perception, dynamic analysis, and accurate prediction of equipment states. To address this, this paper proposes a state assessment method that integrates digital twin technology with interval-extreme learning machines. Interval-type principal component analysis is employed to reduce the dimensionality of massive operational data and screen key assessment indicators. Combined with a particle swarm optimization-extreme learning machine algorithm, a state assessment model based on operational feature clustering is established to achieve accurate state assessment of secondary equipment. A digital twin system is then designed based on this model. Simulation results demonstrate that this method significantly improves assessment accuracy, providing a feasible technical solution for the preventive maintenance of power secondary equipment. © 2025 IEEE.",No,"The abstract proposes a state assessment method for power secondary equipment using digital twin technology, focusing on equipment state prediction, not on capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,This paper proposes a state assessment method that integrates digital twin technology with interval-extreme learning machines to achieve accurate state assessment of secondary equipment.
cfa51e06-35be-4980-b24b-b15ab4bb267f,"Title：Knowledge Sharing Behavior Of Nursing Educators: Influence Of Organizational Culture And Technological Environment Abstract：This study investigates the influence of organizational culture and technological environment on knowledge-sharing behavior among nursing educators. Using a mixed-methods research design, the study combines quantitative questionnaire surveys and qualitative interviews to test the relevant hypotheses. The findings reveal that supportive and trust cultures significantly enhance knowledge-sharing behavior, while the technological environment, including tools such as Learning Management Systems (LMS) and video conferencing, plays a facilitating role. This research provides both theoretical and practical insights for improving knowledge-sharing practices in nursing education, offering actionable strategies for fostering a collaborative and technology-supported teaching environment. © 2025 IGI Global. All rights reserved.",Yes,This study investigates the influence of organizational culture and technological environment on knowledge-sharing behavior among nursing educators.,No,None identified,No,"The abstract focuses on investigating the influence of organizational culture and technological environment on knowledge-sharing behavior among nursing educators, without discussing knowledge capture or retention."
