uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
c7a91687-e6b8-40e6-a433-bd061627337e,"Title：Exploring The Impact Of Virtual Avatars In V-Clinic On Male Health Information Disclosure And Information Acquisition Abstract：With the aging population in China, the incidence of prostate cancer (PCa) is increasing year by year. However, due to the influence of cultural concepts and disease stigma, men in China have low awareness of health information and screening behavior. Due to the lack of interactivity and immersion, traditional health education forms are difficult to effectively improve the audience's participation and learning effect. Virtual Reality (VR) technology improves users' learning interest and knowledge acquisition ability through immersive multi-sensory experience, which provides new possibilities for health education and behavior change. In this study, a virtual clinic (V-Clinic) based on VR is designed and developed, which allows users to interact with medical experts through virtual avatars to enhance their attention to prostate health. In this study, 70 male participants aged 45-75 were given health education activities by using mixed research methods and combining quantitative and qualitative data analysis. Among them, the research results show that V-Clinic can effectively enhance men's willingness to disclose health information and their interest in learning. The interview analysis shows that the subjects show positive emotional reaction in the process of virtual interaction and actively participate in the discussion of health topics in the virtual space. Quantitative analysis shows that V-Clinic significantly improves the knowledge level of PCa of participants. In addition, this anonymous virtual interaction mechanism reduces the psychological barriers that may be caused in the traditional medical treatment process and makes men more willing to receive health education and take preventive measures.",No,"The abstract discusses knowledge acquisition as an outcome of using a virtual clinic, but does not explicitly address capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"Virtual Reality (VR) technology improves users' learning interest and knowledge acquisition ability through immersive multi-sensory experience, which provides new possibilities for health education and behavior change."
71f18dc3-1b37-4b2d-9669-45088e395f6f,"Title：Evaluating Classroom Response Systems In Engineering Education: Which Metrics Better Reflect Student Performance? Abstract：Classroom response systems (CRS) represent an innovative educational technology that can be used to promote active learning and student engagement. This study explores the effectiveness of CRS in enhancing student learning and performance across various engineering courses related to heat engines. During five academic years, CRS have been used weekly in six subjects that belong to two bachelor's degrees and one master's degree to promote continuous learning. The performance of the students in the CRS benefits the student by up to + 10% in the final mark. In this period, data from more than 1,000 students has been collected, including key performance indicators (KPIs) derived from Kahoot!, such as the number and correctness of responses and time spent answering, and other evaluations such as theory and numerical problem exams results. The objective of the study is to find the KPI that best identifies the knowledge acquisition by the students. In order to do so, the correlation of the KPI with the final exams is analysed by means of the correlation of determination and the root mean square error. The findings reveal that KPIs based on the number of questions asked exhibit stronger correlations with exam results compared to those based on responses or correctness. The study also highlights the positive impact of CRS on student engagement, classroom dynamics, and exam preparation, supported by student feedback. In essence, this research provides insights into the relationship between CRS metrics and academic outcomes, offering valuable considerations for the integration of technology in engineering education.",No,"The abstract discusses using Classroom Response Systems (CRS) to promote active learning and student engagement, and analyzes KPIs to identify knowledge acquisition by students. However, it does not explicitly discuss capturing or retaining knowledge from individuals or organizations; it focuses on measuring student performance and engagement.",No,None identified,Yes,The study explores the effectiveness of CRS in enhancing student learning and performance across various engineering courses related to heat engines. The objective of the study is to find the KPI that best identifies the knowledge acquisition by the students.
c0ed53c0-37b6-4ea1-9962-ced59101f191,"Title：The Role Of Students' Higher-Order Thinking Skills In The Relationship Between Academic Achievements And Machine Learning Using Generative Ai Chatbots Abstract：Students' perspectives on using generative artificial intelligence (AI) chatbots and machine learning are crucial in shaping the design, development, and implementation of their learning projects across various disciplines. Cognitive thinking, a key aspect of AI-related machine learning, aims to replicate human intelligence and behavior. However, the relation between cognitive thinking and knowledge acquisition is often overlooked. This cross-sectional study empirically examines the relationship between academic achievement and students' attitudes toward machine learning, particularly through the use of generative AI chatbots. It specifically focuses on the role of higher-order thinking skills-such as problem- solving, critical thinking, and creativity-as both mediators and moderators in this relationship. A total of four hundred sixteen undergraduate students (n=416) from diverse academic backgrounds voluntarily took part in a project, in which they designed and developed generative AI chatbots in media and information literacy courses. The findings indicate that creativity mediated the relationship between academic achievements and attitudes toward machine learning, but its moderating impact was not significant. Problem-solving and critical thinking did not show significant mediating effects on attitudes toward machine learning, while they showed significant moderating effects in the connection between academic performance and attitudes toward machine learning. This study contributes by elucidating the interrelationships between students' higher-order thinking skills, academic performance, and attitudes on the use of AI and machine learning technologies. By highlighting the mediating role of creativity and the moderating effects of problem-solving and critical thinking, this study offers a deeper understanding of how these skills shape students' perceptions of AI.",No,"The abstract examines the relationship between academic achievement and attitudes toward machine learning using generative AI chatbots, focusing on higher-order thinking skills. It does not discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This cross-sectional study empirically examines the relationship between academic achievement and students' attitudes toward machine learning, particularly through the use of generative AI chatbots. It specifically focuses on the role of higher-order thinking skills-such as problem- solving, critical thinking, and creativity-as both mediators and moderators in this relationship."
a4f364ef-a672-4628-9fca-41faf72da2ce,"Title：Cognitive Insights Into Museum Engagement: A Mobile Eye-Tracking Study On Visual Attention Distribution And Learning Experience Abstract：Recent advancements in Mobile Eye-Tracking (MET) technology have enabled the detailed examination of visitors' embodied visual behaviors as they navigate exhibition spaces. This study employs MET to investigate visual attention patterns in an archeological museum, with a particular focus on identifying hotspots of attention. Through a multi-phase research design, we explore the relationship between visitor gaze behavior and museum learning experiences in a real-world setting. Using three key eye movement metrics-Time to First Fixation (TFF), Average Fixation Duration (AFD), and Total Fixation Duration (TFD), we analyze the distribution of visual attention across predefined Areas of Interest (AOIs). Time to First Fixation varied substantially by element, occurring most rapidly for artifacts and most slowly for labels, while video screens showed the shortest mean latency but greatest inter-individual variability, reflecting sequential exploration and heterogeneous strategies toward dynamic versus static media. Total Fixation Duration was highest for video screens and picture panels, intermediate yet variable for artifacts and text panels, and lowest for labels, indicating that dynamic and pictorial content most effectively sustain attention. Finally, Average Fixation Duration peaked on artifacts and labels, suggesting in-depth processing of descriptive elements, and it was shortest on video screens, consistent with rapid, distributed fixations in response to dynamic media. The results provide novel insights into the spatial and contextual factors that influence visitor engagement and knowledge acquisition in museum environments. Based on these findings, we discuss strategic implications for museum research and propose practical recommendations for optimizing exhibition design to enhance visitor experience and learning outcomes.",No,The abstract investigates visual attention patterns in a museum using mobile eye-tracking to understand visitor engagement and learning experiences. It does not discuss capturing or retaining knowledge from individuals or organizations; it focuses on analyzing gaze behavior.,No,None identified,Yes,The results provide novel insights into the spatial and contextual factors that influence visitor engagement and knowledge acquisition in museum environments.
b4340f09-811a-4d06-95ed-97acc722a456,"Title：Exploring The Possibilities Of Edu-Metaverse: A New 3-D Ecosystem Model For Innovative Learning Abstract：This article discusses the transformative impact of technology on knowledge acquisition and sharing, focusing on the emergence of the metaverse as a virtual community with vast potential for virtual learning. Learning in the metaverse is found to enhance engagement, motivation, and retention, while fostering 21st-century skills. It also offers personalized and quality education, benefiting students in remote areas. This article explores the Edu-Metaverse ecosystem, which illustrates the interconnectedness of various metaverse components supporting sustainable and equitable learning. The study aims to investigate the alignment of this ecosystem model with teaching and learning activities in exemplary metaverse platforms, its role in fostering inclusive and sustainable learning environments, and how to enhance and rebuild it through 3-D modeling and real metaverse teaching settings experimentation. Throughout this article, the terms metaverse in education and Edu-Metaverse are used interchangeably. The metaverse is defined as a virtual shared space, ranging from fully virtual worlds, such as virtual reality to partially virtual ones, such as augmented reality. The Edu-Metaverse ecosystem encompasses technologies, platforms, and stakeholders responsible for virtual learning environments. Sustainability, in this context, entails designing systems that withstand environmental, economic, and social pressures while providing equitable and inclusive learning opportunities. Continuous engagement through missions and quests ensures sustainable learning experiences for students. This article highlights the potential of the metaverse to revolutionize education and emphasizes the importance of research before widespread implementation in educational institutions and talent development fields. The Edu-Metaverse ecosystem is presented as a promising framework for advancing virtual learning and fostering inclusive and sustainable education.",No,"The abstract discusses the Edu-Metaverse ecosystem for virtual learning, enhancing engagement and knowledge acquisition, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations. It focuses on learning environments and sustainability.",No,None identified,Yes,"This article explores the Edu-Metaverse ecosystem, which illustrates the interconnectedness of various metaverse components supporting sustainable and equitable learning. The study aims to investigate the alignment of this ecosystem model with teaching and learning activities in exemplary metaverse platforms, its role in fostering inclusive and sustainable learning environments, and how to enhance and rebuild it through 3-D modeling and real metaverse teaching settings experimentation."
fcf6baef-12f2-466a-bdab-33a9206873da,"Title：Enhancing Informal Education Through Augmented Reality: A Systematic Review Focusing On Institutional Informal Learning Places (2018-2025) Abstract：Informal learning in institutional settings plays a vital role in lifelong education by fostering self-directed knowledge acquisition. With the increasing integration of digital media into these environments, augmented reality (AR) has emerged as a particularly promising technology due to its ability to overlay virtual content in real-time and across multiple sensory modalities. This systematic literature review investigates the use of AR in institutional informal learning places (IILPs) from 2018 to 2025, aiming to synthesize findings across the following overall research questions: (1) In which IILP contexts has AR been implemented, and what are the characteristics of the technology? (2) What learning-relevant functions and (3) outcomes are associated with AR in these settings? (4) Which learning theories underpin the design of AR interventions? Following the PRISMA guidelines, empirical studies were identified through comprehensive database searches (Scopus, Web of Science, IEEE Xplore, FIS Bildung) and cross-referencing. Forty-four studies were analyzed via qualitative content analysis. The goal is to provide a descriptive overview of findings, patterns, and relationships. Findings indicate that AR is widely adopted across diverse domains and institutional contexts, primarily through mobile-based AR applications for K-12 learning. Native app development signals growing technological maturity. AR enhances both cognitive and emotional-motivational outcomes, though its potential to support social interaction remains insufficiently investigated. The predominant function of AR is the provision of information. Most of the examined studies are grounded in constructivist or cognitivist learning theories, particularly the Cognitive Theory of Multimedia Learning. Only limited references to emotional-motivational frameworks and minimal references to behaviorist frameworks were found.",No,"The abstract is a systematic literature review on augmented reality in informal learning places, focusing on its functions and outcomes. It does not discuss capturing or retaining knowledge from individuals or organizations; it synthesizes research on AR applications.",No,None identified,Yes,Informal learning in institutional settings plays a vital role in lifelong education by fostering self-directed knowledge acquisition.
0f3093f4-bff5-41d8-a940-f7df3c49a1b8,"Title：#Cbclips: The International Impact Of A Social Media-Based Pediatric Surgery Interactive Educational Program Abstract：Background: Despite the transformative influence of social media on connectivity, learning, and networking, its role and impact on surgical education remains undefined. In the current study, we evaluated the impact of #CBCLIPS (Case Based Clinical Learning In Pediatric Surgery), a social mediabased pediatric surgery educational program. Methods: A descriptive mixed-methods study evaluated the impact of #CBCLIPS, by analyzing social media engagement metrics (likes, shares, comments) across X, Facebook, and LinkedIn. Additionally, an online survey administered on these platforms assessed participants' perceptions of knowledge gained and satisfaction with the program. Descriptive statistics summarized quantitative data, while thematic analysis was applied to qualitative feedback. Results: #CBCLIPS was highly relevant and appealing to its viewers in all three social media platforms. On X, the episodes boasted an average engagement rate of 6.9 %, significantly outperforming typical benchmarks for the platform. Visibility for #CBCLIPS was substantial on both X and LinkedIn, achieving up to 13,810 and 8282 impressions, respectively. Facebook emerged as the leading platform for interactive engagement, with medians of 60 likes and 13 comments per post, reinforcing its position as the premier platform for fostering community discussions. The survey was completely answered by 160 people from 71 different countries. Conclusion: #CBCLIPS is a continuous interactive educational program that significantly engages an international audience, facilitates knowledge acquisition and application, and garners high support among participants. Its reach and success demonstrate the effectiveness of social media-based education in pediatric surgery. (c) 2025 Elsevier Inc. All rights are reserved, including those for text and data mining, AI training, and similar technologies.",No,"The abstract evaluates a social media-based educational program (#CBCLIPS) in pediatric surgery, focusing on engagement and knowledge acquisition. It does not explicitly discuss capturing or retaining knowledge from individuals or organizations; it assesses the program's impact on learning.",No,None identified,Yes,"#CBCLIPS is a continuous interactive educational program that significantly engages an international audience, facilitates knowledge acquisition and application, and garners high support among participants."
1a547bb1-ce65-4669-a9fd-72f53af6e550,"Title：The Use Of Virtual Reality In Human Training: Trends And A Research Agenda Abstract：Traditional classroom training sessions can negatively impact participants' engagement and knowledge retention. In response, several organisations are moving towards innovative and more engaging approaches, such as virtual reality (VR). By using VR, participants can immerse in a simulated environment, acquiring experiences in rare and hazardous situations that cannot be experienced in the natural environment without risk to the participants. VR has been applied in several areas, and this study aims to understand the applicability and impact of VR simulators on human training and perspectives of this emergent area. Drawn on a rigorous systematic literature review of 82 articles, the study presents findings from the thematic analysis. First, descriptive results outline the VR literature and its applications as an innovative training and learning tool. Second, a prescriptive thematic analysis has identified emerging themes related to behavioural, technological, and organisational benefits. The results also show the VR challenges related to technological limitations, restricted resources, and academic research. This study demonstrates the development of VR in human training, presenting contributions to theory and practice. The study presents some limitations related to the scope and focus of the study, and future pathways to address these limitations are suggested. For instance, the research protocol did not consider conference papers or articles that were not in English, and it was limited to a search period. Furthermore, emergent topics such as artificial intelligence and VR technology's physiological-emotional and sensory aspects in training should be addressed. Therefore, future studies should address these topics and use the research agenda suggested in this study.",No,"The abstract is a systematic literature review on virtual reality in human training, focusing on its applicability and impact. It does not discuss capturing or retaining knowledge from individuals or organizations; it reviews VR as a training tool.",No,None identified,Yes,"VR has been applied in several areas, and this study aims to understand the applicability and impact of VR simulators on human training and perspectives of this emergent area."
68d23da1-d285-4d68-9579-478d1fba01f2,"Title：Design And Implementation Of Vr Teaching Practice Model For Higher Vocational Students' Mental Health Education Course Oriented Towards Improving Psychological Resilience Abstract：Issues of mental health among higher vocational education students have attracted growing concern, fueling the need for novel pedagogical approaches that can foster psychological resilience. This study details the design and implementation of an innovative Virtual Reality (VR) pedagogical framework for mental health courses in higher vocational education settings. The research addresses the limitations of conventional pedagogical approaches through the use of immersive VR technology to create experiential learning spaces that foster the development of psychological resilience. Through a mixed-methods research design, we created an extensive VR-based curriculum with four main modules: stress management simulation, social interaction training, problem-solving under pressure, and exercises on emotional regulation. A 12 week experiment was carried out with 200 higher vocational students, comparing the effects of the VR intervention group with a control group receiving conventional instruction. Quantitative results revealed significant improvements in psychological resilience scores (Cohen's d = 0.78, p < 0.001). Qualitative findings revealed significant improvements in student engagement, skill transfer to real-life situations, and self-efficacy in coping with psychological adversity. The virtual reality (VR) model showed greater educational efficacy in terms of knowledge retention, with a 23% improvement, as well as in practical skill application, which showed a 31% improvement compared to traditional learning methods. This study presents an empirically supported model for incorporating VR technology in mental health training, providing data-driven recommendations for its use in professional settings and opening the door for new approaches utilizing VR technology to enhance psychological resilience.",No,"The abstract describes a VR pedagogical framework for mental health education, focusing on improving psychological resilience and knowledge retention. However, it does not explicitly discuss capturing or retaining knowledge from individuals or organizations; it focuses on student learning outcomes.",No,None identified,Yes,This study details the design and implementation of an innovative Virtual Reality (VR) pedagogical framework for mental health courses in higher vocational education settings. The research addresses the limitations of conventional pedagogical approaches through the use of immersive VR technology to create experiential learning spaces that foster the development of psychological resilience.
6e6e7544-4b87-4ac1-92e2-1df9418e48a6,"Title：Analyzing The Effectiveness Of Verbal-Visual Learning Style Rating (Vvlsr) Using Eye-Tracking Technology Abstract：The study aims to analyze the effects of visual and verbal learning with the help of eye-tracking technology. A quantitative research design is adopted to assess verbal/visual performance using eye-tracking technology. The study recruited sixty-two students. The responses of participants were collected regarding the verbal-visual learning style rating (VVLSR). This study used eyetracking technology and assessed the verbal/visual performance of the participants. Fixation count on the map (FCm), Fixation count on the text (FCt), fixation duration on the map (FDm), and fixation duration on the text (FDt) were involved in the measures. Statistical analysis was performed through one-way analysis of variance (ANOVA) and Pearson correlation. Data were gathered with the Tobii X120 and collected with Tobii Studio. The findings revealed a significant relationship between text duration and verbal score (r = 0.543, p < 0.001). One-way ANOVA findings showed a significant impact of learning style on the visual test [F (2.59) = 6.26, p = 0.003]. No significant effect of learning style was reported on the verbal test [F (2.59) = 0.957, p = 0.390)]. The study has provided evidence of the effectiveness of visuals in multimedia learning environments. The participants' perceptions varied about the learning procedure. The study found a significant positive impact of using visual and verbal information for better learning and knowledge retention. In the future, the VVLSR will add value to the research in applied cognitive psychology as it will help the psychologist to identify the effects of different verbal/visual learning styles via eye-tracking technology.",No,"The abstract analyzes verbal-visual learning styles using eye-tracking technology, focusing on learning effectiveness and knowledge retention. It does not discuss capturing or retaining knowledge from individuals or organizations; it examines learning style effects.",No,None identified,Yes,The study aims to analyze the effects of visual and verbal learning with the help of eye-tracking technology.
1c8b6ae5-24f0-4af0-a790-72349ad08ec5,"Title：Clustering Of Cities Based On Their Smart Performances: A Comparative Approach Of Fuzzy C-Means, K-Means, And K-Medoids Abstract：Smart City is recognized as a potential approach to address serious urban issues such as traffic, pollution, energy use, and waste management. Therefore, it is vital to evaluate how smart cities are in order to put these methods into practice. To offer advice on these matters, numerous reports are created, and one of which is Smart City Index (SCI). The Institute for Management Development (IMD) and the Singapore University of Technology and Design collaborate on SCI every year (SUTD). The report evaluates how locals view the buildings and technological applications that are available in their towns. Although the study offers a thorough examination of the cities for evaluation, the city clusters should be more sensitive and not be created using strict clustering techniques. In order to address this problem, the clustering algorithms namely K-Medoids, Fuzzy C-Means, and K-Means, which outperform hard clustering approaches in terms of robustness to vagueness and knowledge retention, are used. The main goal of this study is to categorize cities using a scientific manner (clustering algorithms) based on SCI data and to present how the chosen approaches work for dealing with the associated problems. The primary innovation of the present study is the use of clustering techniques in reports where the indexes are used. The results indicate that grouping the cities on the basis of their smart indicators would not be as effective as using the three clustering techniques that are suggested in this paper. These results add to the analysis of the dynamic capacities of smart cities and highlight the sustainability of these tactics.",Yes,The abstract mentions 'knowledge retention' as a property of clustering algorithms used to categorize cities based on smart performance data.,No,None identified,No,The main goal of this study is to categorize cities using a scientific manner (clustering algorithms) based on SCI data and to present how the chosen approaches work for dealing with the associated problems.
f974f3c7-208d-452b-8bc0-5dd1ab805c2e,"Title：A Systematic Review Of Digital Twin (Dt) And Virtual Learning Environments (Vle) For Smart Manufacturing Education Abstract：The integration of Digital Twin (DT) technology with Virtual Learning Environments (VLEs) is transforming manufacturing education by enabling real-time, immersive, and adaptive learning experiences. The paper presents a systematic review of state-ofthe-art applications, methodologies, and challenges in DT-VLE integration, with a focus on enhancing experiential learning and bridging the theory-to-practice gap in manufacturing education. The study systematically analyzes Simulation-based learning (SBL), Problem-based learning (PBL), Gamification based learning (GBL), and AR/VR-enhanced training, identifying their impact on student engagement, knowledge retention, and skill development in smart manufacturing education. Additionally, real-world case studies and empirical findings demonstrate that students using DT-VLE systems score up to 20% higher in problem-solving assessments and report 83% increased confidence in manufacturing concepts. Despite the evident benefits, challenges such as high implementation costs, scalability limitations, and data security concerns remain barriers to widespread adoption. To address these issues, the paper proposes a three-phase framework for DT-VLE integration, encompassing infrastructure development, adaptive course design, and industry collaborations. The findings suggest that cloud-based DT solutions, AI-powered adaptive learning pathways, and modular open-source tools can enhance scalability and accessibility, making DT-based manufacturing education more viable. The review provides a roadmap for future research and implementation, emphasizing Industry 5.0-driven smart learning environments that combine human-centric, AI-assisted, and data-driven training models. The proposed strategies aim to make digital twin education more efficient, scalable, and aligned with future workforce needs in smart manufacturing education.",Yes,The abstract discusses 'knowledge retention' as an outcome of Digital Twin-Virtual Learning Environment integration in manufacturing education.,No,None identified,No,"The paper presents a systematic review of state-of-the-art applications, methodologies, and challenges in DT-VLE integration, with a focus on enhancing experiential learning and bridging the theory-to-practice gap in manufacturing education."
23c8d744-386f-49ea-8736-c079e6c88dec,"Title：Xr Vest: A Novel System For Demonstration-Based Learning Of Safety Skills Abstract：This work investigates the design and usability of a novel eXtended Reality (XR) Vest, which combines two viewpoints for demonstration-based training (DBT). Traditional modalities for DBT, such as prerecorded videos and live instruction, are minimally engaging and potentially hazardous resulting in low motivation and knowledge retention. To combat this, works incorporate XR technology to improve training immersiveness, safety, and engagement. When worn by a trainer, our XR Vest enables trainees to have the first-person perspective of immersive XR environments on an integrated tablet while simultaneously watching the third-person motor movements. To test the XR Vest in DBT, 28 individuals completed three training sessions: 1) using an Oculus Quest 2 (baseline); 2) watching a DBT video on a desktop computer monitor (first-person perspective); and 3) viewing a DBT on the XR Vest (first-person and third-person perspectives). Following each session, the participants performed a memory aptitude test to evaluate their recall, a NASA Task Load Index questionnaire to investigate their perceived workload, and a System Usability Scale (SUS) questionnaire to measure the usability of the systems. A linear mixed-effect analysis showed significant differences between the temporal demand, physical demand, and frustration in the NASA-TLX scores and the integration and learnability features in the SUS scores. The results suggest that incorporating XR technology in first- and third-person perspectives within the XR Vest decreased workload and improved system usability. Future works should evaluate the benefits of this XR design in other domains where DBT is used.",Yes,The abstract discusses 'knowledge retention' as a measured outcome of the XR Vest training system.,No,None identified,No,"This work investigates the design and usability of a novel eXtended Reality (XR) Vest, which combines two viewpoints for demonstration-based training (DBT)."
1d440c26-11c0-4d17-9774-7eb2af6455e7,"Title：Design Of Artificial Intelligence Based Teaching Assistance System For Online Basic Disaster Rescue Medicine Courses Abstract：Disaster rescue medicine is an integral component of emergency medical education, with the goal of educating students in the necessary knowledge and life-saving skills used during emergency situations. The current educational methods are plagued by several drawbacks such as inflexible content delivery, absence of real-time interaction, limited remote access, and insufficient testing of practical decision-making abilities. The conventional systems tend to be static and do not involve learners in interactive, real-time rescue contexts. In order to tackle these challenges, this work suggests a Web-Enabled BERT-based Teaching Assistance System specifically designed for the  Basic Disaster Rescue Medicine course. The system architecture consists of modular content delivery with web technologies, simulation-based interactive case practice, real-time skill testing, and an intelligent feedback loop that adjusts learning materials according to user performance. The major innovations encompass dynamic rendering of learning material, asynchronous support for remote learners, and inbuilt behaviour tracking to monitor performance and decision validity. Experimental evaluation of the platform included comparative testing against standard learning environments. Experimental findings establish a significant improvement in learner interest, knowledge retention, and emergency response preparedness. Performance measures comprise accuracy at 97.8%, precision at 97.8%, recall at 97.5%, and F1-score at 97.5%, which signify high efficacy of the proposed system. This web-based system is a breakthrough towards scalable, interactive, and result-oriented training in emergency medical education with high potential to be further enriched through AI-based adaptation and immersion simulations.",Yes,The abstract explicitly mentions 'knowledge retention' as a performance measure of the proposed teaching assistance system.,No,None identified,No,"The current educational methods are plagued by several drawbacks such as inflexible content delivery, absence of real-time interaction, limited remote access, and insufficient testing of practical decision-making abilities."
4b66a503-84be-44d0-a06a-8dc5ee6c6ccd,"Title：Preservation Through Digitization - Standardization In Documentation Of Build Cultural Heritage Using Capturing Reality Techniques And Heritage/Historic Bim Methodology Abstract：Building Information Modelling (BIM) is an established approach in the construction industry that enables efficient collaboration between stakeholders and facilitates project management. However, when it comes to historical buildings, the application of BIM can be demanding due to the complex nature of these projects. Although BIM Uses in the construction sector are well-documented (Penn State University, 2013) and we are surrounded by amazing technologies, we do not yet have standardized international workflows on how to use those state-of-the-art techniques with Cultural Heritage Assets (Bruno and Roncella, 2019). Standardizing Cultural Heritage (CH) metric documentation and Heritage/Historic Building Information Modeling (HBIM) is challenging since each CH asset needs different information throughout the whole life cycle of the monument - both their physical and non-physical attributes, such as historical and cultural characteristics. Additionally, every work carried out on CH, such as knowledge acquisition, restoration, adaptation, etc., requires specific data inputs. Although there are guidelines books that offer some general proposals, they represent the maximum effort towards standardization. As a result, the field of HBIM has emerged as a relatively new area of scientific research that focuses on the digital representation of CH assets. This research aims to develop a working method and templates for procurement workflow standardization that will facilitate the documentation of historic buildings and heritage assets in coordination with relevant historic preservation authorities for the BIM use case - asset register. The use of various measurement methods, the registration of captured point clouds, and the transfer of geometry to a BIM-compliant 3D information model and sustainable data storage are important aspects of this project.",Yes,"The abstract explicitly discusses 'knowledge acquisition' as part of work carried out on cultural heritage, and focuses on developing a working method for documentation and data storage to facilitate knowledge retention.",No,None identified,No,This research aims to develop a working method and templates for procurement workflow standardization that will facilitate the documentation of historic buildings and heritage assets in coordination with relevant historic preservation authorities for the BIM use case - asset register.
82000409-e22e-42fe-9359-5ed592c4955b,"Title：Knowledge Transfer Within Enterprises From The Perspective Of Innovation Quality Management: A Decision Analysis Based On The Stackelberg Game Abstract：It is of great significance to study the effectiveness of knowledge transfer between the new and the veteran employees within enterprises for promoting sustainable innovation from the perspective of innovation quality management. However, few studies have examined the impact of innovation quality on the effectiveness of knowledge transfer between the new and veteran employees. In addition, knowledge of how reward and punishment incentives affect the effectiveness of knowledge transfer in innovation quality management remains insufficient. Since the amount of knowledge transfer is an important aspect of the effectiveness of knowledge transfer, this paper constructs a Stackelberg game model with an innovation-quality-oriented threshold of the knowledge transfer amount and investigates the amount of knowledge transfer between new and veteran employees in the collaborative innovation of research and development (R&D) projects within enterprises. A case study was used to reveal that the innovation-quality-oriented threshold for the knowledge transfer amount can effectively promote the amount of knowledge transfer between the new and the veteran employees in collaborative innovation. Moreover, reward is more effective than punishment in promoting the amount of knowledge transfer to exceed the innovation-quality-oriented threshold. This study enriches the theories of knowledge transfer games under quality management. By virtue of end-to-end project management strategies, modern multimedia technologies, and reward incentives this study can be used to conduct quality control during project execution, to promote knowledge retention in R&D projects, the innovation quality of projects, and the achievement of the Sustainable Development Goals (SDGs). The research methodology employed in this paper was limited to a case study, and the data utilized are not empirical data.",Yes,"The abstract explicitly discusses knowledge transfer between new and veteran employees within enterprises, focusing on the effectiveness of knowledge transfer and how to promote knowledge retention in R&D projects.",Yes,It is of great significance to study the effectiveness of knowledge transfer between the new and the veteran employees within enterprises for promoting sustainable innovation from the perspective of innovation quality management.,Yes,The paper constructs a Stackelberg game model to investigate the amount of knowledge transfer between new and veteran employees in collaborative innovation.
60cb43de-6981-4ee6-ba63-57b270d6e8f5,"Title：Leveraging Task-Specific Vaes For Efficient Exemplar Generation In Har Abstract：The emerging technologies of smartphones and wearable devices have transformed Human Activity Recognition (HAR), offering a rich source of sensor data for building an automated system to recognize people's daily activities. The sensor-based HAR data also enables Machine Learning (ML) algorithms to classify various activities, indicating a new era of intelligent systems for health monitoring and diagnostics. However, integrating ML into these systems faces the challenge of catastrophic forgetting, where models lose proficiency in previously learned activities when introduced to new ones by users. Continual Learning (CL) has emerged as a solution, enabling models to learn continuously from evolving data streams while reducing forgetting of past knowledge. Within CL methodologies, the use of generative models, such as Variational Autoencoders (VAEs), for example, has drawn significant interest for their capacity to generate synthetic data. This reduces storage demands by creating on-demand samples. However, the application of VAEs with a CL classifier has been limited to low-dimensional data or fine-grained features, leaving a gap in harnessing raw, high-dimensional sensor data for the HAR model. Our research aims to bridge this gap by constructing VAEs with a filtering mechanism for direct training with raw sensor data from the HAR dataset, enhancing CL models' capability in class-incremental learning scenario. We demonstrate that VAE with a boundary box sampling and filtering process significantly outperforms both traditional and hybrid exemplar CL methods, offering a more balanced and diverse training set that enhances the knowledge acquisition of the model. Our findings also emphasize the importance of sampling strategies in the latent space of VAEs to maximize data diversity, crucial for recognizing the variability in human activities for better representation of each activity in each CL task.",No,"The abstract focuses on continual learning and generative models for human activity recognition, addressing catastrophic forgetting in machine learning models, not the capture or retention of knowledge from individuals or organizations.",No,None identified,Yes,"Our research aims to bridge this gap by constructing VAEs with a filtering mechanism for direct training with raw sensor data from the HAR dataset, enhancing CL models' capability in class-incremental learning scenario."
